	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
EC:1.1.1.1	94967.7541086511	30844.376362202987	71749.64104944163	95463.95207073985	39188.03166694757	79926.21473386139	19633.40370488441	5733.19019037387	166061.0898051085	156520.62269691	43676.60485987063	10047.300788349781	23258.754924348657	2746.064777380289
EC:1.1.1.10	0.2673019686345923	0.008163041986370165	0.5974715679064747	5.081506183140128	0.003496986855566301	0.0012141054979496872	1.7838075580842678	0.0	5.983883820495866e-07	0.4508218364796476	5.355870086063094	0.0001746357986556777	2.153386975738972	0.39302614247728834
EC:1.1.1.100	165987.98915350076	50534.46725242627	73267.2831695278	197495.66491674137	72315.81045395508	139578.09113041832	26801.974593942734	4867.051527413574	314730.9097861969	254530.6992416805	84023.43080374858	17450.639822085886	48246.591336050486	5509.755703143752
EC:1.1.1.101	1.0182624212586538e-28	9.369961633337347e-30	1.7481552027275492e-28	1.2446814958992711e-27	5.735501682196963e-28	9.239533436882206e-28	1.5226715512414804e-28	0.0	8.662519095764662e-29	2.9332965634410606e-28	5.634080716633445e-28	3.4328701306993176e-29	3.3867507204327797e-28	4.8373209501282786e-29
EC:1.1.1.102	0.4253183036417383	0.025443286980644273	0.6514420021800599	3.952744492447316	1.6488645334232064	2.8868147915738676	1.8938834920393142	0.0	25.327548320116474	2.4218706967299917	4.4554642646639575	0.6905507750180835	1.3523696151258733	1.1976864600446453
EC:1.1.1.103	13241.796822185566	3357.185970776997	3072.145978065415	19795.65725761252	4240.7048124911635	5406.466767249473	1670.344627671108	209.6175040526031	22828.954968868507	11470.02431623091	5695.056279593661	1123.14738378923	2222.593564940392	296.45563520769934
EC:1.1.1.107	266.6414192928044	73.00375915945261	192.47948612857306	282.3018325819674	676.9858660374667	272.16784551001484	115.09371322721796	32.192994674458035	86.16753604475684	1876.7159123369888	703.894125069339	127.4343904071553	234.94847764992974	19.343000104647587
EC:1.1.1.108	3888.2354598292723	660.7434597984802	419.40637153233683	762.4439294413211	390.6496303374943	388.2217888164887	183.75348892977763	21.978750753017458	438.3524880603597	1297.8648737270714	802.9195308524017	196.09377282499452	176.52944691155628	28.374707112518905
EC:1.1.1.11	3.500961468142145	7.827930726043767e-05	0.0013654257276336532	31.25936112904599	29.504502855871856	74.25734090962669	228.00141620678954	2.5554609536353353e-05	24.871050732781896	167.25248315834887	153.00435435624297	76.75050576048304	38.252673848532545	33.67041332892708
EC:1.1.1.122	508.7425589027738	246.06164970116268	263.84581654312865	1440.5160806211477	757.7383758869885	816.4442105301068	765.684833056077	14.944445591425383	64.41637552525066	1936.656715829851	594.1581422675317	229.5738081130218	625.2967639350193	29.904630310875813
EC:1.1.1.125	15110.003462550256	3328.9118074104963	5973.750155750515	23503.88974216722	9048.464469363229	8962.916987442246	5330.518678539423	272.15057280943716	74595.02116769459	32420.598861906015	15160.45655693941	2107.2319355781237	4665.106890650768	414.8025746627312
EC:1.1.1.130	6355.60798237258	852.0099220970833	1466.7806617459046	7349.1801448585475	1255.5003804351118	1474.5461308424517	562.783071861532	39.56508972061938	38594.57535470069	8347.23437299679	6031.131852353905	440.9186547261593	4215.445922309067	677.4747885025483
EC:1.1.1.132	740.1288289148774	163.86486328317804	53.1798350256952	393.14267625117157	499.3992130898859	1161.1173666123486	88.27232764126838	0.9868176875083274	1124.1484458034392	1505.4750717206625	92.41587351821397	461.9503792836766	1503.2801234866129	44.68156559221485
EC:1.1.1.133	58573.18655220751	20530.408288233935	13564.61274445807	74903.4865200327	23733.661188465765	58496.93682919716	5591.272478793038	786.9222218781856	148845.83318069193	88521.44546770773	20485.504941679934	5580.270106221979	15678.516172795258	2186.3594127889487
EC:1.1.1.136	4339.258340990796	955.1785511181519	1642.956074309715	9741.557287078758	1596.1516844329444	2454.0638166967824	910.5129009991151	69.1465660349356	5196.8048466331375	7505.606153765211	2533.146215177054	704.0943504582344	648.61594714082	33.31610112140377
EC:1.1.1.137	1450.2581300990964	124.37447776210087	1868.7065159858053	6364.011171083536	10351.849544971927	31771.781687331506	1016.5582362208279	22.414693804090227	910.3839916384863	8678.370843569915	1054.3004059420475	490.8753301349121	129.9489493634007	4.784021334898004
