group-id	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|[Eubacterium]_siraeum_group|uncultured_bacterium	0.046653360895288334	0.0006156060878706659	0.0005173130252635328	0.0	0.0	0.017035555268761694	0.0	0.06641362699144908	0.0032994572266928607	0.004925537463058469	0.0	0.0	0.0	0.0037278981457698423
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae	0.16333131370732054	0.06717683048102513	0.01626143813021023	0.07087891659249411	0.03765303346331731	0.036845841130541394	0.04634877452832565	0.03471762134449515	0.026080824108705783	0.03418902474358231	0.04291845493562232	0.12533254507833283	0.022315738446172684	0.008059757443647647
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|uncultured_bacterium	0.001158314919096158	0.0023108905452375768	0.006716588787028164	0.0032786146444787456	0.0	0.0	0.001712889493438122	0.0002600570887228101	0.0005792940169002732	0.0	0.0	0.0	0.04998056775584744	7.289186318544385e-05
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|unidentified	0.0014523487062513365	0.004716489719378333	0.004057939058829516	0.0371181991279561	0.011843656479550196	0.03284506678712009	0.005667649059170256	0.0059441620279499455	0.007102648381125089	0.015240192385698558	0.003976268619035597	0.0	0.0	0.03970176814833841
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus	0.002405730985815097	0.02881983577523748	0.031157509095380648	0.007114931780028618	0.004643148635168223	0.0	0.012418448827426383	0.02334941146604088	0.00042817383857846286	0.0005794749956539375	0.004607422368088867	0.0	0.0	0.03937549028455595
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014	0.009115047401810536	0.06281076268858855	0.018597827285293893	0.01871401692260892	0.03306429672621747	0.03370544836635048	0.2667573490516134	0.015851098741199852	0.10733310665306585	0.15921075505591933	0.13967432466548851	0.08040201005025126	8.35795447422198e-06	0.12580441377586793
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ruminantium_group|uncultured_bacterium	0.0020404162805616934	0.05801850606608768	0.0036466328010380184	0.0	0.0	0.09810500957174507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae	0.03691460546011833	0.06086923579607338	0.004829668326025933	0.0058530594769989975	0.007672077627641244	0.004215869738228905	0.0003526537192372604	0.010916205890912243	0.009583537975241477	0.0012458712406559656	0.0008204998737692502	0.014484185634052616	0.00029252840659776925	0.0009996598379718013
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Turicibacter|uncultured_bacterium	0.0	0.00959398410789207	0.0016070625948760569	0.008083869441283505	0.0007980411716695384	0.0	0.007078263936119298	0.0011269140511321772	0.005616633294293954	0.10062583299530625	0.06797525877303712	0.0	0.002891852248080805	0.008958757089601454
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0.004570888873048685	0.0004356596929546251	0.02996175275829609	0.008162736460222855	0.012170127867960462	0.003914736185498269	0.0	0.0005386896837829638	0.004193584948430239	0.0	0.0	0.0	0.00883017890201552	0.0003158647404702566
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_faecis	0.004312495544942619	0.010616837300046407	0.007373830745354784	0.0071374652140112895	0.021855445724131676	0.0	0.0015617521851935816	0.008241332978334768	0.0	0.0	0.0	0.024830032515518772	0.0	0.008257606786579566
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group	0.00017820229524556275	0.0010702075066059268	0.0006826835825199081	0.0033011480784614173	0.0014147093497778181	0.0	0.1661754704148719	0.0011454895574695206	0.0018008487916682408	0.0019702149852233878	0.17754354960868468	0.0	0.0	0.0011385014821345513
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group	0.002387910756290541	0.08393078693399755	0.01356038569502277	0.014150996541117884	0.031486351682234515	0.10528919575831881	0.0	0.012513699435923792	0.021723525633760246	0.057483919568870605	0.007384498863923252	0.09074785693171741	2.5073863422665937e-05	0.030968628730501428
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_1	3.5640459049112556e-05	0.00743462736889958	0.0014925752860062587	0.0008224703403675204	0.0	0.0	0.011839089145822313	0.00011145303802406147	0.00010074678554787362	0.0	0.048472607927291085	0.00325155187703222	0.0010280284003293034	0.020520795007254476
Bacteria|Firmicutes|Bacilli	0.0	0.000899731974580204	0.002433915381157933	0.006850163930732224	0.003990205858347692	0.0033769976984792754	0.004357792387717575	0.023665195073775718	0.008651630208923646	0.023497711073767167	0.027960111083059833	0.01093703813183565	0.0017217386216897277	0.0017563467986587897
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group|Trichinella_pseudospiralis	0.0	0.0	0.006292561717140022	0.015497369221582524	0.007563253831504489	0.0	0.0008312551953449709	0.002191909747806542	0.012026647524777412	0.013472793648954047	0.0	0.012415016257759386	0.0	0.004585245298474825
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.013445363176277711	0.0016668718686959569	0.0006742030411221452	0.030200434895275866	0.015053958465584475	0.0036781312512099117	0.0	0.012036928106598638	0.0	0.0	0.0	0.0	0.0002967073838348802	0.0008538761116009136
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_goldsteinii	0.00032076413144201295	0.0004830140074062148	0.008637431413621445	0.0009464042272722151	0.0028112814001995104	0.0	0.0	0.002464350507420915	0.002291989371214125	0.0008402387436982094	0.0	0.0	0.020765337891204508	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.013572519412359381	0.0022418700722940123	0.03806740432066277	0.0	0.0	0.0006942691239585963	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.06340437664837123	0.027740157405741237	0.008628950872223682	0.0326903793503611	0.013476013421601523	0.01839065625604956	0.007985087785586539	0.0216961914020173	0.019318196128804765	0.006374224952193312	0.02019691996970462	0.008867868755542418	0.0030005056562456903	0.010916424272296233
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Romboutsia	0.00028512367239290045	0.02041918039152547	0.001344165811545409	0.010359746273533355	0.0019406910311054685	0.0	0.00982392503589511	0.001832783291951233	0.0008563476771569257	0.02233876108245929	0.050870992173693515	0.0	0.005052383479667186	0.007542572319141403
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group	0.043436809466105925	0.014623012302650895	0.0035194246800715756	0.014556598352805976	0.02399564704815453	0.014777053623281926	0.0	0.019095620514789198	0.006069993829259385	0.000695369994784725	0.004481191618278212	0.0	0.0	0.002992037431707266
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_bacterium	0.0010157530828997078	0.002689725060850294	0.0	0.01399326250323918	0.007925999818627006	0.004753608225247897	0.0	0.011411552726574738	0.0007052274988351153	0.0	0.01483211310275183	0.0	0.0	0.0077820741553221474
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella	0.0016661914605460117	0.0016289884171346851	0.00407065987092616	0.003329314870939757	0.0017593180375442097	0.00043019078961519436	0.0005793596816040706	0.004179488925902306	0.0017252887025073357	0.0	0.0	0.0	0.005395059613110287	0.001596678907871627
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_Ga6A1_group|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02044355664394696	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|uncultured_bacterium	0.008197305581295887	0.003437923229185411	0.009421881492914508	0.004247552305733632	0.003573047973156797	0.0	0.0	0.008538541079732264	0.0026571964688251667	0.0	0.0	0.0	0.0003301392017317682	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group|uncultured_bacterium	0.01086142989521705	0.009556100656330798	0.0018063553177234835	0.007007897968610927	0.0020495148272422236	0.02275709277064378	0.0	0.009609728611852412	0.026030450715931845	0.03714434722141739	0.0	0.0	0.0	0.008490166540552173
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium|[Clostridium]_aldenense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028107800896808515	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia	0.0	0.0	0.0004113062577914974	0.0	0.0	0.0	0.0038288118088616843	0.00046438765843358947	0.0004659538831589155	0.000695369994784725	0.0	0.0	0.022658414579615784	7.983394539358135e-05
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_sartorii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023974792409305747	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_caecimuris	0.004214484282557559	0.0006724312652125735	0.0012339187733744921	0.00037743501920975246	0.0020313775278860977	0.0012690628293648234	0.0	0.0033869339888423127	0.0	0.0	0.0	0.0	0.0076475283439131105	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Hungatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014396576581847358	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia-Shigella	0.00040986527906479436	0.0023677157225794844	0.0004325076112859045	0.0017857746431267393	0.0002539221909857622	0.002581144737691166	0.00987430413864329	0.00202473019077045	0.004243958341204176	0.01002491742481312	0.027896995708154508	0.011232633757020397	0.0009360909011128616	0.0016903970176814834
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus_Saccharimonas|uncultured_bacterium	0.0005078765414498539	0.0012880373530832394	0.001178795254289034	0.0003323681512444089	0.0	0.002129444408595212	0.006347766946270687	0.0014860405069874864	0.0012341481229614518	0.009851074926116938	0.015778843726331735	0.0029559562518474726	0.0	0.022804740053731717
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus	0.00516786656212132	0.009584513245001753	5.5123519085458415e-05	0.00016900075487003843	0.0	0.0012690628293648234	0.0462228267714552	0.003312631963492938	0.0	0.0010430549921770875	0.02947488008078768	0.023056458764410287	0.0	0.0012183354275281328
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_intestinalis	0.0	0.001212270449960696	0.0020692521010541314	0.003109613889608707	0.0	0.0	0.012216932416433663	0.0012879017727224881	0.0013600816048962938	0.013704583647215622	0.017987881848018177	0.0	0.00040536079199976596	0.0003297489048865317
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group	0.008509159597975623	0.011412389782833115	0.0	0.003396915172887772	0.0032103019860342794	0.0010539674345572262	0.0019144059044308422	0.0013807793044092061	0.0005541073205133049	0.0	0.0	0.0	0.0	0.004609542586203306
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group	0.0	0.0	0.00039010490429709034	0.010337212839550683	0.0	0.01753027467681917	0.0009572029522154211	0.004885358166721361	0.0	0.0	0.0028401918707397123	0.0	0.0	9.718915091392512e-05
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|Clostridiales_bacterium	0.000258393328106066	0.0	0.0	0.0	0.0	0.0	0.0012090984659563213	0.0	0.0	0.0	0.0	0.0	0.0	0.007542572319141403
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae|uncultured_Barnesiella	0.0	0.0	0.0	0.0	0.0	0.0	0.00037784327061135043	0.0	0.0	0.0	0.0	0.0038427431274017146	0.0011325028312570782	0.006563738727794015
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured|unidentified	0.001862213985316131	0.004195592260410846	0.007060050713637559	0.006731863402323197	0.0028294186995556363	0.0	0.00022670596236681024	0.0005882243673492134	0.0005792940169002732	0.00043460624674045313	0.0013254228730118656	0.0	0.0	0.00014231268526681892
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculum|uncultured_bacterium	0.0022453489200940906	0.001202799587070378	0.006542737688374026	0.0011886386425859368	0.0020857894259544755	0.0008173625002688693	0.0	0.0009597344940960849	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NC2004_group|uncultured_Clostridiaceae	0.0028690569534535605	0.016081525187759856	0.0	0.0	0.0	0.0	0.0	0.0	0.0007807875879960205	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter|uncultured_bacterium	0.013614655356760996	0.0029643800846695144	0.00041978679918926024	0.0032391811350090697	0.0012514736555726852	0.0011184960529995052	0.0	0.006055615065974007	0.00047854723135239965	0.0	0.0	0.0	0.0003176022700204352	0.0010864358655735202
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Quinella|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00709590334861446	0.001044783372324695
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus|uncultured_rumen	0.0	0.0	0.0	0.0	0.0	0.0	0.012997808509030455	0.009269177662334446	0.0	0.0	0.005869729866195405	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Papillibacter|uncultured_bacterium	0.008705182122745741	0.0015626923769024596	0.0007420473723042479	0.0012787723785166241	0.0010701006620114264	0.005162289475382332	0.0	0.0005263060128914014	0.0	0.0	0.0	0.0	0.0	0.00017702309630750646
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|uncultured_Ruminococcus	0.0	0.0	0.0	0.0	0.0	0.0022154825665182507	0.00801027733696063	0.0007925549370599926	0.006347047489516038	0.004143246218925653	0.009530421610704368	0.004138338752586462	0.0020268039599988298	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group|uncultured_bacterium	0.007012260317912895	0.0009660280148124296	0.00013144839166532392	0.0008168369818718523	0.0	0.002817749671979523	0.0	0.01136820987845427	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium	0.0008642811319409794	0.0	0.0	0.0005464357740797909	0.0	0.0012045342109225441	0.00037784327061135043	0.0	0.0	0.000695369994784725	0.002777076495834385	0.0	0.013498096475868497	0.0005484244944428632
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae|uncultured_Bacteroidales	0.000980112623850595	0.0011080909581671985	0.01164378333912837	0.007368432912333675	0.0027387322027750067	0.002495106579768127	0.0	0.00046438765843358947	0.002203835933859735	0.0007822912441328157	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|unidentified	0.0	0.0	0.00011024703817091683	0.006799463704271212	0.007762764124421874	0.017788389150588287	0.0	0.0	0.0	0.0	0.0011360767482958849	0.007094295004433935	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_animalis	0.0	0.0	0.0009752622607427258	0.0025181112475635725	0.0013602974517094404	0.0	0.0015113730824454017	0.0	0.0	0.004606826215448803	0.0008836152486745772	0.0	0.0	0.00197849342931919
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|unidentified	0.0005969776890726353	0.0005777226363093942	0.00024169542983624073	0.0002028009058440461	0.0	0.0	0.0	0.010885246713683338	0.0	0.0	0.0	0.0	9.611647645355276e-05	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Marvinbryantia	0.0007930002138427542	0.0	0.0	0.0	0.0	0.0013335914478071025	0.03420741076601426	0.0018142077856138895	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|UBA1819|uncultured_organism	0.0	0.0	0.0	0.0	0.0	0.0	0.0007808760925967908	0.0	0.0	0.0	0.0	0.0	0.005846389154718274	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis|uncultured_bacterium	0.006067788153111412	0.006487541079867787	0.00010600676747203541	0.0007154365289498293	0.0	0.0016347250005377385	0.015390815889569007	0.009504467409274131	0.0019771556663770195	0.007533174943501188	0.018808381721787427	0.01950931126219332	0.0	0.0015654395379350082
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006|uncultured_bacterium	0.002628483854872051	0.004138767083068939	8.056514327874691e-05	0.0011886386425859368	0.0023034370182279857	0.0011830246714417845	0.0	0.002445775001083571	0.0	0.0012168974908732689	0.0	0.0	0.0	0.0002985095349499129
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia	0.0	0.0014206294335476904	0.0	0.00214067622835382	0.0	0.0026886924350949647	0.0005289805788558906	0.0009968855067707721	0.0	0.0	0.0	0.0	0.0	0.003842442502204111
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Fournierella	0.0011850452633829923	0.0	0.00018657191075078234	0.006253027930191422	0.0014509839484900698	0.0	0.0	0.00015479588614452982	0.0	0.0	0.0	0.0	0.0	0.0002811543294295691
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018203996210596708	0.0	0.0	0.0	0.0	0.0010990710133601902	0.0031968288568473228
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006723974374511582	0.0004928878367777631
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured|uncultured|uncultured_bacterium	0.00017820229524556275	0.0004924848702965327	0.0	0.00014646732088736662	0.0	0.0006237766449420318	0.012015416005440944	0.000575840696457651	0.0008059742843829889	0.001129976241525178	0.005869729866195405	0.0	0.0	0.0005310692889225194
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00435031530383254	0.0011975091809037202
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia|uncultured_bacterium	0.0	0.0031064430280242834	0.0009625414486460816	0.0025181112475635725	0.0	0.0006237766449420318	0.0	0.0014055466461923307	0.00018890022290226304	0.0	0.0	0.0	0.0	0.0006803240563974758
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.001167225033858436	0.00036936365272239956	0.0	0.0	0.0	0.0	0.01634801884178443	0.0005015386711082766	0.0	0.0	0.005112345367331482	0.0	0.0	9.024706870578762e-05
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39|uncultured_bacterium	0.0005613372300235227	0.00047354314451589685	0.000589397627144517	0.0035884493617404823	0.0	0.022369921059990104	0.0021914909695458324	0.00015479588614452982	0.001372674953089778	0.005591933708060497	0.0024614996213077507	0.0	4.1789772371109896e-05	0.0008816444404334636
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia-Caballeronia-Paraburkholderia	0.00010692137714733765	0.0003788345156127175	0.00024169542983624073	7.886701893935126e-05	0.0	0.0	0.012619965238419104	0.0002476734178312477	0.0009822811590917678	0.0019702149852233878	0.005932845241100732	0.0	0.00017133806672155056	0.0002672701650132941
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_fragilis	0.0007573597547936417	0.0	0.002115895078741827	0.00042250188717509607	0.0007254919742450349	0.0	0.0	0.0007739794307226491	0.0	0.00020281624847887813	0.0	0.0	0.0003426761334431011	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Delftia	0.0	0.0	0.0	0.0	0.0	0.0	0.006498904254515227	0.00031578360773484084	0.0019141889254095986	0.0017094512371791158	0.012938651855592022	0.0	0.0	0.0005137140834021756
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0	0.0007008438538835273	7.63248725798655e-05	0.00042250188717509607	0.0	0.0	0.0005793596816040706	0.0010402283548912403	0.0	0.0	0.0	0.0	0.0020811306640812727	0.0
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group|uncultured_prokaryote	0.0003029439019174567	0.0005871934991997121	0.0	0.0003661683022184166	0.0005441189806837762	0.0013335914478071025	0.001007582054963601	0.00030959177228905965	0.0013348949085093254	0.0005794749956539375	0.0	0.0	0.0	0.0013328797839624016
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|uncultured_bacterium	0.0	0.00024624243514826636	0.00014416920376196816	0.00043376860416643196	0.0	0.0004732098685767138	0.0	0.0013993548107465495	0.0	0.0	0.0003155768745266347	0.0	0.0034685511068021212	0.00016313893189123145
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes	0.00032076413144201295	0.0002273007093676305	0.0018445177540134163	0.0006872697364714896	0.0	0.0007743434213073498	0.0	0.0010526120257828028	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|unidentified_rumen	0.0	0.0	0.00021625380564295224	0.0	0.0	0.0	0.0	0.0023528974693968535	0.0	0.0	0.0	0.0	0.0	0.002558157293698672
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Coprobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032804971311321267	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|uncultured_Clostridium	0.00032967424620429113	0.0006156060878706659	0.0012763214803633064	0.0012111720765686086	0.0007073546748889091	0.0006667957239035512	0.0	0.0004953468356624954	0.00021408691928923143	0.0005505012458712407	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Bacteroides]_pectinophilus_group|uncultured_bacterium	0.0	0.0	0.0007081252067131966	0.0	0.0	0.0008173625002688693	0.0	0.000897816139638273	0.0	0.0009271599930463	0.0008204998737692502	0.004729530002955957	0.0	0.001173211893175239
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured|uncultured_Allobaculum	0.00012474160667189395	0.0003883053785030354	0.0005681962736501098	0.0010478046801942382	0.0007799038723134126	0.0	0.006851557973752488	0.0	0.0	0.0	0.004039383993940924	0.0	0.0	0.0025928677047393593
