group-id	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR
subject_id	S210421121682	S210421121683	S210421121684	S210421121685	S210421121686	S210421121687	S210421121694	S210421121695	S210421121696	S210421121697	S210421121703	S210421121704	S210421121705	S210421121706
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_NK3B31_group	0.06829602965286193	0.026092227262825916	0.2178608682378283	0.003008213436686684	0.09347964088147274	0.01142156546428341	0.004055517771228494	0.08640706364587655	0.11784855239462516	0.02022367734832242	0.0	0.04640851315400532	0.00017133806672155056	0.004807391929135225
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae	0.3893541948820301	0.3308645950732571	0.38464343563693104	0.5341606859177305	0.5731567969529338	0.16562345400184983	0.047154840172296535	0.38300217333424147	0.44667346707469113	0.33328504375036216	0.008836152486745772	0.1463198344664499	0.39788878069981154	0.4913814049385973
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus	0.008580440516073847	0.06183526381088581	0.08276584377146637	0.04278535777459806	0.05004080892355128	0.2658794175216709	0.07793647195143455	0.05529928236627183	0.00521364615210246	0.04331575592513183	0.13071194142893208	0.38811705586757317	0.009114349354139068	0.014765808856708482
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10586185137049559	0.019285104374206
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-001	0.016813386556418848	0.004195592260410846	0.05448323820992732	0.002782879096859966	0.01626915752244491	0.0005592480264997526	0.000932013400841331	0.019337102097174666	0.02802019973050235	0.012835371153734716	0.0006311537490532694	0.0	0.040318772383646825	0.000933710056994495
Bacteria|Verrucomicrobiota|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia	0.0005880675743103571	0.011762811709774878	0.03761968164047593	0.007914868686413466	0.0004715697832592727	0.01669140263706954	0.0	0.006699565952335251	0.08258717745286939	0.024627687315292347	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022668026748271563	0.0	0.0	0.0	0.13038408979786287	0.000805281536143951
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Dubosiella	0.0	0.0	0.0001780913693530195	0.0	0.0	0.0	0.023426282777903727	0.0	0.0	0.00031871124760966563	0.024867457712698812	0.0	7.522159026799781e-05	0.05603648758408597
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|[Eubacterium]_siraeum_group	0.046653360895288334	0.0006156060878706659	0.0005173130252635328	0.0	0.0	0.017035555268761694	0.0	0.06641362699144908	0.0032994572266928607	0.004925537463058469	0.0	0.0	0.0	0.0037278981457698423
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae	0.16333131370732054	0.06717683048102513	0.01626143813021023	0.07087891659249411	0.03765303346331731	0.036845841130541394	0.04634877452832565	0.03471762134449515	0.026080824108705783	0.03418902474358231	0.04291845493562232	0.12533254507833283	0.022315738446172684	0.008059757443647647
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group	0.004134293249697056	0.0868572835671058	0.021553295962414242	0.01864078326216524	0.032193706357123424	0.10595599148222237	0.0029219879593944433	0.013269103360309096	0.022516906569949754	0.05803442081474185	0.007384498863923252	0.09074785693171741	0.0500056416192701	0.03858409291282827
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014	0.011583149190961579	0.07079470010512658	0.022872020149766362	0.0706704823281544	0.05283395302439467	0.07130412337871846	0.27522103831330763	0.035850727231073104	0.11619882378127873	0.17595758243031814	0.16618278212572582	0.08040201005025126	8.35795447422198e-06	0.17584641337322718
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus	0.002405730985815097	0.02881983577523748	0.031267756133551566	0.01391439548429983	0.012405912759590097	0.020003871717106537	0.020428726164387012	0.02414196640310087	0.006775221328094501	0.004722721214579591	0.015778843726331735	0.011232633757020397	0.0020268039599988298	0.03937549028455595
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ruminantium_group	0.0020404162805616934	0.05801850606608768	0.0036466328010380184	0.0	0.0	0.09810500957174507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae	0.03691460546011833	0.06086923579607338	0.004829668326025933	0.0058530594769989975	0.007672077627641244	0.004215869738228905	0.0003526537192372604	0.010916205890912243	0.009583537975241477	0.0012458712406559656	0.0008204998737692502	0.014484185634052616	0.00029252840659776925	0.0009996598379718013
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Turicibacter	0.0	0.00959398410789207	0.0016070625948760569	0.008083869441283505	0.0007980411716695384	0.0	0.007078263936119298	0.0011269140511321772	0.005616633294293954	0.10062583299530625	0.06797525877303712	0.0	0.002891852248080805	0.008958757089601454
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0.009542732910399886	0.0011080909581671985	0.03331156661041241	0.008962673366607703	0.014926997370091594	0.005183799014863092	0.0	0.004699603103347926	0.004193584948430239	0.00020281624847887813	0.0	0.0	0.04079517578867748	0.0003158647404702566
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group	0.001220685722432105	0.0017426387718185003	0.0006826835825199081	0.004016584607411246	0.0019588283304615944	0.0013335914478071025	0.1671830524698355	0.0016346445576862348	0.0031357437001775664	0.002549689980877325	0.17754354960868468	0.0	0.0	0.0025893966636352907
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_1	3.5640459049112556e-05	0.00743462736889958	0.0014925752860062587	0.0008224703403675204	0.0	0.0	0.011839089145822313	0.00011145303802406147	0.00010074678554787362	0.0	0.048472607927291085	0.00325155187703222	0.0010280284003293034	0.020520795007254476
Bacteria|Firmicutes|Bacilli	0.0	0.000899731974580204	0.002433915381157933	0.006850163930732224	0.003990205858347692	0.0033769976984792754	0.004357792387717575	0.023665195073775718	0.008651630208923646	0.023497711073767167	0.027960111083059833	0.01093703813183565	0.0017217386216897277	0.0017563467986587897
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group	0.05044906978401882	0.015589040317463325	0.009943434788876921	0.030870804556260352	0.03155890087965902	0.01759480329526145	0.0008312551953449709	0.032655740141050014	0.018096641354036797	0.014168163643738773	0.004481191618278212	0.012415016257759386	0.0	0.00757728273018209
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.013962149832489843	0.0021404150132118536	0.0015561793464894799	0.030887704631747354	0.015053958465584475	0.0036781312512099117	0.0	0.014340290892429242	0.0003778004458045261	0.0	0.0	0.0	0.0002967073838348802	0.0008538761116009136
