group-id	NC	NC	NC	NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC
subject_id	S210421121673	S210421121674	S210421121675	S210421121676	S210421121682	S210421121683	S210421121684	S210421121694	S210421121695	S210421121696	S210421121697
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ruminantium_group	0.0	0.0	0.0	0.0	0.002040107261534624	0.058006156760596735	0.0036444847503739834	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005	0.00038673234605904116	0.0020520959501037187	0.0	0.0006592014988160395	0.0017015741788345554	0.002216433814823585	0.0010001144198700698	0.002239613477943582	0.04571325938450295	0.005442176870748299	0.0016769306386792725
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Turicibacter	0.0	0.0009773211377020424	0.0	0.0010169917860023765	0.0	0.009595074591522614	0.0016018781809783323	0.007071139183170185	0.0011271932269312473	0.005618543713781809	0.1004134501402261
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.0284150614670047	0.0005206810619666152	0.0030557545728417653	0.0024069528410717226	0.06330568646491283	0.027714894624674403	0.008623867984896578	0.007977050252900174	0.021998848033295555	0.019299571680524062	0.006274033596437968
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group	0.0	8.910050258252238e-05	0.0002805424395970547	0.00028406380376612227	0.001211592085452877	0.0017333649064645985	0.0006822814474537341	0.16701477138327586	0.0016350495159881831	0.0031368102796674223	0.0025153959580189087
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Clostridioides	0.0	0.01763354633922232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|uncultured|uncultured	0.0	0.0007684918347742555	0.0	0.012028258927409772	0.00013363148001318498	0.0	0.00033478406427854036	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014	0.005750202155544531	3.8981469879853544e-05	0.0	0.009690695717792368	0.011536851107804969	0.07100165758939143	0.0235323532777055	0.27504466644857695	0.03574193468472653	0.11603678508440413	0.17662705640847717
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia-Shigella	0.002515713443050732	0.0012501914268610171	0.0067848110007164624	0.00027322167385138477	0.00040980320537376723	0.0023490409661378166	0.00043225284248621664	0.009864364981504316	0.0020252317868489993	0.0042454018644494836	0.01000375863763842
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.014824739932263244	0.0	0.004471414883423826	0.0014853717983190362	0.013933308982708087	0.0021406582997868812	0.0015255982675984117	0.0	0.014337650111790317	0.0003779289493575208	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus	0.0009101882488056221	0.0	0.0029564857095997306	0.00028406380376612227	0.0051670838938431525	0.009595074591522614	5.5091048552164864e-05	0.060192757744281435	0.016660163628818985	0.0003401360544217687	0.0010408534998698933
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group	0.011965264403826698	0.0	0.007932876984298256	0.0003534534352204422	0.010833058646402195	0.009538242955245087	0.0021697397583621855	0.0009562394624927653	0.01449867771563764	0.025976316452506927	0.03706594963425564
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured	0.0018203764976112442	0.00018098539587074858	0.00021580187661311904	0.0006049908492423519	0.003536779837682296	0.004442339569026758	0.0070516542146771026	0.00022647776743249705	0.0007803645417216328	0.0005794910556815319	0.00043368895827912223
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter	0.007597923364493283	0.00014200392599089505	0.00022011791414538142	0.0003426113053057047	0.014236207004071307	0.0029647170258110347	0.0005085327558661373	0.0007045974986788797	0.006143822423713172	0.00046611237087427565	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NC2004_group	0.0	0.0	0.0	0.0	0.0028686224376163706	0.016083353066540376	0.0	0.0	0.0	0.000781053162005543	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Marvinbryantia	0.0	0.00025894833563045567	0.0021278065034053537	3.9031667693054965e-05	0.0008196064107475345	8.524745441629174e-05	0.0	0.03467626261355344	0.0018022704892142472	0.0	0.0006071645415907711
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Dubosiella	0.0	0.0003090673683331245	0.0	0.0017694356020851584	0.0	0.0	0.00017798646455314802	0.02340270263469136	0.0	0.0	0.0003180385694046896
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium	0.00024610240203757163	0.0056801570396358015	0.0	0.0003469481572715997	0.0008196064107475345	0.0	0.0	0.00037746294572082843	0.0	0.0	0.0006360771388093792
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia	0.005113461020113988	0.0036976708571746786	0.007212098716410438	0.00018214778256758985	0.0	0.00452758702344305	0.0009619744631801096	0.0005284481240091598	0.0024030273189523297	0.0001889644746787604	0.0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_1	0.0	2.505951635133442e-05	0.0	0.0	3.563506133684932e-05	0.007444944352356145	0.0014916960838740026	0.011827172299252623	0.00011148064881737611	0.00010078105316200554	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group	0.002382896273697122	0.00024781077280764036	3.8844337790361427e-05	0.0027820905361216402	0.0007394275227396235	0.000947193937958797	0.0004025884317273586	0.0	0.012591119946984758	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Papillibacter	0.0	0.0	0.0	0.00027755852581727976	0.008703863731525447	0.0015628699976320151	0.0007416102689714501	0.0	0.000526436397193165	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group	5.4689422675015916e-05	6.682537693689179e-05	0.0002244339516776438	0.0001170950030791649	0.010895420003741682	0.012616623253611178	0.0005848126692460579	0.0019124789249855307	0.002050005264363972	0.0011337868480725624	0.0003758637638419059
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|[Clostridium]_innocuum_group	0.0	0.0035890796196522295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010	0.0	0.0	0.0	0.004172051591190986	0.0004899820933816783	0.0013734312100402558	0.0008178901823513707	0.0	0.0012944142001573115	0.0006424792139077853	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis	0.004359528264665555	0.0	0.0007121461928232928	0.00019298991248232732	0.0080178888007911	0.006810324413923751	0.00022036419420865946	0.015375323989028411	0.009698816447111722	0.002632905013857395	0.009396594096047648
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006	0.00040235789539475996	0.0	0.0	0.0	0.002628085773592638	0.004139237508879943	8.051768634547172e-05	0.0006794333022974911	0.0024463809046035316	0.0	0.0010986786943071097
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Hungatella	0.0	0.00310181124615406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus_Saccharimonas	0.0	4.176586058555736e-05	0.0	0.0010516866017295367	0.0005077996240501029	0.001288183755623964	0.0011865764303543203	0.0063413774881099175	0.0014864086508983483	0.0012345679012345679	0.009830283054326771
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia-Caballeronia-Paraburkholderia	0.00010937884535003183	0.00042601177797268515	0.0001337971635001338	9.324231726674242e-05	0.00010690518401054798	0.0003788775751835188	0.00024155305903641517	0.01260726238707567	0.0002477347751497247	0.000982615268329554	0.001966056610865354
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0	0.0009049269793537429	0.0	0.0007762965018952043	0.0011670482587818154	0.000975609756097561	0.0	0.020508820050831676	0.0005016629196781925	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.0004179834447304788	0.001408901697086135	0.0005308726164682729	4.987379760779246e-05	0.0	0.0	0.00020341310234645488	0.0050580034726591	0.0	0.0005039052658100278	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales	0.00024219601470364192	0.0005735844853749878	0.0	0.004790052996331023	0.00029398925602900695	0.0	0.0007458480419370013	0.0021892850851808047	0.0005016629196781925	0.0001889644746787604	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium	0.0	0.0007963357418312938	0.0	8.673703931789992e-05	0.0	0.0	0.0032630851834743804	0.0015098517828833137	0.0	0.0	0.004597102957758696
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-003	0.003000105472458016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured|uncultured	3.5157486005367375e-05	0.0	3.0212262725836662e-05	0.0	0.00017817530668424664	0.0004925408477385745	0.0	0.012003321673922344	0.0005759833522231099	0.0008062484252960443	0.0011275912915257177
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Colidextribacter	0.004132957799297631	4.7334641996965014e-05	0.0005006603537424362	0.0004380220485553946	0.0034209658883375352	0.0013355434525219039	0.0006738059015226318	0.0009310752661113767	0.0011209998575525044	0.0	0.0
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Acholeplasmataceae|Anaeroplasma	0.0	0.0014812958554344345	0.0	0.0	0.0003652593787027056	0.00010419133317546768	2.9664410758858004e-05	0.0	0.00037160216272458707	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|UCG-004	0.0004140770573965491	9.745367469963385e-05	0.0	0.00038164297299875965	0.0003296243173658563	0.0007293393322282737	0.0	0.0002516419638138856	0.001263447353263596	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Delftia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006492362666398249	0.000315861838315899	0.0019148400100781054	0.0017058432358978807
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-009	0.00021094491603220426	0.0	0.0	0.0	0.0012026833201186648	0.0010229694529955008	0.0	0.0	0.0005202430278144219	0.001385739480977576	0.0005782519443721629
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Enterorhabdus	9.76596833482427e-05	5.2903423408372665e-05	5.610848791941095e-05	0.00014311611487453487	0.0	0.00015155103007340754	0.0	0.017187146128488387	0.00016102760384732105	0.0	0.00234192037470726
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0	0.000506759108438096	0.0	3.469481572715997e-05	0.0	0.0007009235140895098	7.627991337992059e-05	0.0005787765167719369	0.0010404860556288437	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	0.00010156607068217242	0.00017541661445934093	2.1580187661311902e-05	0.0	0.0	0.0	8.051768634547172e-05	0.0068194972193562995	0.00012386738757486234	0.0003023431594860166	0.0020238818053025702
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Adlercreutzia	0.0	0.00017820100516504475	0.0	0.00013877926290863988	0.0004008944400395549	0.0008240587260241535	0.00020341310234645488	0.008480334180527944	0.0	0.0	0.00078064012490242
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium	0.0	0.001124893845104345	0.0002244339516776438	0.00019732676444822234	0.0004454382667106166	0.0	0.0	0.006391705880872694	0.0007803645417216328	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Fournierella	0.0009414393474770598	0.0	0.0	0.0	0.0011759570241160278	0.0	0.00018646201048425033	0.0	0.00015483423446857795	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia	0.0	0.001918445196229935	4.3160375322623804e-05	0.0004120009367600246	0.0	0.0	0.00040682620469290976	0.0038249578499710613	0.0007803645417216328	0.00046611237087427565	0.0006939023332465955
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Tyzzerella	0.002089917223652394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured	5.078303534108621e-05	0.0	0.0	0.00019298991248232732	0.00012472271467897265	0.0011366327255505565	0.0007670369067647569	0.00802737864566295	0.0013315744164297703	0.0006172839506172839	0.00034695116662329775
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39	0.0	0.0	0.0	3.252638974421247e-05	0.0010334167787686304	0.0013734312100402558	0.0012798074355964454	0.019275774428143638	0.001690789840396871	0.00801209372637944	0.019891866886402404
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Coprococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007373109539746848	0.0003592154239671008	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Bacteroides]_pectinophilus_group	0.0	0.0	0.0	0.0	0.0	0.0	0.000707708085247041	0.0	0.000898038559917752	0.0	0.0009252031109954607
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family_XIII_AD3011_group	8.984690868038329e-05	0.0	0.0002460141393389557	0.00028623222974906974	0.0007127012267369865	0.0003883495145631068	0.00034325961020964264	0.0	0.00034682868520961456	0.0018266565885613506	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_nodatum_group	8.594052134645359e-05	0.0	0.0	0.00023852685812422478	0.0009888729520975688	0.000644091877811982	0.0007755124526958593	0.0	0.00040256900961830266	0.0014991181657848325	0.0018504062219909215
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Anaerovorax	0.00029688543737865786	0.0	0.00020716980154859426	0.0001105897251303224	0.0007750625840764728	0.0011366327255505565	0.0	0.0	0.0001362541263323486	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Defluviitaleaceae|Defluviitaleaceae_UCG-011	0.0	5.568781411407649e-05	0.0	0.0001344424109427449	0.00010690518401054798	0.000644091877811982	0.00011441987006988088	0.0	0.0005450165053293944	0.0016628873771730914	0.0
Bacteria|Deferribacterota|Deferribacteres|Deferribacterales|Deferribacteraceae|Mucispirillum	0.00025391517670543106	0.00025894833563045567	0.0	0.00013661083692569239	0.0006770661654001372	0.0	0.0	0.0	0.0	0.00012597631645250694	0.0
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018332373361079628	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|GCA-900066575	0.0007187752694430663	0.0	0.00016832546375823284	0.0002233478762435923	0.0017550267708398293	0.0006819796353303339	0.0006568548096604273	0.0	0.00019818782011977976	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured	0.0017422487509326499	9.466928399393003e-05	0.00011653301337108427	0.0002341900061583298	0.001425402453473973	0.0005020127871181625	0.0	0.0008807468733485996	0.0029790106711754397	0.0003905265810027715	0.00043368895827912223
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_hallii_group	0.0	6.682537693689179e-05	0.000850259393855689	0.0	0.0	0.0	0.0	0.0	0.00026012151390721093	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|UBA1819	0.0	0.0	2.5896225193574282e-05	5.421064957368745e-05	0.0015679426988213702	0.00033151787828557895	0.0	0.0007800900878230454	0.00016722097322606418	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Subdoligranulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034726591006316214	0.0006564971541467705	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-001	0.0	0.0	0.0	0.00021250574632885482	0.00015144901068160963	0.0	0.0009746877820767631	0.0004277913384836055	0.00045211596464824757	0.0003527336860670194	0.0
Eukaryota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013997014795959445	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Harryflintia	0.0011562906508431937	4.455025129126119e-05	0.0	0.0	0.0012026833201186648	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum	0.0	0.00011137562822815298	0.0	8.673703931789992e-05	0.0	0.00017996684821217144	8.899323227657401e-05	0.000855582676967211	0.0	0.0001889644746787604	0.0010119409026512851
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|Butyricicoccus	0.0013828611162111169	0.0	0.0	8.023176136905743e-05	0.0004276207360421919	0.00010419133317546768	0.00030511965351968234	0.0	0.00011767401819611924	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ventriosum_group	8.203413401252388e-05	0.0	0.0	0.0	0.0008730590027528085	0.0	0.00038563733986515407	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Anaerostipes	0.0	0.000506759108438096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae|Coriobacteriaceae_UCG-002	0.0	8.910050258252238e-05	0.0	9.107389128379492e-05	0.0	0.0006346199384323941	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Holdemania	0.0	0.0	0.00040570752803266376	0.0	0.0	0.0	0.00018222423751869916	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Rodentibacter	0.0	5.2903423408372665e-05	0.0	5.204222359073995e-05	0.00035635061336849327	0.0008240587260241535	0.0	0.0017866579430785878	0.00022296129763475222	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family_XIII_UCG-001	0.00015625549335718833	0.0	0.0	0.0	0.00026726296002636997	0.00020838266635093535	0.0	0.0	0.00014864086508983482	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Acetatifactor	0.0003203237613822361	0.0	0.0	0.0002298531541924348	0.0006147048080606508	0.00012313521193464363	0.0	0.0	9.290054068114677e-05	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_FCS020_group	0.0	0.0	0.0	0.0	0.0	0.00040729339332228276	0.0	0.0	0.0002539281445284678	0.0007432602670697909	0.0
Bacteria|Firmicutes|Clostridia|Eubacteriales|Anaerofustaceae|Anaerofustis	0.0	0.0	0.0	0.0	0.0	7.577551503670377e-05	0.0	0.0	0.00011148064881737611	0.0003653313177122701	0.001185416485962934
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Flavonifractor	0.0	0.0002617327263361595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Rothia	0.0	0.0	8.63207506452476e-06	0.0	0.0	0.0	7.204214041436943e-05	0.0018118221394599764	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|uncultured|uncultured|uncultured	0.0	0.00014200392599089505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003905265810027715	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus	0.0	0.0	0.00030212262725836666	2.6021111795369976e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Anaerofilum	0.0	0.0	0.0	0.0	0.0007127012267369865	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|uncultured	0.0003046982120465173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-010	0.00022266407803399338	0.0	0.0	0.0	0.00010690518401054798	0.0	0.0	0.0	4.335358565120182e-05	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales	0.0	0.0	0.0	0.0	0.0006414311040632879	0.0	0.0	0.0	0.000210574558877266	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|A2	0.0	0.0	0.0	0.0	0.0005701609813895892	0.0005304286052569264	7.204214041436943e-05	0.0	0.0	0.00040312421264802217	0.0
Bacteria|Firmicutes|Clostridia	0.0	0.0	0.0	0.0	0.0	0.0005967321809140422	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Coriobacteriales_Incertae_Sedis|uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015350159792647021	0.0	0.0	0.0
