group-id	NC	NC	NC	NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_1	0.0	2.505951635133442e-05	0.0	0.0	3.563506133684932e-05	0.007444944352356145	0.0014916960838740026	0.011827172299252623	0.00011148064881737611	0.00010078105316200554	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_bacterium	0.0037970084885796764	0.0	0.0	0.0	0.0010155992481002058	0.002926829268292683	0.0	0.0	0.011414379765023566	0.0007054673721340388	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|uncultured_Ruminococcus	0.00046876648007156504	0.0	0.001519245211356358	0.0	0.0	0.0	0.0	0.008002214449281562	0.0007927512804791191	0.006349206349206349	0.0041345014022609655
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|unidentified	0.0008828435374681141	0.0	0.0	0.00020166361641411732	0.0005968872773922262	0.0005777883021548662	0.00024155305903641517	0.0	0.0108879433678304	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Papillibacter|uncultured_bacterium	0.0	0.0	0.0	0.00027755852581727976	0.008703863731525447	0.0015628699976320151	0.0007416102689714501	0.0	0.000526436397193165	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes	0.0005742389380876671	0.000459424466441131	0.0	0.0010386760458318516	0.00032071555203164393	0.0002273265451101113	0.0018434312400147474	0.0	0.00105287279438633	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group	0.0	0.0	0.0	1.7347407863579985e-05	0.008507870894172776	0.011423158891783093	0.0	0.0019124789249855307	0.0013811213714597153	0.0005542957923910305	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|[Clostridium]_innocuum_group	0.0	0.0035890796196522295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010|uncultured_organism	0.0	0.0	0.0	0.0024655003426113055	0.0	0.0	0.0	0.0	0.0003777955321033302	0.0003023431594860166	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis|uncultured_bacterium	0.00281259888042939	0.0	0.00010358490077429713	0.00019298991248232732	0.00607577795793281	0.00648827847501776	0.00011441987006988088	0.015375323989028411	0.009506821996370686	0.0019778281683043588	0.007517275276838119
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006|uncultured_bacterium	0.00040235789539475996	0.0	0.0	0.0	0.002628085773592638	0.004139237508879943	8.051768634547172e-05	0.0006794333022974911	0.0024463809046035316	0.0	0.0010986786943071097
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Hungatella	0.0	0.00310181124615406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus_Saccharimonas|uncultured_bacterium	0.0	4.176586058555736e-05	0.0	0.0010516866017295367	0.0005077996240501029	0.001288183755623964	0.0011865764303543203	0.0063413774881099175	0.0014864086508983483	0.0012345679012345679	0.009830283054326771
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia-Caballeronia-Paraburkholderia	0.00010937884535003183	0.00042601177797268515	0.0001337971635001338	9.324231726674242e-05	0.00010690518401054798	0.0003788775751835188	0.00024155305903641517	0.01260726238707567	0.0002477347751497247	0.000982615268329554	0.001966056610865354
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0	0.0	0.0	0.0	0.0011670482587818154	0.00036940563580393083	0.0	0.016331563451521175	0.0005016629196781925	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005	0.0001836002046946963	0.00015035709810800652	0.0	0.0006592014988160395	0.001478855045479247	0.002216433814823585	0.0010001144198700698	0.0	0.005394424728885255	0.005442176870748299	0.0016769306386792725
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group	0.0	0.0	0.0	0.00019949519043116983	0.0	0.0	0.0003898751128307052	0.0009562394624927653	0.00488656843982832	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.0004179834447304788	0.001408901697086135	0.000487712241145649	4.987379760779246e-05	0.0	0.0	0.00020341310234645488	0.0050580034726591	0.0	0.0005039052658100278	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_finegoldii	0.0003906387333929708	0.000506759108438096	0.0	0.002656321829110685	0.0	0.0	0.0003602107020718472	0.0	0.0	0.0	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales	0.0	0.0001364351445794874	0.0	0.0017911198619146335	0.00011581394934476031	0.0	0.0005297216206938929	0.0	0.000210574558877266	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_animalis	0.0	0.0007963357418312938	0.0	8.673703931789992e-05	0.0	0.0	0.0009746877820767631	0.0015098517828833137	0.0	0.0	0.004597102957758696
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-003|uncultured_bacterium	0.003000105472458016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured|uncultured|uncultured_bacterium	3.5157486005367375e-05	0.0	3.0212262725836662e-05	0.0	0.00017817530668424664	0.0004925408477385745	0.0	0.012003321673922344	0.0005759833522231099	0.0008062484252960443	0.0011275912915257177
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum|uncultured_bacterium	0.0	0.0009049269793537429	0.0	0.0007762965018952043	0.0	0.0006062041202936301	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Colidextribacter	0.003804821263247536	4.7334641996965014e-05	0.0005006603537424362	0.0004380220485553946	0.0027884435496084597	0.0013355434525219039	0.0006738059015226318	0.0009310752661113767	0.0011209998575525044	0.0	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus|unidentified	0.0	0.0	0.0023436083800184725	0.00015395824478927237	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_timonensis	0.0008515924387966765	0.0	0.0	0.0006917278885602519	0.0	0.0	0.0001356087348976366	0.0	0.00017341434260480728	0.0	0.0
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Acholeplasmataceae|Anaeroplasma|uncultured_bacterium	0.0	0.0014812958554344345	0.0	0.0	0.0003652593787027056	0.00010419133317546768	2.9664410758858004e-05	0.0	0.00037160216272458707	0.0	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales|uncultured_bacterium	0.00024219601470364192	0.0	0.0	0.00299893313441639	0.0	0.0	0.0	0.0021892850851808047	0.0002910883608009265	0.0001889644746787604	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia|uncultured_bacterium	4.2970260673226796e-05	0.0	0.0	0.0	0.0	0.0031067961165048546	0.0009619744631801096	0.0	0.0014058948489746876	0.0001889644746787604	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0022883974013976176	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|UCG-004|uncultured_bacterium	0.0004140770573965491	9.745367469963385e-05	0.0	0.00038164297299875965	0.0003296243173658563	0.0007293393322282737	0.0	0.0002516419638138856	0.001263447353263596	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Delftia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006492362666398249	0.000315861838315899	0.0019148400100781054	0.0017058432358978807
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured	0.0013203589188682415	0.0	6.474056298393571e-05	4.1200093676002467e-05	0.0014432199841423977	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-009|uncultured_bacterium	0.00021094491603220426	0.0	0.0	0.0	0.0012026833201186648	0.0010229694529955008	0.0	0.0	0.0004768894421632201	0.001385739480977576	0.0005782519443721629
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Enterorhabdus|uncultured_bacterium	9.76596833482427e-05	5.2903423408372665e-05	5.610848791941095e-05	0.00014311611487453487	0.0	0.00015155103007340754	0.0	0.015979264702181736	0.00016102760384732105	0.0	0.0019371440136467459
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0	0.000506759108438096	0.0	3.469481572715997e-05	0.0	0.0007009235140895098	7.627991337992059e-05	0.0005787765167719369	0.0010404860556288437	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	0.00010156607068217242	0.00017541661445934093	2.1580187661311902e-05	0.0	0.0	0.0	8.051768634547172e-05	0.0068194972193562995	0.00012386738757486234	0.0003023431594860166	0.0020238818053025702
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Adlercreutzia|uncultured_bacterium	0.0	0.00017820100516504475	0.0	0.00013877926290863988	0.0	0.0	0.0	0.008480334180527944	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium	0.0	0.001124893845104345	0.0002244339516776438	0.0	0.0	0.0	0.0	0.0	0.00015483423446857795	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010	0.0	0.0	0.0	0.0006678752027478294	0.0001692665413500343	0.0005777883021548662	0.0007416102689714501	0.0	0.0006564971541467705	0.00021415973796926177	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Fournierella	0.0009414393474770598	0.0	0.0	0.0	0.0011759570241160278	0.0	0.00018646201048425033	0.0	0.00015483423446857795	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia	0.0	0.001918445196229935	4.3160375322623804e-05	0.0	0.0	0.0	0.00040682620469290976	0.0038249578499710613	0.0007803645417216328	0.00046611237087427565	0.0006939023332465955
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Tyzzerella|[Clostridium]_colinum	0.002089917223652394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010317320516369309	0.004106203898106687	0.0003401360544217687	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium|uncultured_bacterium	0.0	0.0	0.0	0.00019732676444822234	0.0004454382667106166	0.0	0.0	0.006391705880872694	0.0006255303072530549	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured|uncultured_Allobaculum	5.078303534108621e-05	0.0	0.0	8.240018735200493e-05	0.00012472271467897265	0.0003883495145631068	0.0005678615773838532	0.006844661415737688	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis	0.0015469293842361646	0.0	0.0006085612920489956	0.0	0.0006681574000659249	0.0	0.0	0.0	0.0	0.0	0.0013010668748373666
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|unidentified_rumen	0.0	0.0	0.0	0.0	0.0	0.0	0.00021612642124310832	0.0	0.0023534803639223847	0.0	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39	0.0	0.0	0.0	0.0	0.00047216456271325356	0.0008998342410608572	0.0005932882151771601	0.014217770955484536	0.0009723589924626694	0.0010456034265558076	0.00734379969352647
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|uncultured|uncultured|Azospirillum_sp.	0.0	0.0007684918347742555	0.0	0.0	0.00013363148001318498	0.0	0.00033478406427854036	0.0	0.0	0.0	0.0
