group-id	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	STD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-001	0.016812188168210975	0.004197142532307576	0.05444436910977015	0.002317425811611739	0.00043886198547215497	0.0	0.0009325301812132974	0.019342012362041843	0.027949215305942514	0.012824966707197035	0.0	0.008748317631224764	0.0	0.0005927561115199084	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae	0.1632751247327156	0.06719217796642286	0.016242626618753815	0.007567523225528599	0.019226694915254236	0.024137057979576337	0.04637447387655317	0.0346892767338445	0.026085094591530845	0.034161310867928896	0.010176531671858774	0.025871093165844176	0.06978812874009381	0.005743602321968768	0.050864962561321975
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014	0.011519957234497506	0.07082085875620571	0.02353973150722083	0.237495129304157	0.05700665859564165	0.10002953835766731	0.27524762456838975	0.03585363738836383	0.116205254805149	0.17697296045394012	0.06998961578400831	0.28189023478390907	0.26791201682031374	0.036546480255089525	0.06222566485928221
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae	0.036911974340698504	0.06089172698677379	0.004822360838022917	0.0019687865302188226	0.0005296610169491525	0.000907249556924635	0.0003528492577563828	0.010918977839987118	0.009585107186941078	0.001244861328238087	0.0	0.0	0.0016173378618793467	0.0002452783909737552	0.010586108959462949
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ruminantium_group	0.002040270848182466	0.058030469549399326	0.0036443148688046646	0.0003999097639506983	0.0040481234866828085	0.001856696767659718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0.009542052744119744	0.0011085003979232199	0.03329039256898773	0.0026250487069584298	0.0004464285714285714	0.0	0.0	0.0047007964722349535	0.004194271607426254	0.0002026518441317816	0.0	0.03237625243008823	0.0	0.0001839587932303164	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus	0.002405559515324305	0.028830484708379126	0.03124788121228558	0.0022559012325424005	0.0001967312348668281	0.0007279095282302304	0.02044005343145903	0.024154290173539286	0.006776330705091065	0.0047188929419257715	0.002284527518172378	0.005757439808583819	0.008895358240336406	0.03241762734036465	0.007487735605473793
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group	0.05044547398431932	0.01531056959866601	0.009937114380635974	0.004921966325547056	0.01887863196125908	0.028293526879905478	0.0008317161075686166	0.03263925877296206	0.0180996045041187	0.014156678825777315	0.0	0.004262000897263347	0.012291767750283034	0.0012468318207832557	0.01471727343144849
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group	0.0012116892373485388	0.0017432826770758328	0.000682249644043664	0.004347736920899899	0.0005750605326876513	0.0020360367963541226	0.1672757516949366	0.0016350596425165054	0.003136257147895307	0.0025476231833709687	0.04153686396677051	0.030133094063107522	0.0037198770823224972	0.003863134657836645	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005	0.0017017106200997861	0.0022170007958464398	0.0010000678012068616	0.0007382949488320584	0.0009912227602905568	0.0023947168537429317	0.0022431131385941476	0.04570734909762049	0.005453812630677382	0.0016791152799490476	0.004153686396677051	0.007103334828772245	0.1710334788937409	0.0	0.0
Bacteria|Firmicutes|Bacilli	0.0	0.0009000644256641528	0.0024323682961556715	0.00014355735116178912	0.0014225181598062954	0.0006540636340619462	0.004360208685132445	0.023671204370068498	0.008653046829735245	0.02347866365583927	0.0009345794392523365	0.0	0.0	0.0014307906140135721	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia-Shigella	0.0004098360655737705	0.002368590593853034	0.0004322326937419486	0.003547917392998503	0.00552360774818402	0.007774917714575069	0.009879779217178718	0.002025244329935217	0.004244653248356299	0.01001679115279949	0.01557632398753894	0.00904740541348886	0.027818211224324763	0.00666339628812035	0.018590240123934933
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Dubosiella	0.0	0.0	0.0001779781680113906	0.015565718504542565	0.00413135593220339	0.0049898725630854925	0.023439272122388284	0.0	0.0	0.0003184528979213711	0.018483904465212878	0.01727231942575146	0.014151706291444282	0.0023301447142506744	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium	0.0	0.0	0.003271408231066513	0.01918541457312196	0.010457021791767555	0.005992066841083636	0.001512211104670212	0.0	0.0	0.004603091888136182	0.0076843198338525445	0.010468072379243309	0.004609412906356138	0.0001635189273158368	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus	0.005167498218104063	0.009588054723917081	5.508848057495423e-05	0.007823875638317507	0.004010290556900727	0.009294033251751203	0.06028681603951912	0.016666460219742107	0.00034007607627780436	0.0010422094841063053	0.002284527518172378	0.0	0.07908782144590004	0.0019622271277900416	0.026336173508907823
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes	0.008517462580185316	0.003666578239284496	0.011755034239609465	0.003291564980209594	9.836561743341405e-05	0.0	0.0	0.009767004000941397	0.0026576315590598784	0.0	0.0	0.0	0.0	0.000204398659144796	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group	0.01083392729864576	0.009559631636790845	0.002195064072140484	0.004973236808104838	0.006855326876513317	0.010232931049033674	0.0009577336996244676	0.014498767511860376	0.025959140489205734	0.03711423773956343	0.0	0.0022431583669807087	0.01423257318453825	0.002207505518763797	0.016266460108443067
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus_Saccharimonas	0.0005078403421240199	0.0012885132830560504	0.001178045969218252	0.003804269805787412	0.005614406779661017	0.01534939657355051	0.00635128663961489	0.0014864178568331867	0.0012343502027861047	0.009843089572115106	0.003738317757009346	0.01525347689546882	0.032508491023774864	0.0005518763796909492	0.012651691195455719
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides	0.00032074126870990734	0.0004831924811460189	0.008631941148552444	0.0006460080802280511	0.0002799636803874092	0.0	0.0	0.002464976279248368	0.0022923646623170518	0.0008395576399745238	0.0	0.0011215791834903544	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella	0.001666072701354241	0.0016295903285708873	0.0040680724116889284	0.0010664260372018621	0.0	0.0	0.0005796809234569146	0.004180550222343338	0.0017255712018540443	0.0	0.0	0.002841333931508898	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured	0.003537063435495367	0.004443475954068291	0.007055563089022984	0.0001538114476733455	0.00024213075060532688	0.0002109882690522407	0.0002268316657005318	0.0007803693748374231	0.0005793888706955185	0.0004342539517109606	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NC2004_group	0.0028688524590163933	0.016087467313449805	0.0	0.0	0.0	0.0	0.0	0.0	0.0007809154344156989	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.013961154668567356	0.0021412058968431425	0.0015340023052410332	0.0006870244662742766	0.0	0.0010338425183559793	0.0	0.014343932318440252	0.0003778623069753382	0.0	0.0	0.0059817556452818905	0.0	0.00034747772054615324	0.020914020139426802
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.06331076265146116	0.027750407397582142	0.008623465997694759	0.008162260823198868	0.0008550242130750605	0.001772301460038822	0.007989515336340952	0.021689313894290917	0.019333954706904802	0.006369057958427422	0.003738317757009346	0.0006729475100942127	0.023532265890344493	0.0011446324912108576	0.014200877872450297
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured	0.0001247327156094084	0.001136923485049456	0.0007670011526205166	0.006972785627858329	0.002391041162227603	0.0028483416322052494	0.008039922373163293	0.001337776071149868	0.0006171751013930523	0.0003474031613687685	0.002596053997923157	0.026319724839240315	0.0	0.0005314365137764696	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculum	0.0022451888809693512	0.0012032440216773411	0.006538578886704183	0.0003281310883698037	0.0	0.0	0.0	0.0009599781992047664	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group	0.010896293656450463	0.012619850684048963	0.0005847854091802834	0.004624597526711922	0.0	0.0	0.0019154673992489353	0.002050017960882437	0.0011335869209260145	0.0003763534248161658	0.0	0.0	0.007197153485363092	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia-Caballeronia-Paraburkholderia	0.00010691375623663578	0.0003789744950164854	0.0002415417994440301	0.001538114476733455	0.004517251815980629	0.0022786733057641997	0.01262696272399627	0.0002477363094721978	0.0009824419981358792	0.0019686179144230214	0.004776739356178609	0.01301031852848811	0.0016173378618793467	0.004169732646553839	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group	0.0007394868139700641	0.0009474362375412134	0.0004025696657400502	0.000307622895346691	0.0	0.00015824120178918052	0.0	0.012585004521187647	0.0	0.0	0.0	0.0	0.0005660682516577713	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Delftia	0.0	0.0	0.0	0.0	0.00038589588377723974	0.0	0.006502507750081912	0.0003158637945770522	0.0019145023553417135	0.001708065543396445	0.001557632398753894	0.04598474652310453	0.0035581432961345623	0.00564140299239637	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Marvinbryantia	0.0008285816108339273	0.0	0.0	0.0	0.0	0.0	0.03422637800236913	0.0018146684668838488	0.0	0.0	0.0	0.0	0.0012130033964095099	0.0005723162456054288	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Papillibacter	0.00870456165359943	0.0015632697919430022	0.0007415757000474608	0.000728040852320502	0.0001286319612590799	0.0	0.0	0.0005264396576284203	0.0	0.0	0.0	0.0	0.0023451398997250527	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter	0.014228439059158946	0.0029654754235039983	0.0005085090514611161	0.0004101638604622547	0.00012106537530266344	0.0008334036627563507	0.0008317161075686166	0.006143860474910505	0.0004660301786029171	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	0.0	0.0	8.475150857685267e-05	0.0003896556674391419	0.0007566585956416465	0.0032386699299518946	0.006830153489427124	0.0001238681547360989	0.00030228984558027054	0.0020265184413178158	0.0	0.028189023478390907	0.0009704027171276079	0.0026776224347968276	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis	0.00802744119743407	0.006812066547921325	0.00021187877144213167	0.000615245790693382	0.0	0.00036922947084142124	0.015399349749224992	0.009698876515836544	0.002632440738594856	0.009408835620404146	0.008826583592938734	0.002766561985942874	0.004609412906356138	0.003474777205461532	0.02865995352439969
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured|uncultured	0.0001781895937277263	0.000492666843521431	0.0	0.0	0.0	0.0007806565954932905	0.012022078282128186	0.0005759869195228599	0.0008061062548807215	0.0011290602744484974	0.00529595015576324	0.0059817556452818905	0.007924955523208798	0.003904014389665604	0.003356571133488252
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0011671418389166072	0.0009758593246674499	0.0	0.0003383851848813601	0.0	0.0	0.020540867505103713	0.0005016660266812005	0.0	0.0	0.0	0.008000598175564528	0.017062914442827107	0.0010424331616384597	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006	0.002628296507483963	0.004140296358055103	8.051393314801004e-05	0.002317425811611739	0.0005296610169491525	0.002774495738036965	0.0	0.0024463960560379533	0.0	0.0011001100110011	0.0032191069574247144	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae|Coriobacteriaceae_UCG-002	0.0	0.000634782279152613	0.0	0.006142203810422264	0.0007415254237288136	0.0015402143640813571	0.0	0.0	0.0	0.0	0.0032191069574247144	0.0	0.0038007439754164647	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia	0.0	0.0	0.0004068072411688928	0.0002563524127889092	7.566585956416465e-05	0.0006329648071567221	0.0038309347984978705	0.0004645055802603709	0.0004660301786029171	0.000694806322737537	0.0033229491173416407	0.05555555555555555	0.018356784732330583	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum	0.0	0.00018001288513283057	8.89890840056953e-05	0.005691023563913784	0.0007112590799031477	0.0007173601147776184	0.0008569196259797868	0.0	0.0001889311534876691	0.0010132592206589079	0.0	0.0	0.0	0.001737388602730766	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia	0.0	0.004528745215447	0.0009619296223472778	0.0010151555546440802	0.00040859564164648913	0.0	0.0005292738866345742	0.0024030422018803187	0.0001889311534876691	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-009	0.0012027797576621526	0.0010327054989199226	0.0	0.0005127048255778184	0.0001740314769975787	0.0007068107013250063	0.0	0.0005326330653652253	0.00138549512557624	0.0005790052689479474	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Enterorhabdus	0.0	0.00015158979800659417	0.0	0.0006049916941818257	0.0016419491525423728	0.002405266267195544	0.017264410111651588	0.00016102860115692856	0.0	0.002344971339239187	0.0	0.005383580080753701	0.002749474365194889	0.009872455236693648	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Subdoligranulum	0.0	0.0	0.0	0.0	0.0	0.0001793400286944046	0.0034780855407414873	0.0006503078123645192	0.0	0.0	0.0	0.008299685957828623	0.03841177421963448	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Fusicatenibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03385254413291797	0.0	0.016739446870451237	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0	0.000701102815780498	7.62763577191674e-05	0.001281762063944546	0.0	0.0	0.0005796809234569146	0.0010404924997832307	0.0	0.0	0.0	0.0072528787199042915	0.0012130033964095099	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Adlercreutzia	0.0004009265858873842	0.0008242695266608557	0.0002034036205844464	0.0013535407395254403	0.0006204600484261501	0.0019832897290910623	0.008493585704564358	0.0	0.0	0.000781657113079729	0.005503634475597092	0.0032899656049050394	0.004447679120168203	0.004517210367099992	0.0
Eukaryota	0.0	0.0	0.0	0.0	0.001823547215496368	0.0	0.0	0.0013997101485179176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Bacteroides]_pectinophilus_group	0.0	0.0	0.0007076750966167198	0.0	0.00040859564164648913	0.0	0.0	0.000898044121836717	0.0	0.0009264084303167158	0.0	0.0010468072379243307	0.0011321365033155426	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium	0.0004454739843193158	0.0	0.0	0.0	0.0	0.0	0.006401693676437231	0.0007803693748374231	0.0	0.0	0.0	0.0007477194556602363	0.0012130033964095099	0.0	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39	0.0010334996436208125	0.0013737825444347595	0.0012797477795104752	0.003599187875556285	0.0015662832929782082	0.001793400286944046	0.019356302139778712	0.00169080031214775	0.00801068090787717	0.01971512940767761	0.0042575285565939775	0.027067444294900555	0.012210900857189066	0.0020848663232769194	0.0028401755744900596
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-001	0.00016037063435495367	0.0	0.0009746423486338057	0.0	0.0009382566585956416	0.0	0.0004284598129898934	0.000452118764786761	0.00035267148651031563	0.0	0.001557632398753894	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Coprococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.007384630894472869	0.0003592176487346868	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Comamonas	0.0	0.0	0.0	0.0	0.00018916464891041162	0.0002637353363153009	0.0	0.0	0.00022671738418520292	0.0	0.0	0.020113653357260355	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|UBA1819	0.0015680684248039914	0.0003316026831394247	0.0	0.0009536309755747421	0.0	0.00016879061524179256	0.0007813090707462761	0.0001672220088937335	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_nodatum_group	0.0009889522451888809	0.0006442566415280252	0.0007797138789070445	0.0009741391685978548	0.0	0.0	0.0	0.00040257150289232143	0.0014988538176688416	0.0018528168606334317	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family_XIII_AD3011_group	0.0007127583749109052	0.0003884488573918975	0.0003432436097362533	0.0009946473616209675	0.0	0.00013714237488395646	0.0	0.0003468308332610769	0.0018263344837141345	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018270552823574588	0.0	0.0	0.001869158878504673	0.004635860625093465	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|UCG-004	0.00032965074839629363	0.0007295259029067344	0.0	0.0	0.0	0.0	0.00025203518411170197	0.0012634551783082088	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.0	0.0	0.0002034036205844464	0.0	0.00015889830508474575	0.0	0.005015500163822869	0.0	0.0005038164093004509	0.0	0.004049844236760125	0.004262000897263347	0.0	0.002207505518763797	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured	0.0014255167498218105	0.0005116155682722553	0.0	8.203277209245093e-05	0.0	0.0	0.0008821231443909569	0.0029728357136663735	0.00039045771720784946	0.0004342539517109606	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Colidextribacter	0.003421240199572345	0.001335885094933111	0.000682249644043664	0.0	0.0	0.0010021942779981433	0.0009325301812132974	0.001121006800361695	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ventriosum_group	0.0008642195295794726	0.0	0.0003856193640246796	0.0004101638604622547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013747371825974446	0.0	0.0049057578104828295
Bacteria|Firmicutes|Clostridia|Lachnospirales|Defluviitaleaceae|Defluviitaleaceae_UCG-011	0.00010691375623663578	0.0006537310039034373	0.0001144145365787511	0.0	0.0	0.0	0.0	0.0005450198808388351	0.001662594150691488	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Fournierella	0.0011760513186029936	0.0	0.00018645331886907586	0.0007793113348782838	3.026634382566586e-05	0.0	0.0	0.00015483519342012362	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|GCA-900066575	0.0017551674982181041	0.0006821540910296737	0.0006568241914706082	0.0002153360267426837	0.00024213075060532688	0.0	0.0	0.00019818904757775823	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010	0.0004900213827512474	0.0013737825444347595	0.0008178520577666283	0.001538114476733455	4.5399515738498786e-05	0.0	0.0	0.0012944222169922334	0.0006423659218580749	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0011593618469138292	4.954726189443956e-05	0.0	0.0	0.0	0.0	0.0	0.0027389420325402663	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|A2	0.0005702066999287242	0.0005305642930230795	7.203878229032477e-05	0.0	0.00040859564164648913	0.0019410920752806144	0.0	0.0	0.00040305312744036073	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008598773740092717	0.0042050784408863015	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter	0.0	4.7371811877060675e-05	0.0	0.00010254096511556367	7.566585956416465e-05	0.0001793400286944046	0.0009577336996244676	0.0	0.0	0.0	0.0	0.0035142814416031106	0.0	0.0007153953070067861	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.0	0.0	0.0	0.0	0.0	0.00022153768250485274	0.0	0.0002477363094721978	0.0	0.0	0.0009345794392523365	0.006131299536413937	0.0006469351447517387	0.0012877115526122149	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Anaerovorax	0.0007751247327156094	0.001136923485049456	0.0	0.0	0.0	0.0	0.0	0.00013625497020970878	0.0	0.0	0.0	0.0	0.0	0.000204398659144796	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales	0.0002940128296507484	0.0	0.0007458132754763035	0.00028711470232357824	0.0	0.0	0.0021927061017718076	0.0005016660266812005	0.0001889311534876691	0.0	0.0005192107995846313	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Eubacteriales|Anaerofustaceae|Anaerofustis	0.0	7.579489900329708e-05	0.0	0.0003281310883698037	7.566585956416465e-05	0.00018988944214701662	0.0	0.000111481339262489	0.0003652668967428269	0.0011869608013432922	0.0	0.0	0.0004043344654698367	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Rothia	0.0	0.0	7.203878229032477e-05	0.0	0.0003404963680387409	0.0	0.0018146533256042543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
