group-id	NC	NC	NC	NC	NR	NR	NR	NR	NR	STD-NC	STD-NC	STD-NC	STD-NR	STD-NR	STD-NR	HSD-NC	HSD-NC	HSD-NC	HSD-NR	HSD-NR	HSD-NR	STD-NC	STD-NC	STD-NC	STD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	STD-NR	STD-NR	STD-NR	STD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR
subject_id	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121682	S210421121683	S210421121684	S210421121685	S210421121686	S210421121687	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae	0.4052564433635379	0.2820384554474361	0.4633951090184466	0.546827716699133	0.4844652256119372	0.4314962962962963	0.3833654871076579	0.52299102735669	0.48594967472024586	0.38859711589816626	0.33092114610466494	0.38481607868508627	0.5335710141988972	0.562235046845499	0.16572683052817355	0.37541436464088396	0.03241554976044636	0.0454929369285669	0.23613869238333915	0.01540955570598924	0.011576565505902692	0.04710737562595939	0.38307228281401934	0.4468757873519778	0.3331887703472403	0.00197320594038841	0.16661703394877903	0.030433023067583973	0.019533480140282194	0.5626598465473146	0.008841732979664015	0.14670215912451937	0.3977471264367816	0.4909813650783723	0.07848343629204148	0.460876457932284	0.08225108225108226	0.06797477224947442
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_NK3B31_group	0.029866681055913787	0.000512806332655457	0.13896516402262143	0.18851143980704924	0.12849830514248728	0.045422222222222225	0.009170432622426597	0.00604940438321304	0.028709915447572756	0.06816806124265622	0.02609519299076486	0.21725929966552074	0.0030076204315428417	0.09178511631220833	0.011428694416942877	0.006906077348066298	0.0010764752259081812	0.00026394138389746407	0.0004504647400310884	0.0	0.00011017229251591142	0.004051435617403558	0.08641608294160272	0.11788863693625598	0.020180992858588487	0.0	0.0014145324597974985	0.002509105625252934	0.0003058478101296795	0.0	0.0	0.046435965690624074	0.00017136886102403343	0.004812486752631231	0.0035583974567392797	0.008379571962405163	0.018788771366090955	0.01401541695865452
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0.11412086196729272	0.3885538610043463	0.0668657949781791	0.07488869463994623	0.07038342957398606	0.23985185185185184	0.34046442383079184	0.03753592348024483	0.29009809164697836	0.009524657290368525	0.0011082169074117926	0.03326609919361318	0.008989067806633663	0.014659256884329022	0.0051870345658817955	0.0026191937794147737	0.00044726787555339926	0.0	0.0032928338038892236	0.0002494032137385542	0.0007203572972194209	0.0	0.004700767358466027	0.004106827916351726	0.00020238818053025704	0.0	0.03223645026801668	0.0	0.0001835086860778077	0.0	0.0	0.0	0.0407816091954023	0.0003127247709291053	0.00207723709403562	0.03119691994111652	0.004150488686571161	0.002803083391730904
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_1	0.0	2.2623808793623102e-05	0.0	0.0	0.0	0.0	0.0	0.0002906785424390672	0.0	3.5606195478013175e-05	0.007444944352356145	0.0014884539107857936	0.0008223082078750092	0.0	0.0	0.060394925312052386	0.4336678998119959	0.23542515678118203	0.024858040161152176	0.189920547261909	0.29385492851513173	0.011827172299252623	0.00011148064881737611	0.00010078105316200554	0.0	0.4023263059507737	0.01876116736152472	0.0169971671388102	0.6598972351357965	0.015089514066496165	0.04850322091701402	0.003253475303164744	0.0010282131661442007	0.02054601745004222	0.009699794082583722	0.014947344581587588	0.001606640781898514	0.0
Bacteria|Verrucomicrobiota|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia	0.029993871722431422	0.0034539014758264604	0.1521437855611889	0.0031120398787829327	0.1358781746640094	0.0	0.0	0.0002687405392361187	4.0617659204300054e-05	0.0005875022253872174	0.01176414870944826	0.03751580425139648	0.007913308438797177	0.00046311139610273947	0.016701820842839308	0.09131368937998773	0.00349475407847656	0.011001076880846302	0.08712368746629445	0.0053265400648448355	0.006152698797427053	0.0	0.006701225667800053	0.08261526832955404	0.024575707635816926	0.0	0.0008933889219773674	0.02120598947794415	0.024365875540331133	0.009974424552429667	0.0	0.0	0.0	0.0	0.0010657129438965355	0.000905899671611369	0.05529522024367385	0.14260686755430974
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-001	0.06564580097358674	0.004150212035363527	0.07769447289817771	0.013494097003721992	0.08513039330914542	0.062488888888888885	0.0719187434481179	0.025003839150560515	0.06544858819786216	0.016797222716752713	0.004196069145157471	0.05432011061918837	0.0027823305115770858	0.015941719211998148	0.0005595970900951316	0.0023122570083896053	0.00043968706410334163	0.0	0.005024902452177775	0.0003028467595396729	0.0	0.0009310752661113767	0.019341892569814757	0.027954144620811288	0.01280828056784341	0.0	0.008710541989279333	0.0	0.0005913057662507137	0.0	0.0006315523556902868	0.0	0.04042633228840126	0.0009346995931103258	0.002546873306600195	0.00503906692333824	0.0007586914803409648	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Romboutsia	0.002485999391026506	0.08902971511597216	0.001273962108235132	0.012933543236736246	0.0011114517859880423	0.0017481481481481482	0.003153712659777831	0.05317223526314635	0.004427324853268706	0.0002848495638241054	0.020421501302391665	0.0013615970433892772	0.01035770407042563	0.0019058815147305049	0.0	0.014896664620421527	0.1510249257080478	0.21188158533752824	0.009802366526028615	0.20028859514732605	0.2358365043179064	0.009814036588741538	0.0018332373361079628	0.0008566389518770471	0.02229161245554688	0.16813791670993872	0.016974389517569983	0.017725617159044922	0.05603131881575728	0.008184143222506393	0.05090311986863711	0.0	0.005057471264367816	0.007543616418745418	0.025161663234709728	0.00702072245498811	0.005087695809345294	0.005255781359495445
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides	0.00660235187105179	0.07389187327650568	0.022866759057612353	0.008137694341413756	0.025205682456947213	0.0020148148148148148	0.027546534880238203	0.0016563192418226093	0.0023219761845124864	0.00032045575930211856	0.0004830689083589865	0.008617809858470021	0.000946217663856175	0.0027608563998432548	0.0	0.0006445672191528545	0.00028049002365213173	0.0	0.007086888938235574	0.0	0.00015254625117587736	0.0	0.002464961012739761	0.002292768959435626	0.0008384653193396363	0.0	0.0011167361524717094	0.0	0.0	0.0	0.0	0.0	0.02746917450365726	0.0004934101941325884	0.00021675517502980384	0.0	0.005400098183603338	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Turicibacter	0.0	0.000882328542951301	0.0	0.0010072786081084853	0.0	0.0	0.0	0.00021389553122874757	0.0	0.0	0.009595074591522614	0.0015983965291961081	0.008082275878771495	0.0007837269780200207	0.0	0.016646204215264988	0.08188034447207229	0.06483456154057307	0.00449830282650763	0.0881640360565789	0.10725696416010577	0.007071139183170185	0.0011271932269312473	0.005618543713781809	0.1004134501402261	0.10977256205213418	0.020771292435973795	0.005341966815054634	0.08361879128945436	0.005370843989769821	0.06801818870784387	0.0	0.0028923719958202716	0.008968251486311342	0.004046096600556338	0.009568565281395085	0.0010710938545990091	0.003854239663629993
