group-id	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR
subject_id	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae	0.00033214362115360795	0.0	0.0021518796668890277	0.002804604119341616	0.0011793506423887212	0.0038284320368613635	0.015782828282828284	0.0029559562518474726	0.0	0.022804106821794755	0.002299516558329863	0.028284205145680696	0.0008512163433537924	0.0
Bacteria|Firmicutes|Bacilli	0.00684553632750487	0.003936866969686125	0.0033784510770157733	0.0	0.0010900058967532118	0.00126202737498306	0.027967171717171717	0.01093703813183565	0.0017219113215669393	0.001756298029197587	0.0005612993173876044	0.0007383427046061226	0.0008512163433537924	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae	0.0002814776450454305	0.0	0.0	0.008305942968819402	0.0037167414184371816	0.0038453720016262366	0.0	0.0	4.179396411570241e-05	0.000767078783503294	0.00356696662985026	0.0006815471119441132	0.013037050311365978	0.005606166783461808
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae	0.0033270657644369882	0.002218961382913997	0.00043037593337780553	0.00010786938920544677	0.0	0.0	0.0	0.0	0.005395600767337181	0.0015966345719978063	0.0004707671694218617	0.0	0.008019353971596255	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae	0.002826035556256122	0.001342113739665724	0.0	0.0013769210269165852	0.005932491110197809	0.006725166011654696	0.0008838383838383839	0.0	0.0	0.001978438491388586	0.0	0.01380132901686829	0.049146543613637385	0.005606166783461808
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037238422027090845	0.0034049967720214086	0.012004562820257473	0.014369284943488386	0.0	0.0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007096615106846269	0.001044754361242043	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae	0.0001688865870272583	0.0	0.0020873232768823568	0.0	0.00019655844039812018	6.775985905949315e-05	0.03535353535353535	0.023056458764410287	0.0	0.002276939737457741	0.011533795650835612	0.014312489350826376	0.030330182339500918	0.007358093903293623
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae	0.005438148102277717	0.004491607315414624	0.00077467668008005	0.003921369560527418	0.0006075442703214624	0.0003218593305325925	0.0	0.0	0.0009069290213107423	0.0	0.001140705064368357	0.0	0.004300882576945477	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae	0.006851165880405778	0.0027915965785047063	0.0005164511200533666	0.0010723486338659121	0.0	0.0004827889957988887	0.0013257575757575758	0.0	0.0	0.0002360242410779366	0.0007785764725053867	0.0	0.0008512163433537924	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae	0.00035466183275724243	0.00021473819834651588	0.004820210453831421	0.001814743841926928	0.00943480513910977	0.0064964764873289066	0.017613636363636363	0.0	0.00043047783039173483	0.0007323693362859503	0.010465516304839849	0.0047140341909467825	0.0064065230052417	0.0161177295024527
Bacteria|Firmicutes|Bacilli|RF39|RF39	0.004925858788295033	0.0008589527933860635	0.02427320264250823	0.0023350550133884947	0.005700194771545485	0.007004675430275105	0.011868686868686869	0.0	4.179396411570241e-05	0.006136630268026352	0.00344022162269822	0.01391492020219231	0.0011200215044128846	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured	0.00014636837542362385	0.0	0.000624045103397818	0.0005964542697242351	0.00026803423690652755	0.00022021954194335276	0.005871212121212121	0.0	0.0	0.0005310545424253573	0.007224465407666262	0.002385414891804396	0.0031808610725325925	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae	7.881374061272054e-05	0.0	0.0	0.0007931572735694615	0.0021442738952522204	0.0018718661065184985	0.005934343434343434	0.0	0.00017135525287437987	0.0002672627435735458	0.0025530065726339425	0.006077128414835009	0.003808073115003808	0.010161177295024528
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group	0.0008162851706317485	0.0	0.0007316390867422694	0.00038706074950189723	0.0003395100334149349	0.0003980891719745223	0.0003156565656565657	0.0	0.0037530979775900765	0.00017354723608671807	0.0005612993173876044	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae	0.00024207077473907022	0.00021473819834651588	0.0004949323233844763	0.0	0.0	0.0	0.0022727272727272726	0.0	0.003936991419699167	2.082566833040617e-05	0.006898549674989589	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae	0.0005291779726854094	0.0	0.003830345807062469	0.0004060965240675643	0.0011078748458803137	0.000262569453855536	0.0	0.0	0.0029046805060413176	0.0001353668441476401	0.009578301254775571	0.0005111603339580849	0.0072129384884189775	0.00350385423966363
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae	0.0	0.0	0.0	0.00027284610210789477	0.0018762396583456927	0.0004573790486515788	0.005997474747474747	0.0	0.0	0.0005727058790861697	0.0016295786633833674	0.0	0.0021056404282962233	0.015066573230553609
Bacteria|Actinobacteriota|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae	0.0	0.0	0.0	0.0	0.0	0.00010163978858923973	0.0	0.0	0.0	0.0	0.0	0.0	0.03212221674656154	0.005255781359495445
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae	0.0	0.0	0.0	0.0	0.0	0.00016092966526629624	0.014583333333333334	0.0	0.0	0.0005136998188166855	0.0022451972695504176	0.0028397796331004715	0.0007616146230007616	0.008409250175192713
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010	0.004284089757591452	0.0009305321928349021	0.0	0.0006154900442899022	0.0	0.0003218593305325925	0.0	0.0	0.00012120249593553699	0.0022318174560751946	0.000651831465353347	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae	0.0	0.0	0.0012050526134578553	0.00028553661848500613	0.0	0.0	0.0	0.0	0.0013917390050528903	0.0006664213865729974	0.0	0.0	0.0006720129026477308	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae	0.00125539029690262	0.00051895064600408	0.0036366766370424567	0.004048274724298532	0.0013580401336597396	0.0006521886434476216	0.0035984848484848487	0.0	0.0	0.0010482253059637772	0.0009053214796574264	0.0	0.0	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales	0.004396680815609624	0.006388461400808847	0.0	5.076206550844554e-05	0.0	0.0	0.0010732323232323232	0.0	0.0	0.00011107023109549957	0.0013217693602998425	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae	0.00018014569282907551	0.0	0.0	0.0	0.0	0.0	0.004356060606060606	0.0	0.0008943908320760316	0.0007879044518337001	0.000995853627623169	0.0	0.0006272120424712155	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|uncultured	0.0001745161399281669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017762434749173525	0.0	0.0	0.0	0.0	0.0
Bacteria|Campilobacterota|Campylobacteria|Campylobacterales|Helicobacteraceae	0.0	0.0	0.0001936691700200125	0.0	0.0	0.0	0.0	0.0	0.0006394476509702469	0.00045816470326893576	0.002299516558329863	0.0	0.0	0.0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Veillonellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005224245514462801	0.0001527215677563119	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Defluviitaleaceae	0.0007825078532262968	0.0	0.00021518796668890277	8.2488356451224e-05	0.0005539374229401569	0.0	0.0	0.0	0.0	4.5122281382546704e-05	0.0012855565011135454	0.0	0.0	0.0
Archaea|Euryarchaeota|Methanobacteria|Methanobacteriales|Methanobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.358792823140482e-05	0.0004616356479906701	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae	0.0	0.0	0.0	0.0001586314547138923	0.00025016528777942567	0.00017786963003116953	0.0	0.0	0.0	0.00028461746718221764	0.0	0.0	0.0008960172035303078	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae	9.007284641453776e-05	0.0	0.0	0.0	0.0	0.0	0.0017676767676767678	0.0	0.00012120249593553699	0.00012842495470417138	0.0004164478806424161	0.0	0.0	0.0
Bacteria|Elusimicrobiota|Elusimicrobia|Elusimicrobiales|Elusimicrobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19467210545453e-05	0.00019090195969538988	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Marinifilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003886838662760324	8.677361804335904e-05	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0001355197181189863	0.00101010101010101	0.0	0.0	0.00021172762802579607	0.0	0.0	0.00022400430088257694	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023822559545950373	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|uncultured|uncultured	0.0	0.0	0.0	0.0	0.0	0.00018633961241360617	0.0	0.0	0.0	0.00011454117581723394	0.0005975121765739014	0.0	0.0007168137628242462	0.0
Bacteria|Firmicutes|Bacilli|Izemoplasmatales|Izemoplasmatales	0.0002364412218381616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia|Hungateiclostridiaceae	0.0001125910580181722	0.0	0.0	5.710732369700123e-05	0.0	0.0	0.0	0.0	0.0	7.636078387815596e-05	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Eubacteriales|Anaerofustaceae	0.0	0.0	0.0	0.0	0.0003573789825420367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017024326867075847	0.0
Bacteria|Deferribacterota|Deferribacteres|Deferribacterales|Deferribacteraceae	6.755463481090332e-05	0.0	0.0	0.0	0.00041098582992334223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.636078387815596e-05	0.0009053214796574264	0.0019310501505083206	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae	2.814776450454305e-05	0.0	0.0	8.2488356451224e-05	5.3606847381305507e-05	0.0	0.0020833333333333333	0.0	0.0	0.0	0.0	0.0	0.0006720129026477308	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Coriobacteriales_Incertae_Sedis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005069800286081588	0.0	0.0	0.001751927119831815
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Acholeplasmataceae	0.0	0.00021473819834651588	0.0	0.0	0.0	0.0	0.0017045454545454545	0.0	0.0	0.0	0.0002534900143040794	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.983172859989032e-05	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19467210545453e-05	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012495030385642075	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.940853181983459e-05	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.594794971295288e-05	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003259157326766735	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Mitochondria	9.007284641453776e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Exiguobacterales|Exiguobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007168137628242462	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027159644389722793	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales|Chitinophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008519338899301414	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0008838383838383839	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002534900143040794	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Dermabacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021727715511778232	0.0	0.0	0.0
Bacteria|Acidobacteriota|Acidobacteriae|Bryobacterales|Bryobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006815471119441132	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Streptomycetales|Streptomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00350385423966363
Bacteria|Chloroflexi|Anaerolineae|Anaerolineales|Anaerolineaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045436474129607543	0.0	0.0
Bacteria|Cyanobacteria|Cyanobacteriia|Chloroplast|Chloroplast	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045436474129607543	0.0	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010863857755889116	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae	0.0	0.0	0.0	0.0	8.934474563550918e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
