group-id	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales	0.002826035556256122	0.001342113739665724	0.0	0.0013769210269165852	0.005932491110197809	0.006725166011654696	0.0008838383838383839	0.0	0.0	0.001978438491388586	0.0	0.01380132901686829	0.049146543613637385	0.005606166783461808
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037238422027090845	0.0034049967720214086	0.012004562820257473	0.014369284943488386	0.0	0.0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007619039658292549	0.0011974759289983547	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales	0.0001688865870272583	0.0	0.0020873232768823568	0.0	0.00019655844039812018	6.775985905949315e-05	0.03535353535353535	0.023056458764410287	0.0	0.002276939737457741	0.011533795650835612	0.014312489350826376	0.030330182339500918	0.007358093903293623
Bacteria|Firmicutes|Clostridia|Peptococcales	0.006851165880405778	0.0027915965785047063	0.0005164511200533666	0.0010723486338659121	0.0	0.0004827889957988887	0.0013257575757575758	0.0	0.0	0.0002360242410779366	0.0007785764725053867	0.0	0.0008512163433537924	0.0
Bacteria|Firmicutes|Bacilli|RF39	0.004925858788295033	0.0008589527933860635	0.02427320264250823	0.0023350550133884947	0.005700194771545485	0.007004675430275105	0.011868686868686869	0.0	4.179396411570241e-05	0.006136630268026352	0.00344022162269822	0.01391492020219231	0.0011200215044128846	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group	0.0008162851706317485	0.0	0.0007316390867422694	0.00038706074950189723	0.0003395100334149349	0.0003980891719745223	0.0003156565656565657	0.0	0.0037530979775900765	0.00017354723608671807	0.0005612993173876044	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales	2.814776450454305e-05	0.0	0.0	0.00035533445855911875	0.0019298465057269983	0.0004573790486515788	0.00808080808080808	0.0	0.0	0.0005727058790861697	0.0016295786633833674	0.0	0.0027776533309439543	0.015066573230553609
Bacteria|Actinobacteriota|Actinobacteria|Pseudonocardiales	0.0	0.0	0.0	0.0	0.0	0.00010163978858923973	0.0	0.0	0.0	0.0	0.0	0.0	0.03212221674656154	0.005255781359495445
Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales	0.0	0.0	0.0012050526134578553	0.00028553661848500613	0.0	0.0	0.0	0.0	0.0013917390050528903	0.0006664213865729974	0.0	0.0	0.0006720129026477308	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales	0.004396680815609624	0.006388461400808847	0.0	5.076206550844554e-05	0.0	0.0	0.0010732323232323232	0.0	0.0	0.00011107023109549957	0.0013217693602998425	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales	0.0001745161399281669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017762434749173525	0.0	0.0	0.0	0.0	0.0
Bacteria|Campilobacterota|Campylobacteria|Campylobacterales	0.0	0.0	0.0001936691700200125	0.0	0.0	0.0	0.0	0.0	0.0006394476509702469	0.00045816470326893576	0.002299516558329863	0.0	0.0	0.0
Archaea|Euryarchaeota|Methanobacteria|Methanobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.358792823140482e-05	0.0004616356479906701	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales	9.007284641453776e-05	0.0	0.0	0.0	0.0	0.0	0.0017676767676767678	0.0	0.00012120249593553699	0.00012842495470417138	0.0006337250357601984	0.0	0.0	0.0
Bacteria|Elusimicrobiota|Elusimicrobia|Elusimicrobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19467210545453e-05	0.00019090195969538988	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales	0.0	0.0	0.0	0.0	0.0	0.0001355197181189863	0.001893939393939394	0.0	0.0	0.00021172762802579607	0.0	0.0	0.00022400430088257694	0.0
Bacteria|Firmicutes|Clostridia|uncultured	0.0	0.0	0.0	0.0	0.0	0.00018633961241360617	0.0	0.0	0.0	0.00011454117581723394	0.0005975121765739014	0.0	0.0007168137628242462	0.0
Bacteria|Firmicutes|Bacilli|Izemoplasmatales	0.0002364412218381616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia	0.0001125910580181722	0.0	0.0	5.710732369700123e-05	0.0	0.0	0.0	0.0	0.0	7.636078387815596e-05	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Eubacteriales	0.0	0.0	0.0	0.0	0.0003573789825420367	0.0	0.0	0.0	9.19467210545453e-05	0.0	0.0	0.0	0.0017024326867075847	0.0
Bacteria|Deferribacterota|Deferribacteres|Deferribacterales	6.755463481090332e-05	0.0	0.0	0.0	0.00041098582992334223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Staphylococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.636078387815596e-05	0.0009053214796574264	0.0019310501505083206	0.0	0.0
Bacteria|Firmicutes|Bacilli|Acholeplasmatales	0.0	0.00021473819834651588	0.0	0.0	0.0	0.0	0.0017045454545454545	0.0	0.0	0.0	0.0002534900143040794	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Bacillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.983172859989032e-05	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012495030385642075	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.594794971295288e-05	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales	9.007284641453776e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Exiguobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007168137628242462	0.0
Bacteria|Bacteroidota|Bacteroidia|Chitinophagales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008519338899301414	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002534900143040794	0.0	0.0	0.0
Bacteria|Acidobacteriota|Acidobacteriae|Bryobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006815471119441132	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Streptomycetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00350385423966363
Bacteria|Chloroflexi|Anaerolineae|Anaerolineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045436474129607543	0.0	0.0
Bacteria|Cyanobacteria|Cyanobacteriia|Chloroplast	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045436474129607543	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales	0.0	0.0	0.0	0.0	8.934474563550918e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
