group-id	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	STD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR	HSD-NR
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus	0.03251629755564813	0.028345442181740094	0.26605840201415937	0.0012944326704653613	0.02580276253953505	0.0596794958666486	0.11275252525252526	0.3632870233520544	0.008517609886780152	0.006178281604687164	0.005450035307537707	0.013687737831544273	0.004704090318534116	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ruminantium_group|uncultured_bacterium	0.0	0.0	0.09814723160680855	0.050152920722344195	0.014366635098189875	0.018532321452771377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Fusicatenibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1892846149667747	0.0	0.1883428161820707	0.15942536790469516
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|uncultured_bacterium	0.003276399788328811	0.0	0.0	0.00012055990558255816	0.0	0.002100555630844288	0.0	0.0	0.04998558108238008	7.28898391564216e-05	0.000688044324539644	0.004884420968932811	0.013081851171542494	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014	0.018678856525214768	0.0326223112988082	0.033655397990144394	0.06451224000304573	0.17315011704161679	0.045229705922211684	0.13970959595959595	0.08040201005025126	8.358792823140482e-06	0.12572108876594032	0.2670517300693476	0.1017777020503209	0.07472783477442767	0.0672740014015417
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus	0.007110125313847574	0.005583193157009413	0.0	0.0021320067513547125	0.026606865250254633	0.03039029678818268	0.004608585858585859	0.0	0.0	0.03937092597863286	0.01117166705897264	0.006077128414835009	0.010080193539715962	0.004555010511562719
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_NK3B31_group|uncultured_bacterium	0.0030061812490851975	0.09221216133996636	0.011426481031180736	0.00045051333138745414	0.0	0.00011010977097167638	0.0	0.04640851315400532	0.00017135525287437987	0.004807258439602091	0.00356696662985026	0.008405747713977396	0.018861162134312978	0.01401541695865452
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_bacterium	0.013983809405856987	0.00782004938978562	0.004755654063824751	0.019359382733283418	0.013651877133105802	0.0022106654018159643	0.014835858585858586	0.0	0.0	0.007781858066128439	0.043364898875590724	0.009655250752541603	0.0	0.007358093903293623
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group	0.014541135143046939	0.024354890662467342	0.01478341331152762	0.10697470780086042	0.03786430320032879	0.03755590188372408	0.0044823232323232326	0.0	0.0	0.0029884834054132855	0.004073946658458418	0.006190719600159027	0.005331302361005331	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group	0.014141436887082429	0.031047564510933753	0.1053345096942179	0.02626302364243201	0.0487286242696067	0.03699688304648326	0.007386363636363636	0.09074785693171741	2.5076378469421447e-05	0.03096429786259224	0.024787702113020334	0.0018174589651843017	0.0005376103221181847	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-001|uncultured_bacterium	0.0027809991330488533	0.01605168032640206	0.0005594887133911472	0.0050254444853361085	0.0003037721351607312	0.0	0.0006313131313131314	0.0	0.04031445778600654	0.0009336841301465433	0.0025530065726339425	0.005054807746918839	0.0007616146230007616	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_goldsteinii	0.0009457648873526464	0.0027737017286424965	0.0	0.007087653396616708	0.0	0.0001524596828838596	0.0	0.0	0.020759061976269387	0.0	0.00021727715511778232	0.0	0.005420904081358362	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.030405215217807403	0.015264306932464836	0.003679714230380237	0.006884605134582926	0.0004824616264317496	0.00029644938338528257	0.0	0.0	0.0002967371452214871	0.000853852401546653	0.0026254322910065366	0.003578122337706594	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae	0.07079162772892576	0.039762356393829856	0.03703384906716017	0.12046472670972982	0.021943069528081054	0.026036725843610244	0.042866161616161615	0.12533254507833283	0.022305438648550377	0.008049120809701984	0.03442032265657535	0.02686431532913046	0.016173110523722056	0.024176594253679046
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_faecis	0.007132643525451209	0.022189613829139972	0.0	0.0	0.0	0.0	0.0	0.024830032515518772	0.00021732861340165253	0.00826084843772778	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group|Trichinella_pseudospiralis	0.015486900030399585	0.0088937403815182	0.0	0.002557139049987944	0.0030913281989886176	0.0005081989429461986	0.0	0.012415016257759386	0.0	0.004585117977411092	0.0	0.002101436928494349	0.0	0.0
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group	0.0032820293412297195	0.0013957982892523531	0.0	0.004784324674170992	0.0003573789825420367	0.0001524596828838596	0.17758838383838385	0.0	0.0	0.0011384698687288706	0.013616035054047692	0.021298347248253535	0.0015680301061780386	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.033113030163144444	0.01402956229197237	0.018398571151901185	0.013597888298074848	0.008684309275771492	0.0035828025477707007	0.020075757575757577	0.008572273130357671	0.003000806623507433	0.010961243431237114	0.05078853500878162	0.01874254557846311	0.0028224541911204696	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Subdoligranulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8593226104281064e-05	0.0004164478806424161	0.00045436474129607543	0.1737825366247032	0.2396636299929923
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia-Shigella	0.0017845682695880292	0.00025052789807093517	0.002582255600266833	0.0020177921039607103	0.007647910226399586	0.007004675430275105	0.027904040404040403	0.011232633757020397	0.000936184796191734	0.0016903500794846341	0.005757844610621231	0.021411938433577554	0.012320236548541731	0.030133146461107218
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_Ga6A1_group|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02044560724540162	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae	0.005849105464044046	0.007587416341576894	0.0042176841471024944	0.019543395220751533	0.0006075442703214624	0.0016770565117224555	0.0008207070707070707	0.014484185634052616	0.0002925577488099169	0.000999632079859496	0.0017382172409422586	0.0037485091156926223	0.009452981497244746	0.004204625087596356
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium|[Clostridium]_aldenense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028110620264221443	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022648149154299135	7.983172859989032e-05	0.04378134675623314	0.0010791162605781792	0.07360781327001478	0.051156271899089
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_sartorii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023968838420355333	0.0	0.0003259157326766735	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Hungatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01439802063785948	0.0	0.0	0.0	0.0	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus_Saccharimonas|uncultured_bacterium	0.00033214362115360795	0.0	0.0021518796668890277	0.002804604119341616	0.0011793506423887212	0.0038284320368613635	0.015782828282828284	0.0029559562518474726	0.0	0.022804106821794755	0.002299516558329863	0.028284205145680696	0.0008512163433537924	0.0
Bacteria|Firmicutes|Bacilli	0.00684553632750487	0.003936866969686125	0.0033784510770157733	0.0	0.0010900058967532118	0.00126202737498306	0.027967171717171717	0.01093703813183565	0.0017219113215669393	0.001756298029197587	0.0005612993173876044	0.0007383427046061226	0.0008512163433537924	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|unidentified	0.006794870351396692	0.008714791882896103	0.017774526048503367	0.009581339864719096	0.0	0.0	0.0011363636363636363	0.007094295004433935	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0.008185369917921119	0.012025339107404888	0.0039164209937380305	0.000659906851609792	0.00025016528777942567	0.0007199485025071148	0.0	0.0	0.008835244014059489	0.00031238502495609257	0.0004707671694218617	0.031123984778781165	0.0030464584920030465	0.002803083391730904
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group|uncultured_bacterium	0.007003163808730311	0.0035789699724419312	0.022766886875685913	0.022208403659944923	0.0009649232528634991	0.0018633961241360617	0.0	0.0	0.0	0.008500343623527452	0.0035850730594434083	0.0	0.0	0.01051156271899089
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae|Coriobacteriaceae_UCG-002|uncultured_bacterium	0.0002814776450454305	0.0	0.0	0.008305942968819402	0.0037167414184371816	0.0038453720016262366	0.0	0.0	4.179396411570241e-05	0.000767078783503294	0.00356696662985026	0.0006815471119441132	0.013037050311365978	0.005606166783461808
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella	0.0033270657644369882	0.002218961382913997	0.00043037593337780553	0.00010786938920544677	0.0	0.0	0.0	0.0	0.005395600767337181	0.0015966345719978063	0.0004707671694218617	0.0	0.008019353971596255	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis|uncultured_organism	0.0	0.0	0.0	0.016891077297935254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group	0.003394620399247892	0.003167388425611109	0.0010544210367756236	0.006738664196246145	0.0	0.0	0.0	0.0	0.0	0.004609414590463232	0.0024262615654819025	0.001192707445902198	0.0023744455893553156	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia	0.002139230102345272	0.0	0.0026898495836112845	0.01716392340004315	0.0007683648124653789	0.0015923566878980893	0.0	0.0	0.0	0.003842335806959938	0.0009234279092505749	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_animalis	0.0025164101467061487	0.001342113739665724	0.0	0.0	0.0009113164054821936	0.0007114785201246781	0.0008838383838383839	0.0	0.0	0.001978438491388586	0.0	0.0	0.049146543613637385	0.005606166783461808
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae|uncultured_Barnesiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038427431274017146	0.0011326164275355353	0.0065774402476866155	0.0005069800286081588	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|Clostridiales_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007542362880328768	0.0	0.0	0.0	0.0
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010991812562429733	0.0031967400887173473	0.012004562820257473	0.014369284943488386	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_caecimuris	0.00038280959726178545	0.0020042231845674814	0.0012696090034645263	0.0	0.0	0.0	0.0	0.0	0.007648295433173541	0.0	0.0	0.0	0.0011200215044128846	0.0
Bacteria|Firmicutes|Negativicutes|Veillonellales-Selenomonadales|Selenomonadaceae|Quinella|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007096615106846269	0.001044754361242043	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group	0.0103302295731673	0.0	0.017537819285145573	0.0	0.0	0.0028289741157338393	0.002840909090909091	0.0	0.0	9.718645220856213e-05	0.0	0.0014766854092122452	0.0	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus	0.0001688865870272583	0.0	0.0012696090034645263	0.0	0.00019655844039812018	6.775985905949315e-05	0.02948232323232323	0.023056458764410287	0.0	0.0012183015973287609	0.010356877727280958	0.014312489350826376	0.029971775458088795	0.007358093903293623
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|uncultured_bacterium	0.004244682887285092	0.004491607315414624	0.0	0.003153593319712179	0.0006075442703214624	0.0003218593305325925	0.0	0.0	0.000330172316514049	0.0	0.001140705064368357	0.0	0.0007168137628242462	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium	0.0005460666313881351	0.0	0.0012050526134578553	0.002182768816863158	0.0	0.00018633961241360617	0.002777777777777778	0.0	0.013499450409371878	0.0005449383213122948	0.0004888735990150102	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|[Eubacterium]_siraeum_group|uncultured_bacterium	0.0	0.0	0.017042886961761098	0.0	0.0	0.0	0.0	0.0	0.0	0.0037277946311427045	0.00023538358471093086	0.023399784176747884	0.0015680301061780386	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|A2	0.0	0.0	0.0	0.0071891775276336	0.003144935046369923	0.001024867868274834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|unidentified_rumen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025580862599182247	0.0015209400858244764	0.004486851820298745	0.022714036109493303	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|UBA1819|uncultured_organism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005846975579786767	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured|unidentified	0.006727315716585789	0.0027915965785047063	0.0	0.00030457239305067325	0.0	0.0	0.0013257575757575758	0.0	0.0	0.00014230873359110882	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|A2|unidentified	0.0	0.0	0.0	0.006370639221309915	0.0017868949127101835	0.0017956362650765687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium	0.00030962540954997353	0.0	0.0	0.0013769210269165852	0.0050211747047156155	0.006013687491530017	0.0	0.0	0.0	0.0	0.0	0.01380132901686829	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Papillibacter|uncultured_bacterium	0.0012779085085062544	0.0010557961418703697	0.005164511200533666	0.003838881204076194	0.0013759090827868412	0.00038961918959208564	0.0	0.0	0.0	0.00017701818080845244	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Adlercreutzia	0.0	0.0	0.004454390910460287	0.0007995025317580172	0.00545002948376606	0.004218051226453449	0.0	0.0	0.00043047783039173483	0.0	0.0018468558185011498	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Fournierella	0.006243174167107649	0.0014315879889767724	0.0	0.000329953425804896	0.0	0.0	0.0	0.0	0.0	0.00027767557773874895	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067204694298049475	0.0004928741504862794	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005|uncultured_bacterium	0.0	0.0	0.013578360698069765	0.0	0.015653199435341207	0.0020073858246374846	0.0006944444444444445	0.0	0.0	0.0	0.005069800286081587	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|UBA1819|uncultured_bacterium	0.0015199792832453246	0.0032210729751977383	0.001248090206795636	0.006180281475653244	0.0	0.0	0.0	0.0	0.0	7.28898391564216e-05	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_intestinalis	0.003107513201301553	0.0	0.0	0.0	0.0	0.0	0.017992424242424244	0.0	0.0004054014519223134	0.0003297397485647644	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004350751664444621	0.0011974759289983547	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis|uncultured_bacterium	0.0007149532184153935	0.0	0.001635428546835661	0.0010088960519803551	0.0	0.0	0.018813131313131313	0.01950931126219332	0.0	0.0015688670142239315	0.019265241087110033	0.008632930084625434	0.0010752206442363693	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39|uncultured_bacterium	0.0035860251978787846	0.0	0.021949172602268082	0.0007868120153809059	0.0030019834533531083	0.003565862583005827	0.002462121212121212	0.0	4.179396411570241e-05	0.0008816199593205279	0.0005794057469807528	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured|uncultured|uncultured_bacterium	0.00014636837542362385	0.0	0.000624045103397818	0.0005964542697242351	0.00026803423690652755	0.00022021954194335276	0.005871212121212121	0.0	0.0	0.0005310545424253573	0.007224465407666262	0.002385414891804396	0.0031808610725325925	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-001|unidentified	0.0	0.0	0.005551849540573691	0.0	0.002805425012954988	0.005564778425260875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|uncultured_Ruminococcus	0.0	0.0	0.0022164360568956982	0.0	0.00017868949127101836	0.0002710394362379726	0.009532828282828283	0.004138338752586462	0.0020311866560231372	0.0	0.0	0.0053955813028908955	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Bacteroides]_pectinophilus_group|uncultured_bacterium	0.0	0.0	0.0008177142734178305	0.002868056701227173	0.0	0.0	0.0008207070707070707	0.004729530002955957	0.0	0.0011731793159462142	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|GCA-900066575|uncultured_bacterium	0.0007318418771181192	0.0	0.0	0.008179037805048287	0.0	0.0002286895243257894	0.0	0.0	0.0	0.0003540363616169049	0.0008510021908779807	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia-Caballeronia-Paraburkholderia	7.881374061272054e-05	0.0	0.0	0.0007931572735694615	0.0021442738952522204	0.0018718661065184985	0.005934343434343434	0.0	0.00017135525287437987	0.0002672627435735458	0.0025530065726339425	0.006077128414835009	0.003808073115003808	0.010161177295024528
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|uncultured_bacterium	0.00043347557336996295	0.0	0.0004734135267155861	0.0002791913602964505	0.0	0.00033032931291502915	0.0003156565656565657	0.0	0.0034688990216033	0.000163134401921515	0.0002534900143040794	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Coprobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003280826183082639	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group|unidentified	0.0023700417712825246	0.00039368669696861246	0.0019151729035312346	0.0021764235586746025	0.000321641084287833	0.0007961783439490446	0.0	0.0	0.0	0.00025684990940834276	0.0028608158757174674	0.0019878457431703298	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.005113636363636364	0.0	0.0	9.024456276509341e-05	0.001303662930706694	0.0017038677798602829	0.02020518793960844	0.05606166783461808
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured|uncultured_Allobaculum	0.0010470968395690015	0.0007694785440750152	0.0	5.710732369700123e-05	0.0008041027107195826	0.00033032931291502915	0.00404040404040404	0.0	0.0	0.002592795707135568	0.0	0.013630942238882263	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|Butyricicoccus|bacterium_NLAE-zl-H60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029046805060413176	0.0	0.0	0.0	0.0	0.0
Bacteria|Desulfobacterota|Desulfovibrionia|Desulfovibrionales|Desulfovibrionaceae|uncultured|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026246609464661112	0.0002082566833040617	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_fragilis	0.0004222164675681457	0.0006978991446261766	0.0	0.002633282148250612	0.0	0.0	0.0	0.0	0.00034271050574875974	0.0	0.0012855565011135454	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39	0.0009007284641453776	0.0008589527933860635	0.0018506165135245636	0.0008439193390779071	0.0021264049461251185	0.0028967339747933323	0.007702020202020202	0.0	0.0	0.004585117977411092	0.002607325861413388	0.0022718237064803773	0.0011200215044128846	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum|uncultured_bacterium	0.0	0.0	0.0	0.0007741214990037945	0.003484445079784858	0.0024224149613768804	0.001452020202020202	0.0	0.0	0.0001180121205389683	0.0006337250357601984	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0004222164675681457	0.0	0.0	0.0005647279787814566	0.0	0.0	0.0	0.0	0.00208551880937355	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter|uncultured_bacterium	0.0032369929180224508	0.0012347446404924662	0.0009898646467689527	0.0017449460018528155	0.00028590318603362937	0.00012704973573654966	0.0	0.0	0.00031763412727933834	0.0010864056979028552	0.0008328957612848322	0.0	0.0004928094619416692	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006|uncultured_bacterium	0.0011990947678935339	0.0022726459325006264	0.001183533816788965	0.0011484917321285804	0.004538713078283866	0.0033964629353570946	0.0	0.0	0.0	0.0002985012460691551	0.004417968820728241	0.0	0.0	0.0
