	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681
K00133	119591.05645109496	211460.2736928388	93059.26638409827	192166.84581064113	94289.91401085039	30153.77716043631	103784.62000700182	73372.17785015181	59023.64456878661
K00134	126297.64236753946	282345.73348809674	94879.73537743572	209673.87647234026	95912.98786759288	40992.925053811065	148331.0516768982	79567.50340894723	85908.0089861094
K00135	2746.8959403778936	9119.516984469075	1139.196802179494	14291.844076617348	1289.9205764522158	2555.0607082908555	1934.7647981785512	11646.519886547085	2217.100151746718
K00137	139.6712821496645	147.7738373626113	337.03241877796256	53.196787457791146	402.5299535456892	25.64896578143411	34.829312524652316	310.2793481743286	49.9265736810548
K00138	161.57338883632187	309.98644512843225	367.27264462041614	46.848860362542155	422.72444472270917	37.49354644972079	115.09633452838389	208.39650317809537	189.87998761767895
K00140	5222.563685077919	783.8739279345272	358.4084068053891	12168.826417935657	294.91682841292703	192.44551337891085	438.39636050429095	2069.514812303246	263.7150562804515
K00141	15.55574935261913	54.632372948823	11.897147254088072	13.414463742443136	3.172264524756382e-05	0.0010362806342095166	22.05947170376102	29.86320654126635	10.274119057967079
K00145	112184.40848371678	191699.03749974116	77940.56266014013	152088.0631672366	79076.6967429387	22355.403831309304	97531.03962455844	57986.15134491406	51102.36882132925
K00146	245.6329848938227	516.551738873102	359.6357394619507	369.0055103395099	401.8074121885727	288.8963403438306	177.653636078334	959.4389420432667	275.88598291105694
K00147	108745.91424288142	197873.5349797036	72803.34463856679	145072.31388556358	74461.36649085696	27992.614027282158	97037.44480608881	67325.90369586568	54261.76279632124
K00148	16.544432149649133	58.702298618129866	11.958519680019046	11.666328191651793	1.8590742881235442	0.13506212317268537	27.740029151924205	30.315828941604497	12.18651543147404
K00150	322.47887163813243	309.8284256330771	32.637364844146425	645.4420348217438	19.28711452870993	15.637239481690301	2.9193946394552617	140.1666299691728	58.022782474381266
K00151	52.17188508096522	380.42912434064954	19.055328899817603	194.74564207968598	6.546896900439336	99.16545673197498	61.8404975793657	1103.061162136256	98.71056278027116
K00153	7.802692071502182e-08	191.58000044111955	0.5399540818903483	26.79000062927267	4.055730852139102e-08	9.046115727816433e-08	4.055730852139102e-08	746.9000011671492	11.000000798878837
K00154	16.500156395741328	91.48049460917925	11.75953031439961	18.22672148994801	0.007686045415780093	0.2510793143349718	27.48038179760794	48.47095491710601	14.575796141622215
K00156	21215.369324017833	133111.71952678123	24171.624147251663	26227.48965551067	23978.428599519702	10205.149447736803	53082.85366074938	6329.082790221246	25988.99278312001
K00158	863.59815220316	6697.761677286691	618.8550833016442	3039.682177056888	675.6289895601058	1291.189354142157	1297.5990788803554	4529.596530589411	1154.9256565442588
K00161	19583.02191794751	12957.69762246056	13655.265157940039	17952.158638003628	12315.217385868511	6907.818729152182	3492.724486572384	15873.974876610991	4946.45298659509
K00162	19313.994569792754	12820.851058362243	13640.113370086974	17013.048161666273	12302.771381412782	6672.786622306651	3387.6195369631614	15568.112564457791	4793.014657143001
K00163	167.4657379141282	364.1603898712524	364.06765869824267	3098.3719791672333	426.28813267152293	25.81340418015594	123.6883730836206	909.3661304653034	75.6919837643682
K00164	2915.924230324376	15631.105129558591	13295.703285497782	9065.60661391774	12391.706530923142	97.20998425947647	910.04422663712	281.93093891524586	383.01859783812
K00166	2630.0204111814332	584.3537460167909	11796.062852390707	4432.429858297676	10639.419541884487	38.773395257105136	84.17782104756648	145.33484253578015	183.8053292092871
K00167	2630.5148974783965	578.4832955177624	11795.852101659286	4423.803582003239	10638.759910711527	37.992938572226265	84.10696019701922	134.79694152101837	172.0743596511515
K00169	16802.954873892308	16566.45271854803	3264.7996014743435	10002.468593834583	3011.2999458158565	985.4403452543639	9861.159285986794	10847.81165424857	1673.7580152606176
K00170	17287.59282519433	16255.334076823157	3263.009418378063	8962.818206510285	3015.315408898129	696.0190852924663	4488.446479012826	6774.325290089492	1058.2409302430103
