	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681
EC:1.1.1.1	135291.37009746267	251361.7301878045	83768.83214796218	196985.7872287709	85094.70683366252	46810.93474237549	106032.27379649074	110948.95381348464	69982.77189879288
EC:1.1.1.10	0.008439985237094534	0.43512707574082315	0.002129056205093	3.7401452635842634	7.005921674389067e-08	0.003306260103920882	0.0028177902062626625	23.270729820691983	0.006041673503272421
EC:1.1.1.100	254745.0856366514	391344.3129221047	166327.08001818857	333298.6572423462	166491.1584546686	62108.733168997256	195036.35145351494	171658.81598540564	109737.06944081592
EC:1.1.1.101	1.9512041494101082e-29	1.1030991458908e-28	2.3005862975453687e-29	1.5736100202221972e-28	1.0142087878217247e-29	2.2621447037011307e-29	1.0142087878217247e-29	2.9186675116202965e-28	1.9977408900858788e-28
EC:1.1.1.102	0.10780855927143082	0.28409740885416146	0.09550300183181296	2862.1990974521873	0.027539955393198267	0.2930635093411807	0.09457042583738165	1.901837524172569	1.4478829171288328
EC:1.1.1.103	26566.857806666925	40859.82940241994	13249.980302915463	17369.27066623693	11864.723523890229	1549.1546423956156	10617.861570375524	12525.789995044488	2234.847899964934
EC:1.1.1.107	100.22086876888837	10.605320294079887	3.804576768884132	450.2479428273826	1.5829018183058685	44.88762435614725	14.179168617348127	131.83480035483106	40.25707549975699
EC:1.1.1.108	1741.7641570999767	302.1219396900247	435.42701803113937	4097.484883872185	267.33979454425975	205.34710384978646	190.11933625606585	2810.527539661155	190.84811809713392
EC:1.1.1.11	9.330576380941078	38.25111256629552	19.421225979275988	157.11231773546083	5.091338546965293	0.0002449211854219675	6.250170695030708	24.50252618495536	5.001611386296401
EC:1.1.1.122	212.72781696656966	199.77273157849712	300.68594370076323	190.15855137466713	345.06480305780497	23.78257191491004	35.42074919217875	127.04289297047342	48.7396205578878
EC:1.1.1.125	14186.623684713231	6462.577935593118	1651.7399657140863	8432.365677389434	1466.3290184939287	1670.1371530188858	1992.0896123576165	11345.609505259632	1632.9053535161302
EC:1.1.1.130	10680.708434034497	3340.4268546986464	967.467636761437	1592.978721406958	861.7603593174558	148.572050890249	127.43856308195984	2164.826388205482	182.86553360027904
EC:1.1.1.132	2128.777201479256	22012.992707264166	1.7533066252203162	3500.8727013564494	0.05286525887122567	371.6971134834138	1900.2334722668784	2005.845914283882	546.616293806276
EC:1.1.1.133	177192.42841477232	401963.44686563406	126533.05939232552	244977.50115981675	130713.42716783067	41412.205250690015	192249.0378903018	67571.08526076729	99204.09775604554
EC:1.1.1.136	5758.532351039068	663.5113148494663	536.6523149682669	2355.4868982034723	392.7718568751677	348.8712172485617	734.4295187803422	3158.044463778286	425.04527860160204
EC:1.1.1.137	568.2688672010242	475.9336210132672	385.4460717805594	1459.6427499122365	329.78001128854106	148.7803821899405	279.68237038316136	1649.0321112775764	311.8450832201988
EC:1.1.1.14	86193.01535280052	100884.83863633372	36576.17956477704	68766.14727605664	33960.889794784016	8554.737066862459	47690.75533568371	74933.61656717729	15055.841699215734
EC:1.1.1.140	1179.6479183865492	4157.036541766696	1813.5314289107341	1901.308102864362	1507.9719466865968	867.0488357248346	1506.3928013500376	7446.644890011941	956.7951767292735
EC:1.1.1.141	0.014943787745042292	0.7704334165672232	11.91456119153871	0.0012062018283235587	11.22363057339144	0.005854044507770158	0.00498916260746255	22.289769290931716	0.010697351230058808
EC:1.1.1.144	0.03163567910779144	0.17885002250548904	0.03730035623946901	0.25515905505580316	0.016443786145868066	0.03667708679448761	0.016443786145868066	0.47321562353109203	0.32390198513249996
EC:1.1.1.157	49815.11842425945	10612.037773137115	7947.247578214869	28247.548571111976	5863.0497934291625	4847.0479492030645	20115.37301160842	47441.05858542792	5470.308186650081
EC:1.1.1.159	10830.921997282017	546.1851601686827	923.3427117787317	2620.3814466368112	875.9255023353578	629.8390069122761	7489.135609565206	9490.047570026432	1378.2308749637407
EC:1.1.1.163	0.05360945037856128	2.611839275341955	40.105801340762454	0.7375323181394033	37.77809140465342	0.02354305999216259	0.018513904060526585	75.0721947299867	0.06991307313481315
EC:1.1.1.169	76214.03027205332	198920.92842331462	51770.08600118266	59674.55130135263	52729.065726969486	16331.740830970848	76170.14716106406	32828.88280173561	34594.582052169186
EC:1.1.1.17	3791.6767976226747	19554.97525837848	3223.365089447479	10411.409713530813	2736.7930380614143	4041.0285401245483	4758.587972092198	18294.832488015305	3639.8606626895053
EC:1.1.1.173	0.6141223641994253	8.781995990648644	0.13883412289296218	0.16630492161486293	0.010718533232012628	0.023907181118316228	1.5178775133904403	6.651164938425324	0.7135149658759715
EC:1.1.1.178	0.47114967262092694	2.663610579200536	0.5555136202700184	3.799734876972467	0.24489704908424653	0.5462312782043688	0.24489704908424653	7.047592856979983	4.823867182887843
EC:1.1.1.179	3.849162889277083	64.51063246696947	2.607155639429757	0.8461519383359558	3.6434780742523216	0.2766907387548166	39.346777368793035	10.734775579253146	0.5056090727446435
EC:1.1.1.18	40357.30792770311	51465.437216068494	17799.508897194817	50401.557341273634	18345.142116622257	2110.571312436881	14877.522628709197	14195.747404389294	3144.705061384985
EC:1.1.1.184	0.000282942866584145	0.0002742626150362671	0.00020485826492298208	0.00041024584649145815	3.099805369944786e-05	0.0010126104710448543	0.00030401707040674083	0.005410293862305701	0.004298388084499727
EC:1.1.1.193	99783.15325794378	197566.82522851226	93839.18461480392	177529.28953425345	95631.71119846898	22208.841997915446	95274.63623725784	48884.737834867025	52681.76262306359
EC:1.1.1.2	1473.85749703605	133.08614092306408	186.0412003695681	168.93055949092286	100.61080004871401	30.944117029236313	41.68847896426953	225.2271175463354	26.174772571004432
EC:1.1.1.202	1527.5253666206959	1129.7783796703438	186.10276470829905	2209.749696111392	242.71556540966571	634.0240586552743	264.111114296859	2474.513505745014	534.1137329874116
EC:1.1.1.203	46.26791912025955	1704.783149238241	60.4674271524444	303.2292616154289	44.18906286478969	5.2825725376954535	93.375763557515	459.97420957613383	52.259997406646136
EC:1.1.1.205	130293.51659145583	304699.6859742903	99891.72319726263	202423.071379376	101509.93763670929	39317.40202822319	147632.36673309072	81050.55424167856	81758.25689294792
EC:1.1.1.206	83.5523771778181	46.115356021233985	124.66344115295485	310.1003434276435	114.64820633588847	38.642277325609335	12.269120064488023	420.87310999635224	39.83018363694104
EC:1.1.1.208	0.0019026059889333913	0.0018442369663113003	0.0013775380395004736	0.0027586353877475074	0.00020844166642495162	0.006809144085962054	0.0020443162461628124	0.03638069278290537	0.028903852608339064
EC:1.1.1.215	257.0599849367184	161.80449344070428	359.893634471792	50.287504856154534	408.3058666915686	29.041323315192823	62.96564529706224	214.915253352626	65.5604915806213
EC:1.1.1.216	2.179641370426016	2.1530001368321168	1.5777439686247763	3.511558911702785	0.23870540659706235	7.79807810671283	2.34139687713046	43.85538660826938	11.775389354351972
EC:1.1.1.219	894.957711116401	2937.725725299794	487.3781350773827	2236.619361998184	510.533657053611	781.7566016776548	331.84186230449086	2803.1415200576994	1340.4624308997954
EC:1.1.1.22	164612.78348299564	423690.91275893594	146050.37676763855	259252.9719418215	152302.3609082085	46224.95592249073	193881.66118679437	75512.28312595899	99077.74182476939
EC:1.1.1.220	0.0	0.0062738035694014736	0.0	0.20274349161362493	0.0	0.0	0.0	0.07231845126683548	0.0
EC:1.1.1.23	107540.74811285533	193126.91708877636	75274.0433684831	145066.22696374828	76492.86522339119	22045.658285057994	96202.12017427795	58753.78421090997	50740.041868159264
EC:1.1.1.243	0.03163567910779144	191.7588500225055	0.03730035623946901	27.0451590550558	0.016443786145868066	0.03667708679448761	0.016443786145868066	747.373215623531	0.32390198513249996
EC:1.1.1.244	0.00010817308065179264	0.0006115486834703783	0.0001275425265910902	0.0008723958673592751	5.6226863312054785e-05	0.00012541135767544728	5.6226863312054785e-05	0.0016180841775357987	0.0011075303754862148
EC:1.1.1.25	139479.85732174394	201926.89478017506	94490.11868881484	188879.55631717783	95042.51693970515	25266.579945558075	110908.64454707153	77860.1938289	56929.99444496602
EC:1.1.1.251	260.0660650418904	176.33793817512844	615.3163171579874	53.98473888865673	735.5515119948111	46.09301846898058	59.503682245231595	230.07998773194376	84.72757618933653
