group-id	NC	NC	NC	NC	NR	NR	NR	NR	NR
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus	0.0008995305454320836	0.0	0.002948240094343683	0.00028173436535570577	0.001984431158124244	0.0005333333333333334	0.00039257027669588156	0.008500976241142532	0.0006786056012106324
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium	0.00024322070541725864	0.005122654941478689	0.0	0.0003441030416558238	0.0	0.0	0.0	0.0	0.00016286534429055176
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Dubosiella	0.0	0.000278732695345164	0.0	0.0017549255124447015	0.0	0.0	0.0005601845521390669	0.0034058749972577496	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.0004130891345975663	0.0012706193139157926	0.0005293920169405445	4.9464812238024675e-05	0.00040880985231744085	0.0021333333333333334	0.0003616939627984527	0.001875699273852094	0.0022936869320919376
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium	0.0	0.0007181761339524045	0.0	8.602576041395595e-05	0.0	0.0	0.0	0.006115218392821886	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|[Clostridium]_innocuum_group	0.0	0.0032368148135127604	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010	0.0	0.0	0.0	0.0041378390759112815	0.0	0.0004	0.0	0.000422306561656758	0.0002850143525084656
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Hungatella	0.0	0.0027973713749055197	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Marvinbryantia	0.0	0.00023353279880270497	0.002121872067899906	3.871159218628018e-05	0.0025209940892908854	0.00016296296296296295	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Turicibacter	0.0	0.000881397982577951	0.0	0.0010086520408536337	0.0	0.0	0.0	0.00021389553122874757	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales	0.00023936005929952437	0.0005172877048748089	0.0	0.004750772618860718	0.0	0.0008148148148148148	0.0	0.0001645350240221135	0.00044109364078691104
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia	0.0	0.0017301515954307926	4.3040001377280046e-05	0.0004086223619662908	6.387653942460013e-05	0.00034074074074074074	0.0011424236142048687	0.006312660421648421	0.000963619953719098
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0	0.0008161092431277324	0.0	0.0007699305557049059	0.0	0.0	0.0002161341972820022	0.00039488405765307244	0.00044109364078691104
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-003	0.0029649762184199148	0.0	0.0	0.0	0.0	0.0008148148148148148	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Colidextribacter	0.0040845635925628515	4.268879117898908e-05	0.0004992640159764485	0.0004344300900904776	0.0005876641627063212	0.0007703703703703704	0.0017555389901680995	0.0009049426321216243	0.0010111223458038423
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae|Coriobacteriaceae_UCG-002	0.0	8.035537163103827e-05	0.0	9.032704843465375e-05	0.0	0.00042962962962962963	0.0	0.001595989733014501	0.001737230339099219
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium	0.0	0.0010144865668418582	0.00022380800716185624	0.0001957086049417498	0.0001405283867341203	0.0	0.0003219958449303298	6.032950880810829e-05	0.0002918004085205719
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae	0.0033896472913706836	0.0	0.00027976000895232027	0.0004344300900904776	0.00025124772173676054	0.0	0.0	0.003713007042099028	0.00016286534429055176
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis	0.004308481067391438	0.0	0.0007101600227251208	0.000191407316921052	0.0004258435961640009	0.0038666666666666667	0.0008468931811866209	0.0053144812759142665	0.0018797375153534518
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Acholeplasmataceae|Anaeroplasma	0.0	0.0013359080533660113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005	0.00038220396565569214	0.00185068465287735	0.0	0.0006537957791460652	0.0	0.0003851851851851852	0.00041021388463726946	0.0006032950880810829	0.00012893506423002014
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group	5.4049045648279695e-05	6.02665287232787e-05	0.00022380800716185624	0.00011613477655884054	0.00017033743846560037	0.0	0.000269065021106166	0.0029396924291950947	0.00019000956833897708
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_hallii_group	0.0	6.02665287232787e-05	0.0008478880271324168	0.0	0.0007707769090568416	0.0	0.0001676142754431854	0.0	0.00035287491262952884
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Tyzzerella	0.002065445672987831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus_Saccharimonas	0.0	3.7666580452049187e-05	0.0	0.001043062345019216	0.0	0.0	0.0	0.0009488186385275213	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured	0.0017990610908641671	0.00016322184862554648	0.00021520000688640022	0.0006000296788873428	0.00022569710596692048	0.0	0.0011336018102341748	0.0006142640896825571	0.0003189446325689972
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia-Caballeronia-Paraburkholderia	0.00010809809129655939	0.0003841991206109017	0.00013342400426956814	9.247769244500265e-05	0.0	0.0	0.0001102725496336746	0.0005374810784722374	0.00013572112024212647
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group	0.0023549941318179012	0.00022348837734882519	3.8736001239552037e-05	0.0027592762652776373	0.0	0.0004740740740740741	0.00011468345161902157	0.0003510080512471755	0.00026465618447214665
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Papillibacter	0.0	0.0	0.0	0.00027528243332465904	0.0	0.0010222222222222223	0.0	0.0	0.0009093315056222474
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured	5.0188399530545435e-05	0.0	0.0	0.000191407316921052	0.0	0.001288888888888889	0.0001102725496336746	0.0004990895728670776	0.0008414709455011842
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0	0.00045702117615153016	0.0	3.441030416558238e-05	0.0	0.0006666666666666666	0.0001102725496336746	0.0	0.00016286534429055176
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured	0.0017218481685094818	8.537758235797816e-05	0.00011620800371865612	0.0002322695531176811	0.0	0.0	8.38071377215927e-05	0.002539323870741285	0.0003257306885811035
Bacteria|Firmicutes|Clostridia|uncultured|uncultured|uncultured	0.0	0.00012806637353696723	0.0	0.0	0.0	0.0	0.0	0.0012943421889739595	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured|uncultured	3.4745815059608375e-05	0.0	3.012800096409603e-05	0.0	0.0	0.0005629629629629629	4.851992183881682e-05	0.0009981791457341553	0.000251084072447934
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Fournierella	0.0009304157143739576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|UCG-004	0.000409228488479832	8.78886877214481e-05	0.0	0.0003785133458214062	0.0	0.0	2.6465411912081902e-05	7.678301121031963e-05	0.0
Bacteria|Deferribacterota|Deferribacteres|Deferribacterales|Deferribacteraceae|Mucispirillum	0.00025094199765272716	0.00023353279880270497	0.0	0.00013549057265198062	0.0	0.0	0.0	8.775201281179387e-05	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|GCA-900066575	0.0007103588856631046	0.0	0.00016785600537139216	0.0002215163330659366	0.0	0.0006074074074074074	0.0012350525558971555	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Harryflintia	0.0011427512508493422	4.017768581551913e-05	0.0	0.0	0.0	0.0	0.0001896687853699203	0.0010530241537415265	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_nodatum_group	8.49342145901538e-05	0.0	0.0	0.00023657084113837889	0.0	0.0	0.00024701051117943107	7.129851040958251e-05	0.0001425071762542328
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Holdemania	0.0	0.0	0.0004045760129464324	0.0	0.000472686391742041	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|Butyricicoccus	0.0013666687256779296	0.0	0.0	7.957382838290926e-05	0.0	0.0	0.0002955304330182479	0.0003839150560515982	0.00023751196042372133
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Anaerovorax	0.0002934091049478041	0.0	0.0002065920066109442	0.00010968284452779385	9.368559115608019e-05	0.0	0.00017202517742853236	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	0.00010037679906109087	0.00015819963789860658	2.1520000688640023e-05	0.0	0.0	0.0	0.0002911195310329009	8.226751201105675e-05	0.00014929323226633913
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|[Eubacterium]_siraeum_group	0.0	0.0	0.0	0.0007204657434668812	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Anaerostipes	0.0	0.00045702117615153016	0.0	0.0	0.0	0.0	5.7341725809510786e-05	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus	0.0	0.0	0.0003012800096409603	2.5807728124186787e-05	0.0002469892857751205	0.0	8.38071377215927e-05	0.0	0.00014929323226633913
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009817256433319438	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum	0.0	0.00010044421453879784	0.0	8.602576041395595e-05	0.0	0.0	0.0	0.0004881205712656034	0.0
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Jeotgalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.00017643607941387934	0.00021389553122874757	0.0005836008170411438
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39	0.0	0.0	0.0	3.225966015523348e-05	0.0	0.0	0.0007277988275822523	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-009	0.00020847489035765026	0.0	0.0	0.0	0.0	0.0	0.00023818870720873712	0.0001590505232213764	8.821872815738221e-05
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Staphylococcus	0.0	0.0	0.0	0.0	0.0	0.0004148148148148148	9.703984367763365e-05	0.00025228703683390736	0.0010586247378885866
Bacteria|Firmicutes|Clostridia|Lachnospirales|Defluviitaleaceae|Defluviitaleaceae_UCG-011	0.0	5.022210726939892e-05	0.0	0.00013333992864163172	0.0	0.0005185185185185185	0.0	4.3876006405896936e-05	0.00038680519269006046
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Adlercreutzia	0.0	0.00016071074326207653	0.0	0.00013764121666232952	5.535966750132012e-05	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family_XIII_AD3011_group	8.879486070788808e-05	0.0	0.00024532800785049625	0.00028388500936605464	0.00015756213058068034	0.0	0.00014555976551645046	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006	0.0003976465501266292	0.0	0.0	0.0	0.0	0.0	0.0	0.0009104271329223614	0.0004207354727505921
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Acetatifactor	0.0003165729816542096	0.0	0.0	0.0002279682650969833	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-001	0.0	0.0	0.0	0.0002107631130141921	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Parvibacter	0.0	0.0	0.0	0.0	0.0	0.0	5.7341725809510786e-05	0.0004552135664611807	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Flavonifractor	0.0	0.00023604390416617492	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group	0.0	8.035537163103827e-05	0.00027976000895232027	0.00028173436535570577	0.0001447868226957603	0.0	0.0	0.00014808152161990216	7.464661613316957e-05
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-010	0.00022005682871085305	0.0	0.0	0.0	0.0	0.0	0.00011909435360436856	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|uncultured	0.0003011303971832726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus	0.0	0.0	0.00021520000688640022	0.0	0.00011923620692592025	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family_XIII_UCG-001	0.00015442584470937057	0.0	0.0	0.0	0.0	0.0	0.0	0.00014808152161990216	0.0
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_1	0.0	2.2599948271229513e-05	0.0	0.0	0.0	0.0	0.0	0.0002906785424390672	0.0
Bacteria|Actinobacteriota|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003732330806658478
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Anaerotruncus	0.00028568781271233554	0.0	0.0	1.935579609314009e-05	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Candidatus_Stoquefichus	0.00019689295200444747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Paludicola	0.0	0.0	6.456000206592007e-05	3.656094817593128e-05	0.0	0.0	0.0	0.0004332755632582322	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_brachy_group	0.0	0.0	0.0	0.0	0.0	0.0	4.851992183881682e-05	0.00020841103042801043	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Rodentibacter	0.0	4.771100190592897e-05	0.0	5.1615456248373574e-05	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Enterorhabdus	9.65161529433566e-05	4.771100190592897e-05	5.595200179046406e-05	0.00014194250468302732	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.0	3.2644369725109294e-05	0.0	0.0	3.832592365476008e-05	0.0	7.498533375089872e-05	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus	0.0	0.0	0.00015494400495820815	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ventriosum_group	8.107356847241954e-05	0.0	0.0	0.0	0.0	0.0	5.7341725809510786e-05	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NC2004_group	0.0	0.0	0.0	0.0	0.0	0.0	0.00014997066750179744	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-007	0.0	0.0	0.0	6.451932031046696e-05	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus	0.00010423744517882513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus	0.0	6.528873945021859e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|UBA1819	0.0	0.0	2.5824000826368025e-05	5.376610025872247e-05	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_FCS020_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001696514003026581
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Intestinimonas	0.0	0.0	0.0	0.0	8.942715519444018e-05	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|uncultured	2.7024522824139848e-05	0.0	0.0	2.7958372134535686e-05	0.0	0.0	0.0	0.00011517451681547946	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Clostridium]_methylpentosum_group|[Clostridium]_methylpentosum_group	6.949163011921675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter	0.0	0.0	0.0	0.0	0.0	0.0	7.93962357362457e-05	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Faecalitalea	0.0	0.0	0.0	0.0	6.813497538624014e-05	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|DTU089	0.0	0.0	0.0	0.0	0.0	0.0	7.057443176555174e-05	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter	0.0	2.7622158998169405e-05	0.0	0.0	0.0	0.0	0.0	8.226751201105675e-05	0.0
Bacteria|Campilobacterota|Campylobacteria|Campylobacterales|Helicobacteraceae|Helicobacter	0.0	1.757773754428962e-05	0.0	0.0	0.0	0.0	0.0	3.8391505605159816e-05	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Mitochondria|Mitochondria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.678301121031963e-05	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Dorea	4.632775341281117e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Candidatus_Soleaferrea	0.0	0.0	0.0	2.5807728124186787e-05	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Tuzzerella	0.0	0.0	0.0	2.3657084113837888e-05	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9360507206634055e-05	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sphingomonas	0.0	2.0088842907759566e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Alcaligenaceae|Alcaligenes	0.0	0.0	0.0	0.0	3.406748769312007e-05	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridiaceae	0.0	1.757773754428962e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Actinobacteria|Micrococcales|Micrococcaceae|Rothia	0.0	0.0	8.608000275456008e-06	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae	0.0	0.0	0.0	4.3012880206977976e-06	0.0	0.0	0.0	0.0	0.0
