group-id	NC	NC	NC	NC	NR	NR	NR	NR	NR
Bacteria|Firmicutes|Bacilli	0.0018106430292173699	0.004304034592987487	0.004106016131392516	0.002808741077515662	0.005821281959561892	0.0013185185185185186	0.0014379540472231167	0.006181032402430731	0.0022936869320919376
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.028082339860399038	0.00046957670296887986	0.0030472320975114273	0.0023872148514872777	0.0024954434735210453	0.004251851851851852	0.02205009902474957	0.008007371169076192	0.0033658837820047366
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group|uncultured_bacterium	0.01182515905862005	0.0	0.007910752253144072	0.00015269572473477182	0.00459911083857121	0.0028444444444444446	0.003233191155259339	0.02576070026106224	0.0026126315646609346
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus	0.00011968002964976218	0.0	0.0	0.005563716054772602	0.0	0.02234074074074074	0.0009262894169228665	0.0031974639668297393	0.025759868621955607
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae|uncultured_Bacteroidales	0.008172987831243437	0.0018757957065120496	0.003847776123128836	0.01652554857552094	0.0036920639787418877	0.0022962962962962963	0.0011203691042781338	0.017528464559155826	0.005211691017297656
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae	0.07423250355179443	0.0004494878600611203	0.0033786401081164837	0.01226727343503012	0.0026828146558332054	0.002459259259259259	0.037642637542951156	0.04296557927297458	0.0018322351232687075
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Clostridioides	0.0	0.015902830266855166	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.00550528136388906	0.0	0.004093104130979333	0.0010774726491847985	0.002393241010441685	0.0026074074074074072	0.0011953544380290326	0.03120132505539346	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia-Shigella	0.002486256099820866	0.0011274863081980058	0.006765888216508423	0.00027098114530396125	0.008005859607883217	0.0017333333333333333	0.0006307589839046186	0.003109711954017945	0.001445429930578647
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|uncultured|uncultured|gut_metagenome	0.0	0.0	0.0	0.011929622325405342	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|uncultured_bacterium	0.021009636172709865	0.0	0.0	0.0007054112353944388	0.0	0.0	5.2930823824163804e-05	0.0	0.0022733287640556185
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group	0.0	0.0	0.0	0.0	0.0	0.01962962962962963	0.0	0.01629993637979071	0.00018322351232687075
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014	0.001930323058867132	3.515547508857924e-05	0.0	0.00958972164214574	0.0	0.0003259259259259259	0.0	0.00031261654564201566	0.001574364994808667
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia	0.005011118660819075	0.003334747922688088	0.007191984230143496	0.0001806540968693075	0.00493126884357913	0.0	0.00663840748794721	0.0012724041857710112	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured|Clostridium_sp.	0.008840879609611465	0.0	0.0003658400117068804	0.0003957184979041974	0.00022569710596692048	0.0	0.0	0.0	0.00015607928827844546
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|Clostridiales_bacterium	0.0	0.0004494878600611203	0.0	0.0038216944063899933	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter|uncultured_bacterium	0.007119031441101983	0.00012806637353696723	0.00021950400702412822	0.0	0.00018311274635052037	0.0	0.002068713031127735	0.0	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus	0.0008995305454320836	0.0	0.0006111680195573766	0.00012903864062093393	0.0003278995690462807	0.0005333333333333334	0.00039257027669588156	0.008500976241142532	0.0006786056012106324
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium	0.00024322070541725864	0.005019699621576422	0.0	0.0003441030416558238	0.0	0.0	0.0	0.0	0.00016286534429055176
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Dubosiella|uncultured_bacterium	0.0	0.000278732695345164	0.0	0.0017549255124447015	0.0	0.0	0.0005601845521390669	0.0034058749972577496	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group|uncultured_Clostridium	0.0	0.0	0.0	0.003342100792082189	0.0	0.0	0.0	0.0	0.00030537252054478457
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.0004130891345975663	0.0012706193139157926	0.0004863520155632645	4.9464812238024675e-05	0.00040880985231744085	0.00197037037037037	0.000269065021106166	0.001875699273852094	0.0022936869320919376
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_animalis	0.0	0.0007181761339524045	0.0	8.602576041395595e-05	0.0	0.0	0.0	0.006115218392821886	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|uncultured_Ruminococcus	0.0004632775341281117	0.0	0.0015150080484802575	0.0	0.0011668114534893624	0.0016148148148148148	0.0001587924714724914	0.0020073272930697847	0.0005700287050169312
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|[Clostridium]_innocuum_group	0.0	0.0032368148135127604	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_finegoldii	0.0003860646117734264	0.00045702117615153016	0.0	0.002634538912677401	0.0	0.0021037037037037036	0.00023818870720873712	0.0	0.0014318578185544344
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010|uncultured_organism	0.0	0.0	0.0	0.0024452822397666983	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Hungatella	0.0	0.0027973713749055197	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Marvinbryantia	0.0	0.00023353279880270497	0.002121872067899906	3.871159218628018e-05	0.0025209940892908854	0.00016296296296296295	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus|unidentified	0.0	0.0	0.0023370720747863064	0.00015269572473477182	0.0016565315890779634	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014|uncultured_bacterium	0.0037525480264377045	0.0	0.0	0.0	0.0	0.0	0.0	8.226751201105675e-05	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes	0.0005675149793069368	0.00041433238497254104	0.0	0.0010301584809571226	0.0	0.0004	0.0003484612568424117	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Turicibacter|uncultured_bacterium	0.0	0.000881397982577951	0.0	0.0010086520408536337	0.0	0.0	0.0	0.00021389553122874757	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales	0.0	0.00012304416281002734	0.0	0.0017764319525481905	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia|Lachnospiraceae_bacterium	0.0	0.0	0.0	0.0004086223619662908	0.0	0.00034074074074074074	0.0004322683945640044	0.0062139394072351535	0.000963619953719098
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum|uncultured_bacterium	0.0	0.0008161092431277324	0.0	0.0007699305557049059	0.0	0.0	0.0	0.00039488405765307244	0.0002918004085205719
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_timonensis	0.0008416208536660695	0.0	0.0	0.0006860554393012988	0.0	0.0004148148148148148	0.0007630860434650282	0.0002961630432398043	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-003|uncultured_bacterium	0.0029649762184199148	0.0	0.0	0.0	0.0	0.0008148148148148148	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Colidextribacter	0.003760269318673173	4.268879117898908e-05	0.0004992640159764485	0.0004344300900904776	0.0005876641627063212	0.0007703703703703704	0.0017555389901680995	0.0009049426321216243	0.0010111223458038423
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae|Coriobacteriaceae_UCG-002|uncultured_bacterium	0.0	8.035537163103827e-05	0.0	9.032704843465375e-05	0.0	0.00042962962962962963	0.0	0.001595989733014501	0.001737230339099219
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium	0.0	0.0010144865668418582	0.00022380800716185624	0.0	0.0001405283867341203	0.0	0.00030435223698894185	6.032950880810829e-05	0.0002918004085205719
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales|uncultured_bacterium	0.00023936005929952437	0.0	0.0	0.002974340666312527	0.0	0.0008148148148148148	0.0	0.0001645350240221135	0.00044109364078691104
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae	0.0033896472913706836	0.0	0.00027976000895232027	0.0004344300900904776	0.00025124772173676054	0.0	0.0	0.003713007042099028	0.00016286534429055176
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis|Clostridium_sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003054866946010574	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis|uncultured_bacterium	0.00277966520476867	0.0	0.0001032960033054721	0.000191407316921052	0.00011497777096428024	0.0034962962962962964	0.0008468931811866209	0.0019305442818594652	0.0015540068267723482
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Acholeplasmataceae|Anaeroplasma|uncultured_bacterium	0.0	0.0013359080533660113	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005|uncultured_bacterium	0.00015442584470937057	0.001715084963249973	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group	0.0	0.0	0.0	1.720515208279119e-05	0.0	0.0	0.0	0.002830002413180352	0.00010179084018159486
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_hallii_group|Clostridium_sp.	0.0	6.02665287232787e-05	0.0008478880271324168	0.0	0.0007707769090568416	0.0	0.0001676142754431854	0.0	0.00035287491262952884
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia	0.0	0.0017301515954307926	4.3040001377280046e-05	0.0	6.387653942460013e-05	0.0	0.0007101552196408644	9.872101441326811e-05	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Tyzzerella|[Clostridium]_colinum	0.002065445672987831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus_Saccharimonas|uncultured_bacterium	0.0	3.7666580452049187e-05	0.0	0.001043062345019216	0.0	0.0	0.0	0.0009488186385275213	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis	0.0015288158626227686	0.0	0.0006068640194196487	0.0	0.00031086582519972063	0.0	0.0	0.0	0.0003257306885811035
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured|unidentified	9.65161529433566e-05	0.00011299974135614757	0.00010760000344320011	0.0004322794460801287	0.00011923620692592025	0.0	0.0009924529467030714	0.0005429655792729746	0.0003189446325689972
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured	0.0013048983877941812	0.0	6.456000206592007e-05	4.086223619662908e-05	6.813497538624014e-05	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia-Caballeronia-Paraburkholderia	0.00010809809129655939	0.0003841991206109017	0.00013342400426956814	9.247769244500265e-05	0.0	0.0	0.0001102725496336746	0.0005374810784722374	0.00013572112024212647
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|uncultured_bacterium	0.00040536784236209773	0.0	0.0	0.0014000692507371332	0.0	0.00023703703703703704	0.0	8.226751201105675e-05	0.00010179084018159486
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Papillibacter|uncultured_bacterium	0.0	0.0	0.0	0.00027528243332465904	0.0	0.0010222222222222223	0.0	0.0	0.0009093315056222474
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured|uncultured_Allobaculum	5.0188399530545435e-05	0.0	0.0	8.172447239325816e-05	0.0	0.0009037037037037037	0.0001102725496336746	0.0004990895728670776	0.0007396801053195894
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0	0.00045702117615153016	0.0	3.441030416558238e-05	0.0	0.0006666666666666666	0.0001102725496336746	0.0	0.00016286534429055176
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured|[Clostridium]_leptum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016618037426233464	0.0
Bacteria|Firmicutes|Clostridia|uncultured|uncultured|uncultured|uncultured_bacterium	0.0	0.00012806637353696723	0.0	0.0	0.0	0.0	0.0	0.0012943421889739595	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured|uncultured|uncultured_bacterium	3.4745815059608375e-05	0.0	3.012800096409603e-05	0.0	0.0	0.0005629629629629629	4.851992183881682e-05	0.0009981791457341553	0.000251084072447934
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010	0.0	0.0	0.0	0.0006623983551874608	0.0	0.0	0.0	8.775201281179387e-05	0.0
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|uncultured|uncultured|Azospirillum_sp.	0.0	0.000693065080317705	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus|unidentified	0.0010500957440237198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|uncultured|uncultured_bacterium	0.0017218481685094818	8.537758235797816e-05	0.00011620800371865612	0.0002322695531176811	0.0	0.0	0.0	0.0005758725840773973	0.00018322351232687075
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005	0.0001814503675335104	0.00013559968962737707	0.0	0.0006537957791460652	0.0	0.0003851851851851852	0.00041021388463726946	0.0006032950880810829	0.00012893506423002014
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Fournierella	0.0009304157143739576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|UCG-004|uncultured_bacterium	0.000409228488479832	8.78886877214481e-05	0.0	0.0003785133458214062	0.0	0.0	2.6465411912081902e-05	7.678301121031963e-05	0.0
Bacteria|Deferribacterota|Deferribacteres|Deferribacterales|Deferribacteraceae|Mucispirillum|Mucispirillum_schaedleri	0.00025094199765272716	0.00023353279880270497	0.0	0.00013549057265198062	0.0	0.0	0.0	8.775201281179387e-05	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010|uncultured_bacterium	0.0	0.0	0.0	0.0007462734715910679	0.0	0.0	0.0	0.00020292652962727333	0.0001153629522058075
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|GCA-900066575|uncultured_bacterium	0.0007103588856631046	0.0	0.00016785600537139216	0.0002215163330659366	0.0	0.0006074074074074074	0.0012350525558971555	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Harryflintia|uncultured_bacterium	0.0011427512508493422	4.017768581551913e-05	0.0	0.0	0.0	0.0	0.0001896687853699203	0.0010530241537415265	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|[Eubacterium]_nodatum_group	8.49342145901538e-05	0.0	0.0	0.00023657084113837889	0.0	0.0	0.00024701051117943107	7.129851040958251e-05	0.0001425071762542328
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group	0.0010771202668478596	0.00018833290226024594	0.0	0.0005935777468562961	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Holdemania	0.0	0.0	0.0004045760129464324	0.0	0.000472686391742041	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group|Trichinella_pseudospiralis	0.0	0.0	0.0	0.0004322794460801287	0.0	0.0	0.0	7.129851040958251e-05	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|Butyricicoccus|uncultured_bacterium	0.0013666687256779296	0.0	0.0	5.1615456248373574e-05	0.0	0.0	0.0002955304330182479	0.0003839150560515982	0.00023751196042372133
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Anaerovorax	0.0002934091049478041	0.0	0.0002065920066109442	0.00010968284452779385	9.368559115608019e-05	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	0.00010037679906109087	0.00015819963789860658	2.1520000688640023e-05	0.0	0.0	0.0	0.0002911195310329009	8.226751201105675e-05	0.00014929323226633913
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|unidentified	0.0008725060226079436	0.0	0.0	0.0002000098929624476	0.0	0.0	0.0	0.00013162801921769081	0.00016286534429055176
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|[Eubacterium]_siraeum_group|uncultured_bacterium	0.0	0.0	0.0	0.0007204657434668812	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Anaerostipes	0.0	0.00045702117615153016	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus	0.0	0.0	0.0003012800096409603	2.5807728124186787e-05	0.0002469892857751205	0.0	8.38071377215927e-05	0.0	0.00014929323226633913
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcaceae|uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009817256433319438	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|Clostridia_vadinBB60_group|uncultured_Clostridia	0.0	3.515547508857924e-05	3.8736001239552037e-05	0.0005656193747217604	0.0	0.00023703703703703704	0.00011468345161902157	0.00013711252001842792	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum|uncultured_bacterium	0.0	0.00010044421453879784	0.0	8.602576041395595e-05	0.0	0.0	0.0	0.0004881205712656034	0.0
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Jeotgalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.00017643607941387934	0.00021389553122874757	0.0005836008170411438
Bacteria|Firmicutes|Bacilli|RF39|RF39|RF39|uncultured_Lachnospiraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0007277988275822523	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter	0.0003899252578911607	0.0	0.0	0.000339801753635126	0.0	0.0	0.0	0.0	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales|Acinetobacter_sp.	0.0	0.0003942435420647815	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Butyricicoccaceae|UCG-009|uncultured_bacterium	0.00020847489035765026	0.0	0.0	0.0	0.0	0.0	0.00023818870720873712	0.0001590505232213764	8.821872815738221e-05
Bacteria|Firmicutes|Bacilli|Staphylococcales|Staphylococcaceae|Staphylococcus	0.0	0.0	0.0	0.0	0.0	0.0004148148148148148	9.703984367763365e-05	0.00025228703683390736	0.0010586247378885866
Bacteria|Firmicutes|Clostridia|Lachnospirales|Defluviitaleaceae|Defluviitaleaceae_UCG-011	0.0	5.022210726939892e-05	0.0	0.00013333992864163172	0.0	0.0	0.0	0.0	0.00038680519269006046
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Adlercreutzia|uncultured_bacterium	0.0	0.00016071074326207653	0.0	0.00013764121666232952	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Anaerovoracaceae|Family_XIII_AD3011_group|uncultured_bacterium	8.879486070788808e-05	0.0	0.0001850720059223042	5.591674426907137e-05	8.516871923280018e-05	0.0	0.00014555976551645046	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured|uncultured_bacterium	0.0003976465501266292	5.022210726939892e-05	4.3040001377280046e-05	0.00012688799661058505	3.832592365476008e-05	0.0	0.0001411488635311035	7.129851040958251e-05	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006|uncultured_bacterium	0.0003976465501266292	0.0	0.0	0.0	0.0	0.0	0.0	0.0009104271329223614	0.0004207354727505921
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|NK4A214_group|unidentified	5.4049045648279695e-05	6.02665287232787e-05	0.00022380800716185624	9.892962447604935e-05	0.00017033743846560037	0.0	0.000269065021106166	0.00010969001601474234	8.821872815738221e-05
