	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
K00015	372.31266841388435	484.8645825780944	255.67943943682644	1324.767031770131	273.6127003398161	358.5753374800771	70.07343084605785	777.751194151872	135.4714987055185	639.155517818721	62.910642841797866	1463.3625572015212	296.3966826707507	759.0904806841064	90.81945020885544
K00016	31624.324087035333	139954.49026379362	69231.49035352065	57657.30150941243	39988.84891190677	101331.42111682403	10019.110510734574	5825.780944807965	5758.730695685321	70589.33811089085	937.9117523106538	26221.09917683633	4104.6830317602125	13158.219962725296	1707.1820945689662
K00018	26831.39301844656	79396.14686941876	42869.62243187931	48440.64138512839	18694.237908045965	46195.568007534224	4688.19781161108	4639.365528323924	4564.2860290103945	35477.6857210804	1193.9976009135578	25529.844625462203	4519.522316890204	11751.390043128351	1461.2735303562008
K00019	1731.3342337331187	1618.7905354901125	1018.0748149822343	1402.0175811367867	601.2509188028857	1190.054952514376	143.98349965818628	1324.8832928095085	221.17994459692653	949.6133192450152	112.31944805367479	912.0652422826325	433.2439009534378	1706.4473532135953	88.0971265493939
K00020	14985.144250893205	64584.75050121608	27839.45857608412	19087.496503859446	15419.403013936095	41419.008054932245	4721.0888294701845	4716.976634113308	2154.827527354079	36549.529131216186	302.68387349003484	11680.491667548482	1593.955161114944	8795.702023008724	1241.443590506641
K00021	30.10295115616105	1.0176876896597329	1.888040598843514	3.5581597769238207	2.8649296388809278	2.613622044473267	0.3816038651813861	2.4693315218548033	0.9838082532080649	3.2348075667291063	0.8584685629678734	7.561311238681876	6.173817998477661	1.2477630485369875	1.2110802795179776
K00022	0.4429866532684599	0.221679425416793	0.2688872870661326	0.7512583683172499	0.34618042040827735	0.5576749422782884	0.0395631167407364	0.04097383596230993	0.06406176750824111	0.29203147457305745	0.0	0.34005890664323507	0.020719938566861308	0.20441573434747246	0.029196849603638005
K00023	202.55713929348832	653.1406532448095	502.7646369503577	937.2341071119154	150.0821747149091	282.93288591941905	66.8897507879512	1212.423665025503	127.09662225636507	791.3602943688959	164.3538615247753	719.4769145709729	359.948829048987	304.34659846924006	61.74855301453657
K00024	23574.403459451736	4440.139477174922	3857.0354125819003	27429.87193435568	1214.3964671809626	2570.5171499260478	227.21093892663026	2995.002429578537	727.2428413802203	1923.0856459918082	1122.7562259302802	3501.098274321179	5099.439308533293	3759.5398498988743	369.2972059681427
K00027	28966.33206258485	89834.33543568166	51119.416093387044	62452.65807201567	27842.23865997608	61101.69762569032	5965.4959976485425	5631.786940080626	6016.870116968809	38416.124353441104	1124.8345473617674	26960.174342375052	4867.384140174421	13359.854629169784	1484.2809763178486
