	S210421121688	S210421121689	S210421121690	S210421121691	S210421121692	S210421121693	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
EC:1.1.1.1	61245.74407433215	110832.08203952701	70179.95849777022	95464.0444916971	39330.37276018094	80273.94400551535	7831.602823162665	12271.196951640315	11791.711828317471	44087.70686997798	2246.388450788133	43748.93271302775	10081.171134548087	23303.058458769596	2746.063148894937
EC:1.1.1.10	0.014890224600415359	0.085222318764485	0.021800365507690767	5.081506224796744	0.003496987924118247	0.001214112082938323	0.16698369919227088	0.5451497218622251	0.10603299940817161	8.616978985366372e-05	0.0	5.355871034039747	0.0001746367458594202	2.1533873567289983	0.393026041117553
EC:1.1.1.100	107265.66042758271	194213.16505027816	116998.22957188208	197495.70090290235	72366.66296621652	139702.32487564223	13835.01095460319	25928.656485891966	25597.766366339718	83986.25424860514	4059.054422030763	84049.26700507064	17461.72742573968	48262.411616627	5509.753271890859
EC:1.1.1.101	7.339381072792893e-28	3.672773811868374e-28	4.4549113406625355e-28	1.2446811678236796e-27	5.735500170422173e-28	9.239531001507849e-28	6.554797713322677e-29	6.788524979763983e-29	1.061372211714713e-28	4.838363100394342e-28	0.0	5.634079231591393e-28	3.4328692258566713e-29	3.386749827746378e-28	4.837319675097729e-29
EC:1.1.1.102	1.9773876346898864	0.9799486459603588	1.654907488936891	3.9527438275543143	1.6488642270400118	2.88681429800976	0.4888619273203177	0.8852511561723216	2.922239851953452	11.470521530085252	0.08042715570071299	4.455463963698542	0.6905507566801286	1.3523694342099635	1.197686434204293
EC:1.1.1.103	7571.344711367656	3709.3992317607335	4128.04631111354	19795.613598093285	4240.681003654792	5406.456284938691	368.5591004463628	1240.0161962246668	1208.9318210996432	1428.675636864264	315.99576710285874	5695.024391758114	1123.1401323356242	2222.5923193866784	296.4555498070617
EC:1.1.1.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21036969958962415	0.0	0.0	0.0	0.0
EC:1.1.1.107	859.0546153307793	389.861554495478	524.6680078307088	282.30413008737446	676.9919073874267	272.17053976245273	17.8990317106722	290.7843010746907	184.73125904044497	113.41823537302075	8.511211055165296	703.900427150123	127.43555790851575	234.9506166454688	19.343179504413367
EC:1.1.1.108	427.93647784761754	306.2133453156649	303.0812715111771	762.4297467860719	390.64528738310827	388.21843653121675	39.11576506397	185.7312164265292	173.02071871579858	149.41024701679856	59.797515208712746	802.9053863713694	196.08634067591612	176.52896687800074	28.37470192081149
EC:1.1.1.11	37.5056264414313	221.17318998412333	72.00376949691257	31.259361126641124	29.504502854763697	74.25734090784152	30.33058255827557	658.0005802396236	50.67101129578148	327.00377497208797	0.00028640415031561193	153.0043543551544	76.75050576041671	38.25267384787819	33.670413328833625
