	S210421121673	S210421121674	S210421121675	S210421121676	S210421121688	S210421121689	S210421121690	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702
ARO-PWY	111073.52418492505	148753.3179774711	66392.51409632916	131530.53700645652	42775.8032235473	105965.05393601954	60795.2788149861	6682.198166850115	7422.274731708718	6910.03992380577	46257.72088885601	1644.985207914002
ASPASN-PWY	131663.6247599795	316615.01845984225	103791.13245809129	208553.99348580494	29758.389823432328	88171.29510403666	45844.66760219038	5745.154577307099	4819.370029742093	3878.9102410806013	41161.666639019226	1282.9406658703085
AST-PWY	172.3622571215934	179.90986386011178	394.5091019469196	145.9546186428486	139.6749852382708	414.34677139653024	368.9729418953157	57.13108558054262	254.58711277768182	102.82946223778866	341.75822137207496	75.57544734987253
BIOTIN-BIOSYNTHESIS-PWY	89698.66153138474	95035.01281098305	83530.38284962492	150502.6896803505	18975.664625233756	5503.757009833205	4916.515743097187	385.63901691532254	3899.0459150524243	1127.0196613985495	3060.1580998313807	889.5335127755599
BRANCHED-CHAIN-AA-SYN-PWY	136728.58391407778	234229.00477775914	99714.2417021647	192486.62391977714	49350.465084487805	114664.18026937474	62730.04689558043	7878.596414919543	9109.393566864292	8187.193329917611	53950.056661084025	1909.4405215563727
CALVIN-PWY	153034.0422961117	229345.11299527696	107067.9031677383	217351.73428827763	43544.96593064783	73377.01207526762	54263.78315611161	5084.439895058057	9668.869771350672	7984.9263937235655	21683.37721887915	1981.2163206447321
CATECHOL-ORTHO-CLEAVAGE-PWY	33.571360231287734	130.4641440106454	24.360442972469706	33.302627109936516	153.25125831582872	660.2387936404017	334.27330268168447	91.7740455376495	1189.5314961649635	103.40856565247138	772.2043413158552	0.34717848495753606
CENTBENZCOA-PWY	1.993870697620148	88.40872279003376	0.3779517907081331	2.4107907595655127	5.3708864698368135	2.899923193844203	3.3579915785033743	0.4692472870184135	0.48615650494312446	0.7620778953928513	12.19017251548491	2.135722805510263
CENTFERM-PWY	7904.689170081023	3308.959454402551	3457.358012473376	14062.154420448303	7255.947227098834	8792.833639641754	5982.679508874267	1287.0541222992929	2357.0018932504895	2618.1966781848446	8232.738818956093	437.37028092372327
CHLOROPHYLL-SYN	8.69549235511947	158.35388600542828	4.383537996052387	7.787650773064277	47.153039646121435	24.96120219817065	46.00485163028167	21.09943901617997	56.10226774140322	44.31583969666335	95.60925749838655	4.662663337363815
COA-PWY	120694.27394671868	227372.40180447715	104081.50783766649	193296.70242490942	40038.71646991621	86611.87253003973	49453.551926473534	5908.071180580203	6358.8391974550705	6449.596940221772	39221.12554125596	1509.7855631307496
COBALSYN-PWY	66907.73164694018	141980.58689050408	60316.696999029235	91002.14405398216	23440.949055070152	73361.37252835334	37065.90465121312	5240.308956984462	5057.120278518303	4788.4656460175665	37059.02804923072	814.0692017592319
CODH-PWY	1032.2334283509094	27781.999234519146	2356.5431886824167	6661.820523934384	1042.9306484004042	773.4967106819954	1286.9930912760901	95.24094114793543	306.64024091579364	370.8477980139942	558.2485482068579	35.25534886114829
