group-id	NC	NC	NC	NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC	HSD-NC
subject_id	S210421121673	S210421121674	S210421121675	S210421121676	S210421121688	S210421121689	S210421121690	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_NK3B31_group	0.030229618706551505	0.0005676300610202316	0.13935621984168775	0.19031769848566324	0.006904170118751726	0.0010764997081321214	0.00026394138389746407	0.0	0.001415059209056379	0.002509105625252934	0.00030587899426986684	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculaceae	0.4101810890308889	0.3128698986335141	0.464699129023626	0.5514341098718104	0.3753106876553438	0.032416286985725004	0.0454929369285669	0.00197320594038841	0.16667907946674612	0.030433023067583973	0.01953547176736883	0.5626598465473146
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium_sensu_stricto_1	0.0	2.504250269206904e-05	0.0	0.0	0.06037824623850584	0.4336777627000432	0.23542515678118203	0.4023263059507737	0.018768153720116185	0.0169971671388102	0.6599645180366647	0.015089514066496165
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0.10443633015783847	0.3213203520419378	0.06495204882301657	0.06666204097208972	0.0026184704450376915	0.00044727804774503634	0.0	0.0	0.03224845460639011	0.0	0.0001835273965619201	0.0
Bacteria|Verrucomicrobiota|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia	0.030358354984434614	0.0038231554109892066	0.15257192676547515	0.0031418584884386545	0.0912884715701617	0.003494833559499352	0.011001076880846302	0.0	0.0008937216057198183	0.02120598947794415	0.024368359876832724	0.009974424552429667
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Romboutsia	0.0025162090677152823	0.09854781309388991	0.0012775471095496647	0.013057468473000398	0.014892550656151872	0.15102836046062057	0.21188158533752824	0.16813791670993872	0.01698071050867655	0.017725617159044922	0.05603703175023961	0.008184143222506393
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides	0.006682583151932215	0.08179159629259661	0.022931107408910027	0.008215667227532135	0.0006443892110834944	0.0002804964028231584	0.0	0.0	0.001117152007149773	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae_UCG-001	0.06644352378500261	0.004593907993845109	0.07791310953240049	0.013623393293899288	0.002311618439759837	0.000439697063884951	0.0	0.0	0.008713785655768228	0.0	0.0005913660555884093	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|[Eubacterium]_coprostanoligenes_group|[Eubacterium]_coprostanoligenes_group	0.021229782552723356	0.000498067553542262	0.0	0.007933788964249164	0.03751777184530568	0.11630745438142963	0.13632044595536225	0.010073735590403988	0.004617561629552395	0.013273978146499393	0.0021615448928403924	0.06930946291560103
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Turicibacter	0.0	0.0009766576049906924	0.0	0.0010169300421516419	0.016641607086235643	0.081882206672782	0.06483456154057307	0.10977256205213418	0.020779027332985776	0.005341966815054634	0.0836273170333816	0.005370843989769821
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_NK4A136_group	0.09545599950065929	0.0	0.0004272877156939757	0.0037511491959964613	0.0049096320844456715	0.018944878666353318	0.028495111805570218	0.0	0.004245177627169137	0.012302711452853096	0.0012642998429821164	0.014578005115089514
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella	0.0006241758927665816	0.04136464944669981	0.004980707312230787	0.006481031761175389	0.0010637536182965621	0.0	0.0	0.0	0.002830118418112758	0.0	0.0	0.0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes	0.026348024873409325	0.026631310362865864	0.0	0.02581571232805426	0.0032935448566489716	9.85527901811097e-05	0.0	0.0	0.002383257615252849	0.0	0.00020391932951324457	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus	0.009799561516435332	0.05015456789161605	0.007272523241862111	0.02358887404811879	0.0006648460114353514	0.018785678005291528	0.048839713676386745	0.0274171772769758	0.011320473672451032	0.0017806556050182112	0.0026101674177695304	0.0
Bacteria|Firmicutes|Clostridia|Clostridia_UCG-014|Clostridia_UCG-014|Clostridia_UCG-014	0.005742418213452551	3.895500418766295e-05	0.0	0.009690107373935367	0.23770802008857794	0.05709238945030286	0.09892523068476952	0.06999688441167307	0.28025620019363967	0.268069607446378	0.03641999225106548	0.061636828644501276
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculum	0.00886329767728546	0.00035616003828720414	0.01448462195827255	0.013482454162257802	0.00032730880562971144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae	0.028376596524900717	0.0005203275559352123	0.0030557545728417653	0.002406806709569984	0.008141806540039072	0.0008490701923295605	0.0017736860997909585	0.003634853048083913	0.0006702912042898637	0.023472278429785512	0.0011419482452741695	0.014066496163682864
Bacteria|Firmicutes|Clostridia|Peptostreptococcales-Tissierellales|Peptostreptococcaceae|Clostridioides	0.0	0.01762157439431925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia-Shigella	0.0025123079683854912	0.001249342634304333	0.0067848110007164624	0.00027320508595118735	0.003539026460871255	0.005534118217862314	0.007780991997297241	0.015577941634645343	0.009011692857674834	0.02784297855119385	0.006647770142131772	0.018414322250639385
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|uncultured|uncultured	0.0	0.0007679700825567839	0.0	0.012027528664851081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli	0.0018296155856720425	0.0047692055126895925	0.004117499805778311	0.0028317923988273866	0.00014319760246299875	0.001425224965696048	0.0006545746320657109	0.0009346764980787206	0.0	0.0	0.0014274353065927118	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae	0.07392973339887181	0.000498067553542262	0.002675943270002676	0.012367950875123592	0.007548559329835221	0.01925569900461682	0.024367068561413883	0.010177588534634957	0.02576897296492143	0.0698502630513962	0.005668957360468199	0.05319693094629156
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Dubosiella	0.0	0.0003088575332021848	0.0	0.0017693281756838801	0.015526711467059437	0.004139217187606608	0.0049937709833400195	0.018485824073112472	0.0172041409101065	0.014164305949008499	0.002324680356450988	0.0
Bacteria|Actinobacteriota|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium	0.0	0.0007957950855479717	0.0	8.673177331783726e-05	0.019116879928810334	0.010484500678498055	0.005996748242150384	0.007685117873091702	0.010426752066731214	0.004613516794819911	0.00016313546361059565	0.0
Bacteria|Patescibacteria|Saccharimonadia|Saccharimonadales|Saccharimonadaceae|Candidatus_Saccharimonas	0.0	4.173750448678173e-05	0.0	0.0010516227514787767	0.003794736465269467	0.005625090024183339	0.015361388542832408	0.0037387059923148823	0.01519326729723691	0.03245649534601376	0.0005505821896857604	0.012531969309462916
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Ruminococcus	0.0016501650165016502	0.0	0.001519245211356358	0.005609377439331125	0.002250248038704266	0.0001971055803622194	0.0007284782195570008	0.0022847647730813167	0.005734713636702167	0.008822339133953866	0.03236199759375191	0.007416879795396419
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|uncultured	0.014804671956557358	0.0	0.004471414883423826	0.001485281618067963	0.0006853028117872084	0.0	0.0010346502248780591	0.0	0.005660236836225516	0.0	0.00034666286017251576	0.02071611253196931
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_xylanophilum_group	0.011949067247150247	0.0	0.007932876984298256	0.00035343197627018684	0.004950545685149386	0.006868371377237338	0.0102831563166452	0.0	0.002234304014299546	0.01424524484014569	0.002181936825791717	0.016112531969309462
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium	0.0002457692577768415	0.005676300610202315	0.0	0.00034692709327134905	0.0	0.0	0.0001900377964061741	0.0	0.0	0.0	0.0006525418544423826	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|[Eubacterium]_siraeum_group	0.0	0.0	0.0	0.000726378601536887	0.015260773062485296	3.790491930042681e-05	0.0	0.0	0.0	0.0	0.0015497869043006587	0.01687979539641944
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia	0.005106539022696596	0.003695160397229743	0.007212098716410438	0.00018213672396745823	0.0010126116174169197	0.00040937312844460953	0.00028505669460926117	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Oscillibacter	0.007587638196443758	0.0001419075152550579	0.00022011791414538142	0.0003425905046054572	0.00039890760686121085	0.00012129574176136579	0.0008340547731159864	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|uncultured	5.0714291287284755e-05	0.0	0.0	0.0001929781956321879	0.007395133327196293	0.0023273620450462063	0.002755548047889525	0.0025963236057742235	0.026215833767781336	0.0	0.0005301902567344358	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-005	0.0003862088336493224	0.0020507027204505423	0.0	0.0006591614772155632	0.0007364448126668507	0.0009931088856711824	0.002386030110433075	0.004154117769238758	0.007075296045281895	0.17118575475515985	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|[Clostridium]_innocuum_group	0.0	0.00358664288556411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Monoglobales|Monoglobaceae|Monoglobus	0.0009089561438413345	0.0	0.0029564857095997306	0.000284046557615917	0.0078042693342334326	0.004017921445845242	0.009290736713190735	0.0022847647730813167	0.0	0.07810602994738972	0.0019576255633271477	0.02608695652173913
Bacteria|Firmicutes|Clostridia|Oscillospirales|UCG-010|UCG-010	0.0	0.0	0.0	0.004171798296587972	0.0015342600263892725	4.5485903160512173e-05	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Hungatella	0.0	0.0030997053332183235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia-Caballeronia-Paraburkholderia	0.00010923078123415179	0.0004257225457651737	0.0001337971635001338	9.323665631667505e-05	0.0015342600263892725	0.004525847364470961	0.0022804535568740894	0.004777235434624572	0.012810009681984062	0.0016187778227438284	0.004159954322070189	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas	0.00010142858257456951	0.00017529751884448329	2.1580187661311902e-05	0.0	0.00038867920668528234	0.0007732603537287069	0.0032412001942608583	0.0	0.028077753779697623	0.000971266693646297	0.002671343216623504	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Delftia	0.0	0.0	0.0	0.0	0.0	0.00038663017686435346	0.0	0.0015577941634645342	0.045803232293140685	0.0035613112100364224	0.00562817349456555	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Atopobiaceae|Coriobacteriaceae_UCG-002	0.0	8.904000957180104e-05	0.0	9.106836198372911e-05	0.006126811705381162	0.0007429364182883655	0.00154141768196119	0.0032194412711600375	0.0	0.0038041278834479966	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Blautia	0.0	0.0019171427060928408	4.3160375322623804e-05	0.00041197592325972694	0.0002557100043982121	6.822885474076826e-05	0.0006334593213539137	0.0033232942153910063	0.05526178595367543	0.017482800485633346	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum	0.0	0.00011130001196475129	0.0	8.673177331783726e-05	0.005676762097640308	0.000712612482848024	0.0007179205642011022	0.0	0.0	0.0	0.0017333143008625787	0.0
Bacteria|Cyanobacteria|Vampirivibrionia|Gastranaerophilales|Gastranaerophilales|Gastranaerophilales	0.00024186815844705038	0.0005731950616184691	0.0	0.0047897621814775625	0.0002863952049259975	0.0	0.0	0.0005192647211548448	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|UCG-003	0.002996044285279592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Christensenellales|Christensenellaceae|Christensenellaceae_R-7_group	0.0	8.904000957180104e-05	0.0002805424395970547	0.000284046557615917	0.004336841674593677	0.0005761547733664875	0.0020376274836884224	0.041541177692387576	0.030014150592090564	0.0037231889923108052	0.0038540753278003223	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|[Eubacterium]_ruminantium_group	0.0	0.0	0.0	0.0	0.00039890760686121085	0.004055826365145668	0.001858147342638147	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0	0.0009043125972136042	0.0	0.0007762493711946434	0.00033753720580563995	0.0	0.0	0.0	0.007969017651001713	0.01707810602994739	0.0010399885805175472	0.0
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	0.00041741762828765146	0.0014079451513541038	0.0005308726164682729	4.987076965775642e-05	0.0	0.0001592006610617926	0.0	0.004050264825007789	0.004245177627169137	0.001537838931606637	0.0022023287587430414	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Oscillospiraceae|Colidextribacter	0.004127363090919021	4.7302505085019296e-05	0.0005006603537424362	0.00043799545525507815	0.0	0.0	0.0010029772588103635	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Subdoligranulum	0.0	0.0	0.0	0.0	0.0	0.0	0.00017948014105027555	0.0	0.008192448052431668	0.03844597329016593	0.0	0.0
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Acholeplasmataceae|Anaeroplasma	0.0	0.0014802901591311922	0.0	0.0	0.0	0.0	0.0	0.0	0.0002979072019066061	0.0	6.117579885397336e-05	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Fusicatenibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033856059819295875	0.0	0.016754350465398624	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|uncultured|uncultured	3.510989396812022e-05	0.0	3.0212262725836662e-05	0.0	0.0	0.0	0.0007812664963364936	0.005296500155779416	0.005958144038132122	0.00793201133144476	0.0038948591937029713	0.0033248081841432226
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Marvinbryantia	0.0	0.00025877252781804675	0.0021278065034053537	3.902929799302677e-05	0.0	0.0	0.0	0.0	0.0	0.0012140833670578712	0.0005301902567344358	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Enterorhabdus	9.752748324477838e-05	5.286750568325686e-05	5.610848791941095e-05	0.00014310742597443147	0.0006034756103797805	0.0016374925137784381	0.0023965877657889734	0.0	0.00536232963431891	0.0027519222986645085	0.009849303615489712	0.0
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelatoclostridiaceae|Erysipelatoclostridium	0.0	0.001124130120843988	0.0002244339516776438	0.00019731478429807977	0.0	0.0	0.0	0.0	0.0007447680047665152	0.0012140833670578712	0.0	0.0017902813299232737
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Frisingicoccus	0.0	0.0005064150544396184	0.0	3.4692709327134904e-05	0.0012785500219910603	0.0	0.0	0.0	0.007224249646235198	0.0012140833670578712	0.0	0.0
Bacteria|Firmicutes|Clostridia|Oscillospirales|Ruminococcaceae|Incertae_Sedis	0.004353626852046907	0.0	0.0007121461928232928	0.0001929781956321879	0.0006137040105557089	0.0	0.0003695179374564497	0.008827500259632361	0.0027556416176361064	0.004613516794819911	0.0034666286017251574	0.028388746803069055
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Tyzzerella	0.0020870881414382573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Peptococcales|Peptococcaceae|uncultured	0.001817912287682669	0.00018086251944272083	0.00021580187661311904	0.0006049541188919149	0.00015342600263892724	0.00024259148352273157	0.00021115310711797123	0.0	0.0	0.0	0.0	0.0
Bacteria|Firmicutes|Clostridia|Lachnospirales|Lachnospiraceae|Lachnospiraceae_UCG-006	0.0004018132309684869	0.0	0.0	0.0	0.002311618439759837	0.0005306688702059753	0.0027766633586013218	0.0032194412711600375	0.0	0.0	0.0	0.0
Bacteria|Actinobacteriota|Coriobacteriia|Coriobacteriales|Eggerthellaceae|Adlercreutzia	0.0	0.00017808001914360207	0.0	0.00013877083730853962	0.0013399204230466312	0.0006216406765269997	0.0019848392069089296	0.005504206044241354	0.003276979220972667	0.004451639012545528	0.0038540753278003223	0.0
Bacteria|Proteobacteria|Gammaproteobacteria|Burkholderiales|Comamonadaceae|Comamonas	0.0	0.0	0.0	0.0	0.0	0.00018952459650213403	0.00026394138389746407	0.0	0.02003425932821926	0.0	0.0	0.0
