	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681	S210421121685	S210421121686	S210421121687	S210421121703	S210421121704	S210421121705	S210421121706
K16624	0.00014443493016669823	0.0003221552763388907	0.00014443493016669823	0.0041565163236860925	0.0028450114948267535	0.1325049126958182	0.024362250865169032	0.009884291797922478	0.005403440000075139	0.0	0.0012336407307036302	0.027758696948575995
K16625	0.0001444349301654949	0.0003221552763362067	0.0001444349301654949	0.004156516323651464	0.0028450114948030507	0.13250491269471498	0.02436225086496644	0.009884291797840464	0.005403440000030027	0.0	0.0012336407306933524	0.027758696948344937
K16626	0.00020845242268452432	0.0004649432637654822	0.00020845242268452432	0.005998797497254644	0.004105998029545167	0.19123469673968224	0.03516026358050332	0.014265278969704696	0.0077983916878431305	0.0	0.0017804238818178199	0.040062107018144236
K16628	0.0	0.0	0.0	0.0	0.0	4.698867092142466e-22	0.0	0.0	8.230901416437474e-22	0.0	8.514725603211181e-22	1.0864159149282412e-21
K16638	0.0	0.0	5.338914178513439	1.2140625697118745	1.7796380595044794	0.0	0.0	0.0	7.687088856029333	0.0	0.0	13.348766010393
K16644	2.202236717299408e-09	4.911984776857115e-09	2.202236717299408e-09	6.337547886450517e-08	4.337862570927414e-08	2.211036999574559e-08	2.0345767203033624e-09	3.795912959015872e-08	3.306302595487426e-08	0.0	1.8809639122448233e-08	6.369308442636302e-08
K16645	0.0	0.0	0.0	746.9	0.0	336.2702398763312	50.24	0.0	9.380420186056696	0.0	0.0004346752310634158	382.4905546133967
K16647	0.0	0.0	0.0	0.0	11.0	1.1350985057076635	0.0	0.0	1.9883269126825514	0.0	2.056889909671605	2.6244391625254364
K16648	0.0	0.0	0.0	0.0	11.0	0.8913088744742921	0.0	0.0	1.5612860150187262	0.0	1.6151234638124756	2.0607779010496214
K16649	6560.000171631706	1384.1261855116563	5357.992250859073	1496.0282494477522	3183.5349577027196	162.1057591004756	293.69456166867485	15.470579077157847	3.281970892249227	3.2845724413520317e-25	2418.4982167824664	103.9549886437666
K16650	0.0015067577248536962	0.04922111099555518	0.014777704159362616	0.26298431871851474	11.20893664754984	0.044591423464066283	0.0013920457169944642	7.000299786572173	0.31572009453309235	0.0	41.29187455739748	24.165881182603787
K16651	49.77352132047584	18.647913928716463	154.17557873923204	1205.80594610899	122.50358019655339	1024.9545991831228	254.52477514727136	219.2255321267715	628.9741253165306	6.283773186354347	1013.8417619977689	2131.273807099762
