	S210421121673	S210421121674	S210421121675	S210421121676	S210421121682	S210421121683	S210421121684	S210421121694	S210421121695	S210421121696	S210421121697
K00049	2.1355500375588235e-05	0.0001563275752490171	2.446069154546034e-05	0.00016603667840184457	4.187894800435085e-05	0.0001677739294678655	4.24452522068178e-05	0.0009107286486358223	0.0001076456451093797	0.00010310983832398782	0.00014333301571431482
K00050	10377.684169803844	15598.791673191841	2529.553594743906	11947.228869029572	5677.90328572276	3756.6018222891935	3202.6529177810917	2737.181952783988	8578.873903101368	2656.6427080659073	1035.770220390348
K00051	0.00018119597369194152	0.0010243781970697872	0.00021364080144376177	0.0014613118358656409	0.6914316683923808	2.8880226465417422	4.146980951349404	21.06439432495796	1.0177929405624817	1.6274038854398425	2.644628798459229
K00052	112764.22249313357	196494.94254783363	78569.43405886364	156236.0088201387	49025.631805911755	45913.0373425488	77725.95283221739	18443.2587609178	61665.22545598184	28222.224470160374	12098.423716134628
K00053	109084.68187324482	194255.88412215066	81906.80337531454	156985.06953294593	47336.3105593458	43650.00881562616	74112.85745789233	17709.89145903119	58315.8449366709	27311.615788135507	11475.399354707497
K00054	3010.476931964798	15573.812942912125	2150.084860946003	10367.218547179518	1493.8286224835238	6228.787914148643	17551.80466577341	2980.58402629097	12711.497794499204	1482.3096378129721	2719.5623816499606
K00055	1098.3763508488303	9696.348655558535	1446.889396105563	5469.03139547319	1797.8945189695348	2847.454384065733	3480.4795676374706	2021.4623821508371	9392.617442565128	1637.2384070035525	1865.8066744227174
K00057	120005.89747604179	202173.06411168963	94837.37969296989	192819.63245216207	53696.22162654226	52495.098994434666	113294.07330893503	18558.41714736918	80819.03857531185	31195.888122365413	14210.672261319662
K00058	195604.08525494018	203797.355038494	99684.12908020643	199354.0012057047	82423.17543380808	71055.06964129454	110995.02690097757	38660.742303879015	106705.59513648023	45863.13595378096	23402.349690524432
K00059	255136.2462500576	392772.6977622565	167122.09817085913	334387.1126556244	134902.8464544958	148272.55153673512	227578.5560124453	68459.34104934798	192173.93920435704	76241.04045035332	37580.776866625325
K00060	26566.96809769854	40859.8324907383	13249.985057325766	17369.29666530634	11249.696544216808	6321.016800374487	7762.074026333893	4904.13718179661	10491.601209713164	6594.188280574818	3401.4540814421466
K00061	0.0	0.0	0.0	0.0	0.0	3.1770119154133075e-18	0.0	0.0	0.0	0.0	0.0
K00064	212.72821426731304	199.775650016766	300.68598339186764	190.15931706166526	202.15430742449158	1009.4471765581607	456.8791006664874	1774.2381764343768	544.989914082206	1032.016434559756	725.9297235761604
K00065	14186.633210584316	6462.598493929474	1651.7416974421824	8432.372682812744	9439.545672867858	13050.050809319719	7344.136163046975	15642.274858927647	16026.437421029364	8744.245405620943	6097.128895031659
K00066	2128.7772145028443	22012.9927191928	1.7533066928995251	3500.87270231454	274.90202315517513	58.080735731010684	1230.2516300916132	234.46317682575506	356.9254040167881	48.629685760231446	309.56185041036963
K00067	178521.44101901236	406819.7851802351	129236.05908845489	248677.83476846773	48057.51795786079	40106.92011020161	123510.30618467234	17627.811638829615	67450.72229240366	30552.781085798943	13099.939955217147
K00068	1179.6492172591823	4157.050031108925	1813.5350057873775	1901.3104837650435	2481.576976621592	10234.22308918621	3694.3207492772094	9384.354288296183	7196.0600205298115	5853.32630739356	4857.189508555308
K00069	0.014943787900324901	0.7704334165621411	11.914561191438718	0.0012062015316968372	31.24447188283913	0.06691994263473418	0.05657831753618542	57.42964152782879	3.6743527770941022	14.022555768188338	4.584837615155638
K00073	1093.4743287428257	699.0432327553216	471.198048953446	230.86442846076676	686.6094524099805	598.7459866768165	309.41349061688214	501.1907921607301	1341.7284146374564	270.35538864882994	198.58945900688298
K00074	50206.061625723785	12040.379031255641	8742.265313253192	29336.002402644473	40811.53213960502	39019.658435388774	27487.724605895386	17781.05549750094	56608.29464368975	17288.52423462779	10040.307418191407
K00075	118187.70231834723	212381.43173057016	83649.68819191589	193095.4538263601	53943.40576427401	52904.63145418426	111810.27358046084	21854.834823343277	81272.99794423871	30001.94997966198	14734.573508317419
K00076	10830.934498679328	546.1849441328667	923.342220607145	2620.3813833906506	8618.974054188124	4197.123656274025	2735.7851968775913	1211.8208508503253	5412.003269820691	1697.834683704639	937.9536183861604
K00077	77933.62387132556	205204.8838968346	55267.69015973898	64462.68572290418	26585.824829230223	30802.859145728136	39182.16363235153	13892.827886416126	65048.83996886469	16440.93436496678	11571.442549715506
K00078	3.849146317796398	64.51026735419221	2.6071403473644503	0.8461450854194391	66.50180345654267	5.104658003776565	26.249501437441612	36.942973869746844	32.767600712152074	9.234339232825047	6.181724764093179
K00079	0.0	0.0	0.0	0.0	0.0	2.14662106568289e-11	0.0	0.0	0.0	0.0	0.0
K00081	0.0002829425881661345	0.0002742618885380863	0.00020485808903528168	0.0004102447597853421	0.0006039361110096543	0.0016963220253516716	0.0001144883930060151	0.026986453399009458	0.002387601024419012	0.0016366414146559353	0.001225808327798714
K00082	6665.194624001448	9689.142405525788	1.7171821883272569	12078.821899271947	955.0751518348138	386.5881666212419	3111.704766184276	248.8602270786679	1539.183227759267	226.93240431149366	114.13655995752366
K00086	1918.357253005454	2558.1134705404556	981.1029491667466	3298.086693346944	4704.057959210961	3336.8970643090793	2179.704079170649	965.0890192221589	16245.770702020889	1755.8814392596428	1602.9562876467096
K00087	42700.26496791741	15406.271305550925	1909.866913297782	3913.1516324091604	8419.65943597242	7523.258100688162	3828.951123364396	5783.2812957408405	11557.05713766974	2702.3807645528623	1430.3460490992286
K00088	130684.49734077723	306128.0251271689	100686.72389765151	203511.42353159684	55546.31458541669	54714.54811539775	118272.51554219032	22334.80255097497	83559.95021631081	32927.973914203896	15633.301959172757
K00090	257.06095822031097	161.80449472212098	359.8936429926824	50.28752518602802	41.42632805914562	97.27305139172645	69.02436082926496	927.8482813157079	221.15825206576386	420.27350036457517	256.86710623747155
K00091	894.958681096475	2937.727480167337	487.3773775113558	2236.618330440536	5084.336935144707	3740.3473887325617	1708.7569145304308	2575.3465368677507	12245.023893483307	1118.4055922299153	1319.2129210562439
K00093	0.0001081731413279781	0.0006115489501622279	0.0001275425504061648	0.000872396270869077	0.00019471165439036056	0.0008636035877237011	0.00020766929270986167	0.0026174471720241572	0.0005632196290762648	0.0005282533098749599	0.0007523631759391691
K00094	260.066093925275	176.33794164135713	615.3163200318894	53.984756210248236	35.18976252576508	113.1108411650564	71.69437989762224	208.06607451042237	134.62494104616817	137.78079318371087	141.33790186036754
K00096	19264.25166471963	28042.690590941773	3505.720094905419	18743.142224985535	7001.623393583895	18537.87790428244	16129.54985214113	11319.233808750614	11777.66968251158	8682.859380483364	6299.414359411366
K00097	118303.10253733204	255571.20726480416	96770.40842419956	186123.896980644	23978.341838156317	16957.3607933351	83526.44014144092	9132.183380078146	37011.21284731079	23227.0731060325	8343.815031795926
K00098	1257.8260081695616	232.29287784158174	317.46736805942754	490.6737340111101	112.54394318565149	395.61695956392145	303.5100970702656	722.6813717369616	441.4786879145149	301.5231961935516	151.17772990185512
K00099	119852.73731983264	196352.01999833793	92375.31209882333	183350.76106391125	53204.720821519106	47911.79419447636	97157.27365295307	19381.07377204488	70429.17042719382	31399.285558941792	12735.462197492692
K00100	140734.10246847177	254451.13788743987	101761.05433941429	202477.13265384443	46756.5792106247	51012.39765148091	103699.13327900755	23240.45783164368	84215.91221045709	32171.28238315776	15417.270588094972
K00101	163.70846306654084	368.4302519541455	367.03034947998907	3246.344758926552	23.974065224834188	109.69028300881081	559.8870276944325	1269.5861241966354	248.29869475169994	498.0610578411703	411.60798692385936
K00102	170.03100232609663	437.19456710029584	28.95431376696944	5653.683261269955	240.69745410092492	109.15144935063694	206.7175622740491	1343.7861546921067	423.5236931961011	730.5664631882385	349.6558478413025
K00103	0.0021461182727276363	191.58463826716098	0.1740874298799622	26.79672409866777	0.004398191533801941	0.9468615377996885	517.2777599590131	46.59999054801016	0.01634504811437038	0.011921907087946056	106.5207300724439
K00104	12458.561535503879	9564.132586209145	13985.388113469675	11988.857012398443	4707.672404796457	9665.11640379909	9353.12876640779	4547.022362282169	9936.042791770456	5415.065619650055	3591.732470230727
K00105	8.004271213091874e-09	211.0142731941132	88.68563242712844	134.73185320569155	215.01952996985935	445.5610949898508	604.6185120026752	21.558065139495376	590.0914668775773	3.908810181108246e-08	5.567111056432527e-08
K00106	0.06194299461349375	0.0600425789362814	0.0448484040097641	0.08981252737631673	0.13221626165800016	0.3868779808464165	0.025064285858284907	5.907989137982409	0.5227037695291056	0.35830049830719674	0.2683591719194368
K00108	598.5752357952227	732.4242772867052	537.4138048081684	6195.851116999095	175.25093528482634	151.91386153098333	839.9592164313405	1693.9691339364203	313.53948279903386	663.429231008261	586.4004404267976
K00109	0.011776986146066957	0.06658033061890561	0.013885765271558902	0.09497920343049421	0.021198575062920517	0.09402192969027914	0.022609294259026937	0.284965738302156	2.84423290354241	0.05751179854478796	0.08191100481201338
K00111	79881.78006942659	80807.68980495606	40402.47005560364	106091.08810613172	33735.99087620706	35313.679793461924	59126.30754239237	19887.654210343073	48237.96522227407	21763.451432098205	10597.47850126139
K00112	23167.39204691244	19202.296548534407	26328.156681578435	52539.14072434315	8487.695899411212	6260.42411915756	23336.70652641488	516.0011368704804	12490.710790885634	7359.530999027452	2171.8214792343115
K00113	23512.347940423766	19236.146949131828	26690.89540922851	55187.63771112023	8528.873482079536	6273.235694004731	23607.46641629833	518.1771393857676	12554.630959007667	7404.700224800665	2181.221081655804
K00114	9.413102706287999	38.58935273932721	10.386999769369588	11.574883504318631	4.299265333553964	13.963600312623326	14.612014435787437	402.35075424729763	124.50073462572355	172.08741012648323	77.58777946373955
K00116	159.7015263242708	139.69323421312785	358.0114791496987	31.10630652879546	10.857951457498203	67.00373704486002	45.21514603697895	528.9510792449639	103.536852685725	95.6231070297776	133.98936340638156
K00117	145.16045728318875	128.5676452014716	360.8654974084924	27.1845991479578	10.149753154858788	53.95235989482073	27.087050856151208	401.42688889276116	182.56445332459828	158.4823196131388	128.99471352215292
K00118	0.01769147621315112	7.7271487004084225	0.012809107433170422	0.02565126535511117	0.03776215313304743	0.10606547634379236	0.00715858540305108	13.18737481861715	3.66877589344034	0.10233384392399439	0.07664579239799696
K00121	1438.7112976308904	1461.2633324232663	1009.8864419845609	6407.596256266671	2241.4061989289676	2697.0428793451965	2044.231193379736	1673.6750892271116	6319.554712470365	1335.962659609963	1376.3889802175681
K00122	9.349369413460725	38.359503563537416	10.353336649186952	5559.574188764314	4.03486494418831	14.23628769314311	15.125449041975077	158.5859892605449	10.251957934540295	20.428577722771653	34.82994834305949
K00123	11865.963615333329	47530.83079219836	4550.70727484337	21382.045102797987	5610.875110922577	6382.84762920402	6843.53956805239	4534.945314090368	12262.173097079865	3250.3811171896955	2345.7400712448557
K00124	1019.8127894190192	30032.255812868	2717.1046467755195	8869.309604970593	845.4332116680362	882.4508832032354	3174.181780894306	1038.3579737713842	2164.8276564172934	664.6914321905942	339.22188843871777
K00125	0.1804234138695739	1.0200105865658633	0.21272990758530025	1.4550812845496408	0.3247621449652329	1.4404158519784243	0.3463743613859734	4.3656747747392695	9.639401472387597	0.8810806858845545	1.2548764971253583
K00126	9.33	40.85	10.330017700698294	12.75	4.0	18.50589236952069	15.250151651928633	182.9210545422586	18.0	25.36	35.28402056054367
K00127	785.2900113551052	44868.348579542864	3845.0807802703976	11750.091898807712	772.4618225522375	802.7512095298778	3411.427085609996	1032.6620677888532	2283.1687776777794	735.849547154965	297.92919323415634
K00128	34286.58580552155	29747.6243089754	19667.414589827727	62100.99920314997	27951.577788133935	21495.874196685356	24834.1998975526	13224.027245070669	34220.25845614124	14446.89832227266	8271.77666113927
K00129	0.03907992001444822	0.03886613751957678	0.03573373631381349	0.05934428246138236	0.10261734737689703	0.3797048602658069	0.07904437277555904	3.986046719619598	0.3338620947329383	0.23992377098537332	0.17557963379485686
K00130	691.5227964485257	1815.4296703167686	477.1706168832538	7589.124377338909	2046.6558288895585	2497.7126876572183	4085.0880675177223	2034.9154264417057	5599.093155299335	839.6109506151165	1237.7884380227856
K00131	5357.070089823085	1026.6011289259695	600.9003157740553	644.6077191889451	969.065433284851	1761.439400492744	736.8108039126467	2016.4215054989045	1795.5308522424648	1813.688772140245	1297.139070783246
K00132	8723.511438986086	2350.4906443604873	107.18620048096597	287.383274307026	883.2433925760339	316.3909350804274	549.7720799260621	411.37147687078584	893.6207282528912	268.66128281224775	141.19521369628038
K00133	119981.96760666862	212888.6137944841	93854.26586358142	193255.19870359078	53805.31845883906	53335.98360316396	113937.79331794521	22209.76583521776	82647.47396081641	32089.517806423326	14864.698322295768
K00134	126727.60006781672	283916.91038832004	95754.23498561989	210871.06247471797	56859.072482996584	56586.233443651276	116320.90987612093	22890.669416809436	88233.83749353408	33490.509121480805	16942.14482678751
K00135	2668.7254846583555	8833.853182555136	980.1969549644868	14074.176204611522	1807.037961520145	3845.7140454499895	7631.9452101623	6683.341018347093	4849.3877947771725	2781.2014830405824	2998.07839912508
K00137	139.67128206488874	147.77383724477232	337.0324187167793	53.19678728251256	10.295728631206703	54.729100472379955	150.3095555314144	140.34010457235792	72.83718346359495	77.7620686195901	105.76758331985629
K00138	161.57338840505682	309.9864441173934	367.272644332658	46.84885885505558	30.235029054842364	76.95619516172255	88.60255641447932	793.1521879469373	165.35593485740768	258.00963171871774	179.35538384337352
K00139	0.0	0.0	0.0	0.0	0.0	0.00042254532852216994	0.0	0.0	0.0	0.0	0.0
K00140	5222.55662536605	783.8753002506098	358.40799884550484	12168.825831377508	1426.974222061308	1502.0784637713314	1660.4073348043858	4050.0149214328394	2174.196759299495	2015.2023636398426	2288.1313238275666
K00141	15.555749352334205	54.632372948079514	11.897147253908072	13.414463741331028	4.000618053352237	14.139281386097753	23.265909892113896	472.3087426036011	65.79021091423651	188.3056709732528	117.0989542889198
K00145	112184.49598435366	191699.04669723814	77940.5600776959	152088.0818044618	48887.520848642	46148.38406838337	77976.45255250947	18506.37483447361	59877.36254712682	27774.0493453639	11666.175631771654
K00146	245.633647904555	516.5541726039862	359.63582548228476	369.00766055783515	1027.5936118639488	1419.72170980392	670.5993505017806	1011.6877925512897	3476.3275398972787	535.8612952381795	422.03684990912234
K00147	109136.86803172246	199301.87555015826	73598.34953034876	146160.67759811325	49126.977685353166	50244.37566056062	83457.50711806295	20154.915143564824	73136.67400742733	26975.951290285022	12993.144818885383
K00148	16.544432213232604	58.70229890050335	11.958519705470042	11.66632861847953	4.206308978297449	14.82590776891873	20.720972427997314	229.06864177075198	34.458928424594134	26.61971045278799	38.60342094889641
K00150	322.4802681146496	309.8386752187016	32.63750356657551	645.4447213297046	737.7022989618497	3381.981510594751	1553.4315048143233	5944.796365265031	1830.811606109095	3509.056128429631	2348.5949893253073
K00151	52.17221780756634	380.4303439811915	19.055372708931174	194.74672133754643	504.3643273593993	675.0965224505976	825.7992601643762	913.4856841853864	1782.0791256329326	528.7023258285578	387.4887256677031
K00152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0327268007645126e-13	0.0	0.0	5.955569581610894e-14
K00153	7.802696448178978e-08	191.58000044111975	0.5399540818903655	26.79000062927296	1.404485360672216e-07	2.4667040520940535	520.426092441572	59.75968568381874	4.062590533461194e-07	3.81037305018529e-07	106.51000054269123
K00154	16.50015632670688	91.48049442904218	11.759530270787812	18.226721220496486	4.14974747841469	14.076915887077627	27.593387920800822	659.315300280249	90.62657476442804	198.93580935705938	129.60185776011622
K00156	21215.368771278478	133111.71945121046	24171.62408583764	26227.489316127005	1914.9289670784672	1089.564544606544	13074.18672879066	565.9775739059614	3435.244595304132	3769.0188391927813	702.93166009731
K00158	863.5975976072278	6697.761601479626	618.8550217476215	3039.68183725077	258.40513219261527	720.9147596806259	2570.761791204359	999.4313317513767	762.0021508959918	146.1758717289436	518.643271396438
K00161	19973.906486301887	14386.061681426168	14450.274802874224	19040.54042138208	10140.837605224588	20104.324722784553	25638.291051864784	21206.80618015708	26585.63036141546	15778.631552186935	11298.081763942195
K00162	19704.879284351435	14249.214935444734	14435.123012994562	18101.428013122844	9933.876668720317	19997.315022756782	25483.302972441343	21096.745057497625	26371.8610164261	15780.742406362344	11298.246934440407
K00163	167.4657377071053	364.16038933119484	364.0676585674388	3098.371978359414	21.006362423245022	100.16617459476947	569.4097734859414	1218.6259388607118	228.22826935326046	417.785701670936	385.6821625050209
K00164	2915.924230450884	15631.10513024113	13295.703285532922	9065.60661495229	237.62908087773448	675.7978982059218	4008.6209142003336	858.7888340448708	1214.4066056209479	2584.116062755439	483.6070380718613
K00166	2630.0204663185386	584.3539307585623	11796.062853335688	4432.431770051528	42.240090451398764	443.83995686641185	3045.9584451344995	384.82189047411794	421.1809801919211	2206.985986865387	324.502008808879
K00167	2630.5149517518144	578.4834764672064	11795.852102149984	4423.805488045367	50.95113372272611	443.072858586679	3043.652011198134	358.3124887475975	429.77312383906053	2206.4516388358793	319.37851709399126
K00169	16802.964951721104	16566.456122054093	3264.796076746681	10002.465891475114	18300.959034112937	17068.798537369177	14572.44536553378	5699.8771266097465	14680.997411921817	6074.433936464549	4122.726272583852
K00170	17287.602695053138	16255.338613667376	3263.0051976926884	8962.816719803082	13060.849858572135	19692.653032144946	13842.15701813003	5282.645230274899	13153.559663800992	5195.756610841473	3760.803885652255
K00171	11058.54649082827	1243.740684682929	1528.1709597328404	3149.5920651803426	11503.881526836096	15504.936656445192	12039.652749850544	5143.7727764317815	10883.695069267873	4832.8322698209995	3531.4684112407676
K00172	17032.740645213213	16501.09524036462	3469.8847472891157	10068.38220877738	21344.67119712918	24561.457253566532	15849.49927950454	5626.893029651079	16410.028857407033	6769.644958831703	4512.308364782984
K00174	161674.52848684895	362509.19676385005	142873.60556260432	315450.59185908275	48518.47430380978	37014.27428794152	147483.32714409003	15975.550855622634	77455.97178486675	39694.272792873606	15908.818427829676
K00175	161645.05009076878	383079.2597509055	148991.4673190188	320919.2315061297	47778.697675730524	36611.61243621527	150977.09128091033	15863.276051078787	76955.36599156837	39804.11749273088	15310.899838661386
K00176	89213.53156105896	184830.49253552864	73338.15297973761	159941.28885936615	29637.11817741984	23721.879674493233	80051.97667836843	10362.576199813217	49246.86166806774	22003.312259327482	8838.147782713257
K00177	88396.96803888452	175731.33226979326	73343.29909886734	158569.62066261593	29654.019209537277	23691.358717427618	79884.10107158689	10639.594760130574	49310.860106595646	22112.338651371134	8855.274081521358
K00179	52316.41176030191	148186.1923650924	31539.903115254157	82940.38310367688	26829.460104531106	26715.791085501263	52056.944662736125	14428.543955382318	39251.722132514726	14552.380076472342	8782.241232127868
K00180	53192.16095925224	148205.21643506974	31550.515391497822	82933.27623824583	26967.482514733412	26808.590333351996	52024.53147548644	14745.502365244896	39482.7083303531	14670.02569197679	8789.18613009427
K00183	20.743897852152443	24.00414220608987	0.6686215070780652	19.13522672949303	19.674171205155872	2.466269751681335	0.28399176576955876	3.579409524113909	2.304307183005471	3.1071965908535226	1.0288711636027599
K00184	3435.3683289064275	45184.43029891296	15275.020209966897	12087.583490648958	879.828770341358	1065.570027766057	5884.663145776013	268.41055351131246	2777.4313865696113	2658.240265974584	330.01004050255335
K00185	2646.23665551769	533.1821977499494	11802.109001030592	3169.10090086517	111.49142192473829	482.6693059341769	3021.7338442857836	234.85948682160287	594.4413873559456	2241.7354757161215	381.60903984227554
K00186	0.26969181883103716	3.94181933832866	0.3179865042006059	80.37122076221593	9.938078566423716	24.258434508120356	45.598570201099434	47.264934971328685	50.44046065673392	17.42378633077616	56.617508765124605
K00187	3.732785712488555	4.417111945688555	0.49331330525593203	109.47402067233699	23.10180581882758	35.40568538640505	61.77745426406509	59.6107965718094	67.09620120435544	22.979365855505645	76.19635150602082
K00188	0.00623372402448521	0.03524190326706424	0.00734993040648105	0.10468705326031238	0.1490890125852615	0.15498749919480073	0.011967416710107969	0.23429144521457537	10.156323577072804	0.193681486332236	0.043356644241015166
K00189	790.5746889096597	492.03417048272075	10.357339249888748	134.26657804815306	608.5248353712766	261.7278442543225	118.66558944433054	52.62986207781442	586.8258336841078	65.2786286081325	51.07262737514898
