	S210421121673	S210421121674	S210421121675	S210421121676	S210421121682	S210421121683	S210421121684	S210421121694	S210421121695	S210421121696	S210421121697
EC:1.1.1.312	0.0	1.3182129925011057	4.9816671329239935e-20	2.0213891087232154	0.002513511939391744	0.035650813877914016	1.012348089444898	282.5111132805004	51.01058424168228	157.864322408859	73.43499443864211
EC:1.1.1.313	61.774292846861044	1.6262592279931765	257.3967105162947	699.7173564128119	61.04877367603129	21.96250615619378	409.58821413717635	1.2835160882930428	111.2318507548035	74.60098523352754	5.56441793603914
EC:1.1.1.315	0.0	0.0	0.0	0.0	0.0	3.1770119154133075e-18	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.316	0.001293388752293715	0.00731207880169249	0.0015249820621737239	0.01043093979182741	0.0023280997541286867	0.16150331541952925	0.002483029743708255	0.03129590848946941	0.6739253452732669	0.006316141705475742	0.00899574568560544
EC:1.1.1.320	277.36322707769307	14870.521531688193	1305.4314327081147	3035.6959026903723	245.40386574386523	194.107569448209	1041.1332791895065	147.13734965725624	796.3694562777631	175.259323862231	47.320056933141274
EC:1.1.1.327	0.0	0.0	0.0	0.0	0.0	5.978008071087806e-07	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.328	0.03065738694733119	191.60976303546357	0.3909493031141368	26.83451609911496	0.06543436720537509	2.007217460331184	518.9716937035968	56.47795778614888	0.3513517587924301	0.17732443220751046	106.64284462779072
EC:1.1.1.329	0.0	0.0	8.123618084713563e-25	0.0	0.0	0.9042392393238217	6.959964683389729e-24	2.944262662594835e-23	0.0	0.0	0.0
EC:1.1.1.330	0.0	19.125	0.0	5.375	0.0	1.6692258094995826e-24	7.125	62.625	5.0	9.75	8.5
EC:1.1.1.333	0.0	191.58	0.27149657880356076	26.79	0.0	1.0444753668662048	518.126065283263	50.02991654528581	0.0	0.0	106.51
EC:1.1.1.335	1301.1879634355535	15207.838844107959	1154.2731592177545	6946.979209242188	223.54638008485108	267.91644032547225	1094.3482061511024	61.63109998777279	1006.7001219777933	190.76215145195852	28.37879179289464
EC:1.1.1.336	31966.4608063372	192361.6994708811	25457.89598963191	48060.23495583102	6969.896032721797	5718.792041195622	17506.104865866335	4706.337016170491	9341.412648702913	6109.0112622871075	2429.555161965679
