	S210421121673	S210421121674	S210421121675	S210421121676	S210421121682	S210421121683	S210421121684	S210421121694	S210421121695	S210421121696	S210421121697
PWY-5838	18815.98197873716	5300.687301829087	52159.88382069743	4740.062976962428	1430.67663131327	4130.245243042225	22636.042228788465	1422.6423158823227	4201.003476684588	10643.367974100458	2425.1381544721253
PWY-5840	18683.640801437465	5267.459629751642	36466.52991442727	4714.703907540308	1433.1568593762577	4175.838569188088	22421.752565452614	1474.9792395364718	4214.446785436072	10648.485623681592	2465.4823888856417
PWY-5845	1565.1457262436606	1956.739086798716	3907.56598258248	4357.320609541401	438.42900453254697	617.5875734373345	2006.6918291714132	1356.0563874611653	1280.7052587940223	890.8386478016024	724.0816938164334
PWY-5850	1565.1457262436606	1024.2097818014051	3907.56598258248	322.00847653214134	128.93743831530236	617.5875734373345	263.77257274847636	990.4199890856443	802.713669353069	890.8386478016024	724.0816938164334
PWY-5855	8651.443298803535	1295.6713333335024	1374.2667528496831	11106.626427604648	1229.7989345360377	707.6468236180498	1144.1067663355186	1959.399150293024	1604.4564466430973	1059.0565655513053	687.2392991839776
PWY-5856	8651.443298803535	1295.6713333335024	1374.2667528496831	11106.626427604648	1229.7989345360377	707.6468236180498	1144.1067663355186	1959.399150293024	1604.4564466430973	1059.0565655513053	687.2392991839776
PWY-5857	8651.443298803535	1295.6713333335024	1374.2667528496831	11106.626427604648	1229.7989345360377	707.6468236180498	1144.1067663355186	1959.399150293024	1604.4564466430973	1059.0565655513053	687.2392991839776
PWY-5860	1048.7629263462907	683.7906487477786	2635.6404522158227	214.7794823015239	86.09097721042001	416.28381366626274	176.01123790147048	716.5299319689633	538.4383621868944	600.9717046964768	497.9417646665975
PWY-5861	13360.66235608342	3560.310671922402	41149.760497803065	3183.423347138996	970.379069395446	2971.0929677341387	16392.28383903984	1068.967475194012	2893.359415441182	8257.769364691781	1801.156038985743
PWY-5862	1048.7629263462907	1308.0894698074032	2635.6404522158227	2924.626501885685	293.82583883644986	416.28381366626274	1347.2781228081462	1012.9097475313714	862.2242192496404	600.9717046964768	497.9417646665975
PWY-5863	7209.008837343556	1795.585200913087	25728.711502354516	1605.3172461270542	497.96670279034436	1606.0600513540835	8924.202193753104	592.3398554892498	1496.732157559914	5170.37592843477	1027.5522451905617
PWY-5896	1565.1457262436606	1024.2097818014051	3907.56598258248	322.00847653214134	128.93743831530236	617.5875734373345	263.77257274847636	990.4199890856443	802.713669353069	890.8386478016024	724.0816938164334
PWY-5897	16902.90418461493	4652.9752573142105	48819.33867558974	4160.702267645151	1262.3325556959044	3730.2917804913254	20453.134080728563	1322.2352390826447	3726.401908942608	9933.053913112248	2227.9834583184247
PWY-5898	16902.90418461493	4652.9752573142105	48819.33867558974	4160.702267645151	1262.3325556959044	3730.2917804913254	20453.134080728563	1322.2352390826447	3726.401908942608	9933.053913112248	2227.9834583184247
PWY-5899	16902.90418461493	4652.9752573142105	48819.33867558974	4160.702267645151	1262.3325556959044	3730.2917804913254	20453.134080728563	1322.2352390826447	3726.401908942608	9933.053913112248	2227.9834583184247
PWY-5910	3895.764482668985	23611.67387046357	3243.3349186460746	15649.119717007636	1679.7065932426708	9778.573277549678	24098.237326476068	4196.555670373471	17974.575260004312	1832.136126805972	3830.8676650965263
PWY-5913	63774.684314717604	199477.2119689267	68015.83691408741	92872.45035455626	13854.725252316539	9832.941795340057	60213.62958702636	5385.674156754729	25762.27417591269	19447.795701928084	5675.16691431853
PWY-5918	8930.70102201858	37260.982939385205	9864.352193249055	27075.06580592287	3508.729071132431	4658.62382832554	19208.23111855228	3194.770039964318	16484.276258254184	4615.05110401789	2454.628199480102
PWY-5920	596.6954029404502	946.142896954479	1308.6630156717763	14283.96269815421	69.58837753131658	314.1023889721696	262.0579996779335	1854.7717567252835	650.1109901590997	924.5542010433803	663.3710227826639
PWY-5940	0.0	0.0	0.005041447921574113	0.0	0.0	0.07089722267705593	0.042592223912900025	0.21503673977709234	0.0	0.0	0.0
PWY-5941	269.91134933360837	468.77628081548335	28.6438853429584	523.2806555689918	595.2962428067767	2843.565130626955	1348.8032211075101	4503.990121937195	1525.442957411235	2821.0049989545682	1865.548191733868
PWY-5971	100315.37491723025	77448.09245291188	100686.43669353073	177993.10044286988	33004.65843388398	25915.989966641177	111763.53856199139	8286.425800441792	58890.46625369581	28254.646935139666	9238.416582032847
PWY-5973	149994.87025217828	260919.8613876823	118719.45264785131	238842.85576846727	67724.0710839556	68697.15713169932	142934.27846135374	23861.005383030097	100252.80552837122	40806.3432860604	17455.73758796067
PWY-5989	97851.82226893086	55713.34687588754	102074.66586906383	173062.15965746227	29011.916658567643	18797.224045372994	103116.35204887536	5980.649469279436	47015.22661461797	25787.11411257917	7350.891492486563
PWY-6071	240.75204062642243	274.4626674699489	497.79413599694374	84.35035347468698	22.2383051984926	114.09453510971043	90.85375019362661	312.30208717253174	153.2452450163328	148.2138864802869	208.1738812963399
PWY-6107	0.00017404958377063872	3.8412276698993635	0.15959215992916112	0.0014036538340771797	0.0003132861469531021	0.10212142844497375	1.3503531137283364	5.7839737628309456	11.70392553293743	3.635745707933816	0.0024127093609539797
PWY-6113	29663.562853270054	7039.225499659282	66645.69251362418	7748.440146886258	366.03197485779987	5490.825073671348	34184.21928978997	0.0	5499.983813847392	15968.398096598796	3140.9793400986105
PWY-6121	143070.31417265555	261073.66756686615	116583.95670615765	234830.95566165043	60818.93837551956	62343.56813539975	138268.03864879557	24976.318862409775	91749.98837370111	39064.79944377362	17092.247348687397
PWY-6122	135718.53796588044	246433.12073229143	110905.61189917568	221782.77215878293	59707.04747765516	62472.088840167016	134201.45006682156	25781.98240061758	90780.97219147926	38126.478046627686	17026.708190534577
PWY-6123	130438.73094434042	239311.4293250344	106138.17499115843	212257.33678121943	53408.762598479894	53147.24227350886	125072.27876953351	20463.62653107646	78458.77503592598	33990.61121023129	14493.250124870763
PWY-6125	66264.47121603989	254010.7752598809	71108.42010380888	133396.87564668892	19196.160100694742	26512.14337922028	77502.75541632	12883.688566693765	49076.461297590766	19827.432557646953	8498.538202859063
PWY-6126	143485.9796732692	267905.06563997036	109392.7801608795	224141.63844991958	54165.3305983763	55855.67560528812	133135.29576375167	25022.351724108354	90951.87731044335	37588.37214558296	17756.05683845866
PWY-6142	34.674344927363066	31.729923742123614	24.413271985221325	49.43622779155009	68.61690300629563	190.73926759669706	14.06776642933716	1226.4933329313558	253.19324892998662	179.80759130949718	139.3217451598791
